observation_type,stratum,target,stagnation_threshold,eligible,positives,probability,tp,fp,tn,fn,precision,recall,specificity,false_positive_rate,false_negative_rate,balanced_accuracy
leg_boundary,period=early_legs_1_2,2,80,97,22,0.2268041237113402,4,8,67,18,0.3333333333333333,0.18181818181818182,0.8933333333333333,0.10666666666666667,0.8181818181818182,0.5375757575757576
leg_boundary,period=early_legs_1_2,2,120,97,22,0.2268041237113402,0,0,75,22,,0.0,1.0,0.0,1.0,0.5
leg_boundary,period=early_legs_1_2,2,180,97,22,0.2268041237113402,0,0,75,22,,0.0,1.0,0.0,1.0,0.5
leg_boundary,period=early_legs_1_2,2,240,97,22,0.2268041237113402,0,0,75,22,,0.0,1.0,0.0,1.0,0.5
leg_boundary,period=early_legs_1_2,3,10,97,13,0.13402061855670103,13,64,20,0,0.16883116883116883,1.0,0.23809523809523808,0.7619047619047619,0.0,0.6190476190476191
leg_boundary,period=early_legs_1_2,3,20,97,13,0.13402061855670103,11,51,33,2,0.1774193548387097,0.8461538461538461,0.39285714285714285,0.6071428571428571,0.15384615384615385,0.6195054945054945
leg_boundary,period=early_legs_1_2,3,40,97,13,0.13402061855670103,3,25,59,10,0.10714285714285714,0.23076923076923078,0.7023809523809523,0.2976190476190476,0.7692307692307693,0.4665750915750916
leg_boundary,period=early_legs_1_2,3,60,97,13,0.13402061855670103,2,18,66,11,0.1,0.15384615384615385,0.7857142857142857,0.21428571428571427,0.8461538461538461,0.4697802197802198
leg_boundary,period=early_legs_1_2,3,80,97,13,0.13402061855670103,2,10,74,11,0.16666666666666666,0.15384615384615385,0.8809523809523809,0.11904761904761904,0.8461538461538461,0.5173992673992673
leg_boundary,period=early_legs_1_2,3,120,97,13,0.13402061855670103,0,0,84,13,,0.0,1.0,0.0,1.0,0.5
leg_boundary,period=early_legs_1_2,3,180,97,13,0.13402061855670103,0,0,84,13,,0.0,1.0,0.0,1.0,0.5
leg_boundary,period=early_legs_1_2,3,240,97,13,0.13402061855670103,0,0,84,13,,0.0,1.0,0.0,1.0,0.5
leg_boundary,period=early_legs_1_2,4,10,97,22,0.2268041237113402,22,55,20,0,0.2857142857142857,1.0,0.26666666666666666,0.7333333333333333,0.0,0.6333333333333333
leg_boundary,period=early_legs_1_2,4,20,97,22,0.2268041237113402,19,43,32,3,0.3064516129032258,0.8636363636363636,0.4266666666666667,0.5733333333333334,0.13636363636363635,0.6451515151515151
leg_boundary,period=early_legs_1_2,4,40,97,22,0.2268041237113402,5,23,52,17,0.17857142857142858,0.22727272727272727,0.6933333333333334,0.30666666666666664,0.7727272727272727,0.4603030303030303
leg_boundary,period=early_legs_1_2,4,60,97,22,0.2268041237113402,4,16,59,18,0.2,0.18181818181818182,0.7866666666666666,0.21333333333333335,0.8181818181818182,0.48424242424242425
leg_boundary,period=early_legs_1_2,4,80,97,22,0.2268041237113402,4,8,67,18,0.3333333333333333,0.18181818181818182,0.8933333333333333,0.10666666666666667,0.8181818181818182,0.5375757575757576
leg_boundary,period=early_legs_1_2,4,120,97,22,0.2268041237113402,0,0,75,22,,0.0,1.0,0.0,1.0,0.5
leg_boundary,period=early_legs_1_2,4,180,97,22,0.2268041237113402,0,0,75,22,,0.0,1.0,0.0,1.0,0.5
leg_boundary,period=early_legs_1_2,4,240,97,22,0.2268041237113402,0,0,75,22,,0.0,1.0,0.0,1.0,0.5
leg_boundary,period=late_legs_3_plus,1,10,194,158,0.8144329896907216,157,34,2,1,0.8219895287958116,0.9936708860759493,0.05555555555555555,0.9444444444444444,0.006329113924050633,0.5246132208157525
leg_boundary,period=late_legs_3_plus,1,20,194,158,0.8144329896907216,156,31,5,2,0.8342245989304813,0.9873417721518988,0.1388888888888889,0.8611111111111112,0.012658227848101266,0.5631153305203939
leg_boundary,period=late_legs_3_plus,1,40,194,158,0.8144329896907216,148,30,6,10,0.8314606741573034,0.9367088607594937,0.16666666666666666,0.8333333333333334,0.06329113924050633,0.5516877637130801
leg_boundary,period=late_legs_3_plus,1,60,194,158,0.8144329896907216,147,26,10,11,0.8497109826589595,0.930379746835443,0.2777777777777778,0.7222222222222222,0.06962025316455696,0.6040787623066104
leg_boundary,period=late_legs_3_plus,1,80,194,158,0.8144329896907216,143,25,11,15,0.8511904761904762,0.9050632911392406,0.3055555555555556,0.6944444444444444,0.0949367088607595,0.6053094233473981
leg_boundary,period=late_legs_3_plus,1,120,194,158,0.8144329896907216,129,23,13,29,0.8486842105263158,0.8164556962025317,0.3611111111111111,0.6388888888888888,0.18354430379746836,0.5887834036568214
leg_boundary,period=late_legs_3_plus,1,180,194,158,0.8144329896907216,111,15,21,47,0.8809523809523809,0.7025316455696202,0.5833333333333334,0.4166666666666667,0.2974683544303797,0.6429324894514767
leg_boundary,period=late_legs_3_plus,1,240,194,158,0.8144329896907216,100,8,28,58,0.9259259259259259,0.6329113924050633,0.7777777777777778,0.2222222222222222,0.3670886075949367,0.7053445850914206
leg_boundary,period=late_legs_3_plus,2,10,191,133,0.6963350785340314,133,55,3,0,0.7074468085106383,1.0,0.05172413793103448,0.9482758620689655,0.0,0.5258620689655172
leg_boundary,period=late_legs_3_plus,2,20,191,133,0.6963350785340314,132,52,6,1,0.717391304347826,0.9924812030075187,0.10344827586206896,0.896551724137931,0.007518796992481203,0.5479647394347938
leg_boundary,period=late_legs_3_plus,2,40,191,133,0.6963350785340314,125,50,8,8,0.7142857142857143,0.9398496240601504,0.13793103448275862,0.8620689655172413,0.06015037593984962,0.5388903292714545
leg_boundary,period=late_legs_3_plus,2,60,191,133,0.6963350785340314,125,45,13,8,0.7352941176470589,0.9398496240601504,0.22413793103448276,0.7758620689655172,0.06015037593984962,0.5819937775473165
leg_boundary,period=late_legs_3_plus,2,80,191,133,0.6963350785340314,122,43,15,11,0.7393939393939394,0.9172932330827067,0.25862068965517243,0.7413793103448276,0.08270676691729323,0.5879569613689396
leg_boundary,period=late_legs_3_plus,2,120,191,133,0.6963350785340314,111,38,20,22,0.7449664429530202,0.8345864661654135,0.3448275862068966,0.6551724137931034,0.16541353383458646,0.589707026186155
leg_boundary,period=late_legs_3_plus,2,180,191,133,0.6963350785340314,100,23,35,33,0.8130081300813008,0.7518796992481203,0.603448275862069,0.39655172413793105,0.24812030075187969,0.6776639875550946
leg_boundary,period=late_legs_3_plus,2,240,191,133,0.6963350785340314,90,15,43,43,0.8571428571428571,0.6766917293233082,0.7413793103448276,0.25862068965517243,0.3233082706766917,0.7090355198340679
leg_boundary,period=late_legs_3_plus,3,10,188,116,0.6170212765957447,116,69,3,0,0.6270270270270271,1.0,0.041666666666666664,0.9583333333333334,0.0,0.5208333333333334
leg_boundary,period=late_legs_3_plus,3,20,188,116,0.6170212765957447,115,66,6,1,0.6353591160220995,0.9913793103448276,0.08333333333333333,0.9166666666666666,0.008620689655172414,0.5373563218390804
leg_boundary,period=late_legs_3_plus,3,40,188,116,0.6170212765957447,109,63,9,7,0.6337209302325582,0.9396551724137931,0.125,0.875,0.0603448275862069,0.5323275862068966
leg_boundary,period=late_legs_3_plus,3,60,188,116,0.6170212765957447,109,58,14,7,0.6526946107784432,0.9396551724137931,0.19444444444444445,0.8055555555555556,0.0603448275862069,0.5670498084291188
leg_boundary,period=late_legs_3_plus,3,80,188,116,0.6170212765957447,107,55,17,9,0.6604938271604939,0.9224137931034483,0.2361111111111111,0.7638888888888888,0.07758620689655173,0.5792624521072797
leg_boundary,period=late_legs_3_plus,3,120,188,116,0.6170212765957447,100,46,26,16,0.684931506849315,0.8620689655172413,0.3611111111111111,0.6388888888888888,0.13793103448275862,0.6115900383141762
leg_boundary,period=late_legs_3_plus,3,180,188,116,0.6170212765957447,90,30,42,26,0.75,0.7758620689655172,0.5833333333333334,0.4166666666666667,0.22413793103448276,0.6795977011494253
leg_boundary,period=late_legs_3_plus,3,240,188,116,0.6170212765957447,81,21,51,35,0.7941176470588235,0.6982758620689655,0.7083333333333334,0.2916666666666667,0.3017241379310345,0.7033045977011494
leg_boundary,period=late_legs_3_plus,4,10,191,133,0.6963350785340314,133,55,3,0,0.7074468085106383,1.0,0.05172413793103448,0.9482758620689655,0.0,0.5258620689655172
leg_boundary,period=late_legs_3_plus,4,20,191,133,0.6963350785340314,132,52,6,1,0.717391304347826,0.9924812030075187,0.10344827586206896,0.896551724137931,0.007518796992481203,0.5479647394347938
leg_boundary,period=late_legs_3_plus,4,40,191,133,0.6963350785340314,125,50,8,8,0.7142857142857143,0.9398496240601504,0.13793103448275862,0.8620689655172413,0.06015037593984962,0.5388903292714545
leg_boundary,period=late_legs_3_plus,4,60,191,133,0.6963350785340314,125,45,13,8,0.7352941176470589,0.9398496240601504,0.22413793103448276,0.7758620689655172,0.06015037593984962,0.5819937775473165
leg_boundary,period=late_legs_3_plus,4,80,191,133,0.6963350785340314,122,43,15,11,0.7393939393939394,0.9172932330827067,0.25862068965517243,0.7413793103448276,0.08270676691729323,0.5879569613689396
leg_boundary,period=late_legs_3_plus,4,120,191,133,0.6963350785340314,111,38,20,22,0.7449664429530202,0.8345864661654135,0.3448275862068966,0.6551724137931034,0.16541353383458646,0.589707026186155
leg_boundary,period=late_legs_3_plus,4,180,191,133,0.6963350785340314,100,23,35,33,0.8130081300813008,0.7518796992481203,0.603448275862069,0.39655172413793105,0.24812030075187969,0.6776639875550946
leg_boundary,period=late_legs_3_plus,4,240,191,133,0.6963350785340314,90,15,43,43,0.8571428571428571,0.6766917293233082,0.7413793103448276,0.25862068965517243,0.3233082706766917,0.7090355198340679
