case_id,sample_seed,shot,gamma_seed,syndrome_hash,logical_outcome_hash,classification,archive_reproduction,original_converged,partitioned_converged,original_syndrome_valid,partitioned_syndrome_valid,original_logical_correct,partitioned_logical_correct,original_iterations,partitioned_iterations,original_relay_legs,partitioned_relay_legs,original_final_residual,partitioned_final_residual,original_candidate_weight,partitioned_candidate_weight,candidate_weight_delta,correction_hash,partitioned_inverse_correction_hash,correction_exact,logical_action_exact,trace_exact,trace_iterations_compared,final_rng_state,accepted_gamma_count,accepted_gamma_sequence_hash,original_runtime_seconds,partitioned_runtime_seconds,first_trace_difference
20260811_014,20260811,14,11156411659614648304,0b07ca7597a1e3befa5068bbb3ab7491ac71879cdf7e648b0251c70203fb7c2b,de3f615d6db2b0785f82eded6c1f2fe087145e2c3a2296aceddb3a7ea70247d7,EXACT MATCH,True,1,1,1,1,1,1,36,36,1,1,0,0,309.29812843956813,309.29812843956813,0.0,aae339ed1041de1c2f8365d2614f29653b87d72446cd2182f7282ae07278ed73,aae339ed1041de1c2f8365d2614f29653b87d72446cd2182f7282ae07278ed73,True,True,True,36,11156411659614648304,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,3.5993149999994785,3.743838834023336,null
20260811_015,20260811,15,16838006490020479505,91606617eace009644af6436e5825bba58c882af613bfb2faa2dbfe6542fb5bf,c11283978b742210b5bac55c6813232b71ec2f4d666ec74c4d3e9023cc84b3d7,EXACT MATCH,True,1,1,1,1,1,1,537,537,9,9,0,0,405.196844057334,405.196844057334,0.0,821b9426ab7df27a652b08f6c3413b46e90ac929c5e7a8253266f7c2d0c97bfa,821b9426ab7df27a652b08f6c3413b46e90ac929c5e7a8253266f7c2d0c97bfa,True,True,True,537,5887517988276465820,542016,efa073fd36ff10ca20f4a5a54699f947f7cbec168aa0711224dedd2810e7744f,57.950190917006694,57.68407791599748,null
20260811_016,20260811,16,221122456675719003,a7283f53b3ec917b83fef9790846e63645932745e868d8d3e6fd5e80e934d57a,ff94c1326e8a86030608434139702192bcb91b515b8909f7be7a0317a72e1ca0,EXACT MATCH,True,1,1,1,1,1,1,135,135,2,2,0,0,335.76037749514626,335.76037749514626,0.0,79c0ab746215d701b027894a173fa865e7a0dcea31ffff49503702d1f943bbcf,79c0ab746215d701b027894a173fa865e7a0dcea31ffff49503702d1f943bbcf,True,True,True,135,7557747349423618125,67752,3c72cd31f52b650018929f25401252b64a4f9ace7af208b5ec2ac52db8cddcb4,14.23454416700406,14.54681908301427,null
20260811_017,20260811,17,10520600895686187117,ee263bd5f9d676ae8ac8e590b8d0ef667faf6aae6403b59afcd12e2a2c2eb2b2,ed6acec445a90ea20ab22cba018e3b88a56d437ff574f0158ac1d18fa6385033,EXACT MATCH,True,1,1,1,1,1,1,66,66,1,1,0,0,310.8063991347773,310.8063991347773,0.0,503ff77383c4bff67af623e1018b2c5d00d6fcc448b0fd1659e874da98334404,503ff77383c4bff67af623e1018b2c5d00d6fcc448b0fd1659e874da98334404,True,True,True,66,10520600895686187117,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,6.670607334002852,6.704647000005934,null
20260811_018,20260811,18,12508260089232246994,5c2d602e44af77b4764f71720536cb1d315029b42cdbeaf0eceb275d6ae13517,98dd2b77f42c0649fc5ed24b1bb4f5302a8904a1157db281a6752e7b4a3f1280,EXACT MATCH,True,1,1,1,1,1,1,254,254,4,4,0,0,373.4877980528156,373.4877980528156,0.0,99fa24eddd2fe9c0ca343f5be1b78c39f8fe6a2449fd5e05f324ae09dd0b2006,99fa24eddd2fe9c0ca343f5be1b78c39f8fe6a2449fd5e05f324ae09dd0b2006,True,True,True,254,283108806020748319,203256,f7b2a5ec150e2c684ab74464be93ae4663bba9f31639b1f81252cfd494590b7e,27.092713000020012,26.66652866700315,null
20260811_019,20260811,19,5636405336155466579,ef93ee3332dd5ef476f251c9ef893fe1c0af03aeb4c9da628dafb1ec9307bd1c,ee8c8119647b36b01af9d3c8a3613392cf7f5cf951712e5ddc9fc1e758799e40,EXACT MATCH,True,1,1,1,1,1,1,23,23,1,1,0,0,316.6001322510972,316.6001322510972,0.0,602305d973a72a0a953432a013af21a4a2ea7c1325224afebd1d01282b82f335,602305d973a72a0a953432a013af21a4a2ea7c1325224afebd1d01282b82f335,True,True,True,23,5636405336155466579,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,2.370132707990706,2.407024333020672,null
20260811_020,20260811,20,17960158587654480707,15ce8ec5e97c9c3bc9095072ab57c4d6b0320a671429c95e9971bc34b17aaa3f,34c5a50ee913fa62dfc356c2e5c89b770c3cb04ad5397f38ea576a4053eb50a6,EXACT MATCH,True,1,1,1,1,1,1,132,132,2,2,0,0,385.41979172787023,385.41979172787023,0.0,bd8ad1f20c8362f3660cec5ad3c576816170f849d3c15f6f03e900ee30eca527,bd8ad1f20c8362f3660cec5ad3c576816170f849d3c15f6f03e900ee30eca527,True,True,True,132,4772624936302435707,67752,efb82e798e39df12f0ce5588d16de570e6b542f41b235cd1de261a19f3d8d8c2,13.380644999997457,13.427911875012796,null
20260811_021,20260811,21,7576333766788032507,65f1c0fb36055fede2a082cb7e093b57106cb2f1cb672439c20224a36a4dfcff,8c13db4cd1e6a764a785ae06190386bdb8fbe3a8c7da22c1eff1feec6151250c,EXACT MATCH,True,1,1,1,1,1,1,183,183,3,3,0,0,405.036434293301,405.036434293301,0.0,618aa19f28be60afa71a177b16bf2a3cfb72408822c92ec10b30f478f68fccb4,618aa19f28be60afa71a177b16bf2a3cfb72408822c92ec10b30f478f68fccb4,True,True,True,183,16121951071688965572,135504,352c54659dd8accc37e71c806d99a68f5424c77367e1482ba6d51ae13eabf33f,19.114447542000562,19.66660429100739,null
20260811_022,20260811,22,2657287600800773129,2209e4835342cde3c2824b7c17a684a4e54e6d157a724d4d97f0b503d47fb45e,c9af79e3adbca032f900fc97ec56a8751efc38465145eaa97cfcf1fc8ca0b615,EXACT MATCH,True,1,1,1,1,1,1,64,64,1,1,0,0,335.4195204053038,335.41952040530384,5.684341886080802e-14,24d5af6eb4c71f173d099c75be808995a5f6778aa95c5e561bc0b671fd4c58ef,24d5af6eb4c71f173d099c75be808995a5f6778aa95c5e561bc0b671fd4c58ef,True,True,True,64,2657287600800773129,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,6.530676249996759,6.545884416002082,null
20260811_023,20260811,23,10399951486538895167,6ddbd7ea6e2889eca7e70f6ec41cf9e23efab438d4815cc99bc86f9351aefb8e,b836adce82a6ed5aafe3c5d9328ad28ad1ea3260f9548d48dafd101bc0f56a63,EXACT MATCH,True,1,1,1,1,1,1,195,195,3,3,0,0,402.8249278458179,402.8249278458179,0.0,82b8a4ede0f100084d0a8c96cfcc02f8ce4ac1490b9bd94f38fe32efd7e80854,82b8a4ede0f100084d0a8c96cfcc02f8ce4ac1490b9bd94f38fe32efd7e80854,True,True,True,195,15381696026586266315,135504,6a739b7ef2da6ac1998b26e3b658f31e8d43de7e27d98af06da5f460c28ce66d,20.316868709021946,21.488200583000435,null
20260811_024,20260811,24,3296197110880321045,70d9d1dd86576b8a975c6642aec0b498cf34782de1ec4f2adba949b745e6875b,e6a7825eb3ccf60599f4e6aed6134120c884b1214722243788baf435b39ad28e,EXACT MATCH,True,1,1,1,1,1,1,73,73,1,1,0,0,291.222054809026,291.222054809026,0.0,ef8321359ca543725d24130f82496800eb6965d3df4afb3aeff0d1dc82174896,ef8321359ca543725d24130f82496800eb6965d3df4afb3aeff0d1dc82174896,True,True,True,73,3296197110880321045,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,8.107347208017018,7.48677995899925,null
20260811_025,20260811,25,4924991655058300892,72b52882cd41d9c4027a027306cd70b2fd08f66d3ab22e5482cfa52fd61aac47,6bf8ef03ae988e82c213831c5c8d808d48b6d9261ac0808de4a69ae4cc0e98b1,EXACT MATCH,True,1,1,1,1,1,1,371,371,6,6,0,0,359.6067667074997,359.6067667074997,0.0,cc22e709bdd945a3447d89cb83f9b89f1bc4e917d0771c438a98da27c2c16e94,cc22e709bdd945a3447d89cb83f9b89f1bc4e917d0771c438a98da27c2c16e94,True,True,True,371,5314586986174548259,338760,f4c6e7f43ad01758acbb37c282f11414292817e2a2c79b461ab875a4cd1a267e,38.69556883399491,37.972316667000996,null
20260811_026,20260811,26,15134709048464766590,e71cf651e4ebaf402ff2aa451cc52a4ea660ec0bac7b0ceafd1a3fd7809d1177,34f1deca88628c74727ddaba05d0ca7caaa4a397d18980fe675de672557a41ca,EXACT MATCH,True,0,0,0,0,0,0,1940,1940,32,32,15,15,,,,48996501372bf230682fc96e8a2b5ccc1ede32d75fb88c3fc5605955d3232d45,48996501372bf230682fc96e8a2b5ccc1ede32d75fb88c3fc5605955d3232d45,True,True,True,1940,8814311685837319270,2100312,54179faa4538109780a1fc934f69fdd348b64b37a409725878cb050ce42dc7a1,208.93964362502447,208.21852345799562,null
20260811_027,20260811,27,11538290679992291161,82caec2a839c79750c2740d11b8cbcdfd5c1afa65c33fe52a65fe99653541785,a11984c8f1cacdd2393769eeba7f1aba622f04f6702787174dba10126bb9f085,EXACT MATCH,True,1,1,1,1,1,1,334,334,6,6,0,0,369.8746497179269,369.8746497179269,0.0,4df71a6a88d305117fad69293165d68cd8c672b5db7b1387d6d22c868f8f7958,4df71a6a88d305117fad69293165d68cd8c672b5db7b1387d6d22c868f8f7958,True,True,True,334,5768175758855074298,338760,169b3228b0c069f76533c2c5a2b4968424199c6a93e55762b44b2471475832f3,33.631618792016525,34.65537420799956,null
20260811_028,20260811,28,9658996613670898465,f085cf40fcbb3d1e10af99cb7445ed802b054a58dee20f34a35dad014e80f91b,47a2664a0b6f897df60db9777188591ef244e324cb2a11120af4d3ec1d22b320,EXACT MATCH,True,1,1,1,1,1,1,538,538,9,9,0,0,378.9390246048778,378.9390246048778,0.0,10d7db4b9e4dd21902f725e1304d7ea35300c716f3325b099106c7dbbb78674c,10d7db4b9e4dd21902f725e1304d7ea35300c716f3325b099106c7dbbb78674c,True,True,True,538,17638142300553703491,542016,336b445f5d3fed2f998eaaaa82b6ec4733d32200632980f2fd3c4c28e875f9a8,60.30948387499666,57.24996529199416,null
20260811_029,20260811,29,12160922851109679263,bb605ed0e8ecb0cc8771d8dd616cc1334d4771011ed984978cf124b971c0e184,9222cfab9895d438e70ac06acd41b6a3326e743f622548c14b0068d3d8ac7652,EXACT MATCH,True,1,1,1,1,1,1,34,34,1,1,0,0,226.6341805350745,226.63418053507448,-2.842170943040401e-14,1591bd2b6104a9bd448f68f1959a081545e2ac9680e49040baa44155e797cfd6,1591bd2b6104a9bd448f68f1959a081545e2ac9680e49040baa44155e797cfd6,True,True,True,34,12160922851109679263,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,3.485993749985937,3.5309199999901466,null
20260811_030,20260811,30,13068952178398018031,a4ad416ecd3413d3d69e4f00c672d159b0db63a93333ee252f1bf4a37bab7b7b,5fbacfbf778c499a06f596919cfde77075217caa403e17873ebad817a33c4bd9,EXACT MATCH,True,1,1,1,1,1,1,31,31,1,1,0,0,332.15061678648215,332.1506167864821,-5.684341886080802e-14,7bcce32a9e6425e61b0595c72b60b38277cf19cb9cab734a06d323d38eca4f03,7bcce32a9e6425e61b0595c72b60b38277cf19cb9cab734a06d323d38eca4f03,True,True,True,31,13068952178398018031,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,3.937130417005392,3.2449909999850206,null
20260811_031,20260811,31,10101235573465291342,aef1854a94e7f937f1b2899e4dc47e79f96cda4a7c105842a87b51e8d234a510,08f215aa0a19a792ab15b88c600fb372532b917f55efbc1bfc7489ae5c78e07d,EXACT MATCH,True,1,1,1,1,1,1,57,57,1,1,0,0,394.7011525225419,394.701152522542,5.684341886080802e-14,fb1fa7150d3aacb1c9bb8850f6b977c6af98f8563a1cd990645e39d70f44613e,fb1fa7150d3aacb1c9bb8850f6b977c6af98f8563a1cd990645e39d70f44613e,True,True,True,57,10101235573465291342,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,6.547174916981021,6.735941166989505,null
20260812_000,20260812,0,270889637390886203,83059e319d2addefab75a6c0c42c5938d10c8bbe31604f81af2ff0929f046d40,c029ef44151f13cbff6ed101074e54fb5245bc36da8bcafd670bf2d3846bdf1d,EXACT MATCH,True,1,1,1,1,1,1,63,63,1,1,0,0,462.3679500667775,462.36795006677744,-5.684341886080802e-14,6a79e1d228a102263e9c923a5ad0bfb3d718d0d078bd9c158fb5caa27ed9ad17,6a79e1d228a102263e9c923a5ad0bfb3d718d0d078bd9c158fb5caa27ed9ad17,True,True,True,63,270889637390886203,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,7.239109957998153,7.50812254199991,null
20260812_001,20260812,1,8007721504213493471,cf2904daf47e56edcdf41cb5d1c7e1d0d68744b0e372e442498d0b7f56b7b671,1ae2bcbc6c0f178c5b7465f7df5efc2c2d40f855288ca1bb26c9da3852f7929c,EXACT MATCH,True,1,1,1,1,1,1,56,56,1,1,0,0,300.0744781913189,300.0744781913189,0.0,703897a94a162fb2a789f5f74ce3dea0bd0b91a1e833442206155ca8bfc40213,703897a94a162fb2a789f5f74ce3dea0bd0b91a1e833442206155ca8bfc40213,True,True,True,56,8007721504213493471,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,6.271238250017632,5.821127874980448,null
20260812_002,20260812,2,13309767019170863744,ab11360de5d13b30ced21f555b5ac8f7ae33ddb16feefcd9ccd9a0cd4b4dd89b,a93ed9ef94d313cc2c0f5f7f08c764817d6a3bd823596fe661321b089c2417e7,EXACT MATCH,True,1,1,1,1,1,1,96,96,2,2,0,0,231.7622222661438,231.7622222661438,0.0,ddd0cacb86b15757f7993ff1e99200ade342e94f78cb244b1c9b0022bdc0965c,ddd0cacb86b15757f7993ff1e99200ade342e94f78cb244b1c9b0022bdc0965c,True,True,True,96,17674527828973629829,67752,f99edd42dd27189565bb2249e5024089eb74bd5cd2e3c46e919b007b0ac84349,10.42108591698343,9.79188679199433,null
20260812_003,20260812,3,10210601533865766942,1edbb86cd7c487f39a7f7c9f1b87d7f97263950501eba0de3cae899823ee0665,b0c4864b552dc25ee904c5aecc4571ad9f1be0d59cdbf9f2c80450612457cf2a,EXACT MATCH,True,1,1,1,1,1,1,160,160,3,3,0,0,326.5576629249812,326.5576629249812,0.0,9fe3bccfcf92b640afebae3b2e2020fad459a420a0bfe8acb62424fc5d7d2d34,9fe3bccfcf92b640afebae3b2e2020fad459a420a0bfe8acb62424fc5d7d2d34,True,True,True,160,16913793942978031012,135504,8710695c1cf2a9bd07f0cc75e4ade2b25fd3d4aa66769230e9ae5880adfe3930,16.7242091660155,17.016406375012593,null
20260812_004,20260812,4,17688753493651476981,6ff99221df9055a0305ba285b3413248bb1c96e5006bd0fff968b8f90cb0ec26,95d5261385a198b3eb8ca5ce5f30e6c599ba3dbfd6d8db74b394298fb1faf5fd,EXACT MATCH,True,1,1,1,1,1,1,64,64,1,1,0,0,269.7750159285819,269.77501592858187,-5.684341886080802e-14,757a54d8224a57f6a990c64830100bdf873439de3797206e0cbaa72a07e04d6c,757a54d8224a57f6a990c64830100bdf873439de3797206e0cbaa72a07e04d6c,True,True,True,64,17688753493651476981,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,6.5351447080029175,6.496676459006267,null
20260812_005,20260812,5,15844609613139332780,531144fbda35077b3c630d5db06e992dce4585bb0765ea7a98e0d0feb1eef710,4aa45e34ef05ae35241e9bd135671faf55111f6ba57f3fc763e8a0633c423ed0,EXACT MATCH,True,1,1,1,1,1,1,27,27,1,1,0,0,281.5412901945348,281.5412901945348,0.0,a8a8b050e829a5fe8a77d3182e08a6436e8dda860836cbc5531c5b32a5b740dd,a8a8b050e829a5fe8a77d3182e08a6436e8dda860836cbc5531c5b32a5b740dd,True,True,True,27,15844609613139332780,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,2.7004556670144666,3.513962375000119,null
20260812_006,20260812,6,860020932602830952,32c673e5ea71d9d52ac2fc40ae6e44c5218512f1b2dc9a5c7d1461cc4dc732c3,38ac7bda3d1c2bebaee514c7bf472ec10c12ee6bd464d5e75ea8b09ff9425fcb,EXACT MATCH,True,1,1,1,1,1,1,187,187,3,3,0,0,335.5598614791322,335.5598614791322,0.0,a6b9b78d1b927834c7f290e4f7179b9943c62ed85c6b110dc131fa5faa8d0245,a6b9b78d1b927834c7f290e4f7179b9943c62ed85c6b110dc131fa5faa8d0245,True,True,True,187,13366724696140719276,135504,d9c963b0ecfdbb1e5195c6f882b40b152d903234dc8fb2c7736175736c339380,19.48375087499153,19.692293083004188,null
20260812_007,20260812,7,13478216063222435753,53fa68004ece09426c5ec043515cace413cb0aa63b3bb7a0d4c1073c0afc1c3f,6439411b74e32bb6b6cbb978faa49e2d7e634a18968a8cd19a92f73280c583dc,EXACT MATCH,True,1,1,1,1,1,1,234,234,4,4,0,0,484.836473144737,484.836473144737,0.0,b9ca3298aeb8fd239c14b38c1080aba5c544d7bb1374a426d3ee0f31fcff59fb,b9ca3298aeb8fd239c14b38c1080aba5c544d7bb1374a426d3ee0f31fcff59fb,True,True,True,234,11032748219432444100,203256,6512fe15b7bf2bbd3574579f672e78b7f2f2fc5994cbda93efe7ce5eea9f86e4,23.445451375009725,25.31665779199102,null
20260812_008,20260812,8,3811912405344925325,b937f2d07c26b31a9c7923b99c72581d06067713baab2d3413dc0265d0732619,afc950804dbf5b7a744f9f7037765508df0d3fcd77034334b1114e4365ac3e95,EXACT MATCH,True,1,1,1,1,1,1,79,79,1,1,0,0,265.802528683075,265.802528683075,0.0,cda6256b4b0036ba5f1f081b94a4bff8983295ac94ed2ba4af56705b9a87aaf9,cda6256b4b0036ba5f1f081b94a4bff8983295ac94ed2ba4af56705b9a87aaf9,True,True,True,79,3811912405344925325,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,8.66295200001332,8.749058332992718,null
20260812_009,20260812,9,1137728662575136148,4ec5923733a21518b5628af0818017f0fc91e1f7bb7a65f5433269ba624d40a7,34f1deca88628c74727ddaba05d0ca7caaa4a397d18980fe675de672557a41ca,EXACT MATCH,True,1,1,1,1,1,1,58,58,1,1,0,0,297.4822755189275,297.48227551892757,5.684341886080802e-14,e622ed739ff844f92a0cc9c3227bb74a2a3e026e70aafa73496e92efcfb8b909,e622ed739ff844f92a0cc9c3227bb74a2a3e026e70aafa73496e92efcfb8b909,True,True,True,58,1137728662575136148,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,5.825531708018389,7.298167750006542,null
20260812_010,20260812,10,15051203458072892940,0a56d2d526e3952fc560dfea47768ba8d0f8e957a6944f436716e6ff4471698e,9aa22a2a77c1ac020c6e3912e01e08143d469cd15359ab5151c53aa52f6dc7e0,EXACT MATCH,True,1,1,1,1,1,1,36,36,1,1,0,0,432.9327645503496,432.9327645503495,-1.1368683772161603e-13,725a0e0747356112e30b847916f78df3df050a77809904e306e77b8317b512d0,725a0e0747356112e30b847916f78df3df050a77809904e306e77b8317b512d0,True,True,True,36,15051203458072892940,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,5.070100917015225,3.6889664590125903,null
20260812_011,20260812,11,470894084651077011,3fbdeff3cf382272134efd028c69da3bc8a22ea8a3f74772f68e013ef523e8b3,ffbb606229868908952e5d38f41c62b6f984b207e9c1418e4f239ecb11c5576e,EXACT MATCH,True,1,1,1,1,1,1,48,48,1,1,0,0,308.69037060448784,308.6903706044879,5.684341886080802e-14,a4f462e657d652055b83ff6104c4280c4da1e41b37ed1c444f7ac07c1c36bf2d,a4f462e657d652055b83ff6104c4280c4da1e41b37ed1c444f7ac07c1c36bf2d,True,True,True,48,470894084651077011,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,5.547029207984451,5.647118958004285,null
20260812_012,20260812,12,9495154671304254520,a1f4651562f7825b871faee63901c2e4c18aeda1366b3f3db40b220216c83818,68bb6628e9e186a77662c8a0fc0eca4672409a0f06223750c2237648d804f47c,EXACT MATCH,True,1,1,1,1,1,1,99,99,2,2,0,0,375.96788609262455,375.96788609262455,0.0,c152d8f8c2ad18a0895077af1e65460ee06cbbe32957b24d511daf62ae7b315d,c152d8f8c2ad18a0895077af1e65460ee06cbbe32957b24d511daf62ae7b315d,True,True,True,99,16586031870498296319,67752,4741f0450e3d7d8c77e2d59632778f16f4b59e1d1214ecdedd0f00a052175f03,11.358761375013273,10.190685042005498,null
20260812_013,20260812,13,8638601424716686462,2b031b903af71146854196746f8d7cf96e6e3c2dbb6cefc3919658c9f8d349d7,6fa7aff3db2ae0b94355d8a5501b3783f29d3baf4ab6dc554e40308604439115,EXACT MATCH,True,1,1,1,1,1,1,173,173,3,3,0,0,347.2776365427093,347.2776365427093,0.0,70537495ad9fbc51db395503458b5e641adfb0a968ada258d571d14767fabba3,70537495ad9fbc51db395503458b5e641adfb0a968ada258d571d14767fabba3,True,True,True,173,8142015567957563871,135504,1c19268379f440968564f49e1079527f3412c03c4de62008de8cc87b3d5fd23e,18.883082749991445,17.48273791599786,null
20260812_014,20260812,14,12992113586448757321,c9a43b9ea8af4b23503566f3ac2404c5c26356a807805321aad761995f090244,70de76ea56aa92ada328ba119fcc08498beb33f61ff4f66790deaffd3cb5e81b,EXACT MATCH,True,1,1,1,1,1,1,403,403,7,7,0,0,399.6399398989042,399.6399398989041,-5.684341886080802e-14,4a221ae89183f77a4c900ba2a834c815ae16eea6dd67e2c693bf154723e506e0,4a221ae89183f77a4c900ba2a834c815ae16eea6dd67e2c693bf154723e506e0,True,True,True,403,4476435599176964182,406512,65a946ef6ada17dd0d2886b2cfc4af59e5fa4d9d4fd3abd9a832d9f7f28021b4,41.75302120798733,43.018691374978516,null
20260812_015,20260812,15,9979775049283296575,949c188dda534d99f89dc42921a550f0d44e481e541ae53cfbf351ccb7dc4f75,6e3fbb7d20a3d0bfdaed944de60dc4739ca0782555b7c7ee86781b338e71a9a1,EXACT MATCH,True,1,1,1,1,1,1,641,641,11,11,0,0,471.25685318122584,471.25685318122584,0.0,0d4aba70b92b39c7b6ef02c8e854584e14af0cf045ec4742d2ca42da4b816dda,0d4aba70b92b39c7b6ef02c8e854584e14af0cf045ec4742d2ca42da4b816dda,True,True,True,641,16867372888556941785,677520,fc7524fb067025c15393cede9efece1d13ede96e181f744cb7870e40bf621cdc,66.86960895900847,68.66637958298088,null
20260812_016,20260812,16,5033594309272005557,74e177a055953dcb57560904b24b88cb0b6ae1cf161b6d1c4fe68532a31e8aeb,e8f39d86a9262db0c52cfdc7065f172476571aa872e8b383eec096e433f63438,EXACT MATCH,True,1,1,1,1,1,1,71,71,1,1,0,0,406.79039514854117,406.79039514854117,0.0,f5c7f814861312c592dfa01e6f620fcf9f34030058f08e3f76e299b851545681,f5c7f814861312c592dfa01e6f620fcf9f34030058f08e3f76e299b851545681,True,True,True,71,5033594309272005557,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,7.1355439579929225,7.174652540998068,null
20260812_017,20260812,17,4994072420896573804,dc486699379e2209a465592f7ed40ea8d84ed854de22bec2e5b6fa11fef81ad3,cb38e544a793f8d61a6200cc90dcbd26bf081b4ab3827f51780bb2a9d79f9a09,EXACT MATCH,True,1,1,1,1,1,1,55,55,1,1,0,0,417.9508542796515,417.9508542796515,0.0,86e7344e1c2cc655b31f72e281f09e75abd59dfd2d3b8109ea7c6e25574a2094,86e7344e1c2cc655b31f72e281f09e75abd59dfd2d3b8109ea7c6e25574a2094,True,True,True,55,4994072420896573804,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,5.448500917002093,5.6043560419930145,null
20260812_018,20260812,18,11579165494043876679,b33d5d713b61b47d35f4f6353e989ea97f8626aa7decd391fc6f8c4c4a315034,187355b101e4d1f66c7948f93d109b63e1e0e5ec14eba8043e6428aff3a3e4ca,EXACT MATCH,True,1,1,1,1,1,1,59,59,1,1,0,0,351.56754653064695,351.56754653064695,0.0,30b69bbe8529853e56ebddde98ad9d2ac4dbd38fd191b6400b1ee8fc0ec0b09d,30b69bbe8529853e56ebddde98ad9d2ac4dbd38fd191b6400b1ee8fc0ec0b09d,True,True,True,59,11579165494043876679,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,5.923100207990501,6.020880416996079,null
20260812_019,20260812,19,10783150360528218276,e9f483bc1a5a0c65a40b07da0c19dc1013426fa86383b91c1f67c9e461c6a7c0,b043323af4d4532fd0599b2e98521e578681d8baaa6a503d8b440ada9ba5c5f6,EXACT MATCH,True,1,1,1,1,1,1,106,106,2,2,0,0,254.9611615414059,254.9611615414059,0.0,c6d5242ddc1725244a8599f4151924676c21da5e1196b39d03ab65dad23fcb8e,c6d5242ddc1725244a8599f4151924676c21da5e1196b39d03ab65dad23fcb8e,True,True,True,106,7551649069035055626,67752,bb35003aec0ebdbcb2fd0bf3adf3a3cc7fb3ecef18198ae50b0d1dc866c27970,10.614654833014356,11.59894058300415,null
20260812_020,20260812,20,6745458781375798781,84f01f8e9e95cc27e18c33645511415fb68e44b498ef88ec676deecd92f4597f,9136b05e5ebbd767e678639d590ffd51738d1831121dfb19621750870c78cb89,EXACT MATCH,True,1,1,1,1,1,1,616,616,10,10,0,0,367.7072890880148,367.7072890880148,0.0,7cc56db22d4ce05b2d0a6a80c2d5faf26c4238506254996d674b7471e888f002,7cc56db22d4ce05b2d0a6a80c2d5faf26c4238506254996d674b7471e888f002,True,True,True,616,7705041457120034897,609768,16184f2b2b75d8769770f6ca24dd11b69b4b7773a71818e629428d5ed8dc8735,65.238880082994,66.29799854202429,null
20260812_021,20260812,21,18442872413594831343,92d05aca13f94ca8efe956be600166e567e253c13efdc967cca8da3ebb608d83,f8e8e742b81b806604fc01df885572a777edfa92cf5e81ce6347f49d84780545,EXACT MATCH,True,1,1,1,1,1,1,48,48,1,1,0,0,294.2752260965956,294.2752260965956,0.0,c6b0e98ca1928f80f97982fb9b1146e92de52b7dae84a4a497e8f3cf48eaee9c,c6b0e98ca1928f80f97982fb9b1146e92de52b7dae84a4a497e8f3cf48eaee9c,True,True,True,48,18442872413594831343,0,b1f44c4a0fb9a1844cb3161bbf64eb5ea67b5bf8c5a5ea4f2bab88b4dd19d4e2,4.88039312500041,5.023485207988415,null
