configuration,policy,state_percentile,shot,syndrome_converged,logically_correct,logical_classification_agrees_with_float,correction_hamming_distance,iterations,relay_legs,relay_legs_agree_with_float,edge_saturation,state_saturation,guard_saturation,state_deliberately_clipped,state_clip_candidates,state_nonzero_to_zero,state_value_count,edge_nonzero_to_zero,edge_value_count,edge_exponent_min,edge_exponent_max,state_exponent_min,state_exponent_max,threshold_bucket_equal,threshold_bucket_above
balanced,C_p99p5,99.5,121,1,1,1,46,126,2,0,0,0,0,84426,17073504,477338,17073504,391320,98612640,0,10,0,10,572326,15384
balanced,C_p99p5,99.5,122,1,1,1,22,135,2,0,0,0,0,89051,18293040,3623829,18293040,391320,105656400,0,32,0,31,771070,6188
balanced,C_p99p5,99.5,123,1,1,1,17,18,1,1,0,0,0,11480,2439072,167,2439072,0,14087520,0,1,0,1,155941,1220
balanced,C_p99p5,99.5,124,1,1,1,41,301,5,0,0,0,0,201549,40786704,3380624,40786704,391320,235574640,0,31,0,31,1654465,19014
balanced,C_p99p5,99.5,125,1,1,1,31,155,3,0,0,0,0,102892,21003120,3389161,21003120,391320,121309200,0,31,0,31,880558,11568
balanced,C_p99p5,99.5,126,1,1,1,44,133,2,0,0,0,0,88109,18022032,3327172,18022032,391320,104091120,0,29,0,28,834736,6098
balanced,C_p99p5,99.5,127,1,1,1,35,253,4,0,0,0,0,160252,34282512,3719371,34282512,391320,198007920,0,25,0,25,1387237,29615
balanced,D_p99,99.0,0,1,1,1,39,140,2,0,0,0,0,185870,18970560,3454176,18970560,391320,109569600,0,33,0,32,1009608,16705
balanced,D_p99,99.0,1,1,1,1,34,162,3,0,0,0,0,217685,21951648,162847,21951648,391320,126787680,0,10,0,9,957730,39543
balanced,D_p99,99.0,2,1,1,1,51,161,3,0,0,0,0,213493,21816144,2442714,21816144,391320,126005040,0,26,0,26,1312050,28025
balanced,D_p99,99.0,3,1,1,1,39,200,3,0,0,0,0,266405,27100800,3108708,27100800,391320,156528000,0,29,0,29,1478061,24734
balanced,D_p99,99.0,4,1,1,1,20,17,1,1,0,0,0,21620,2303568,106,2303568,0,13304880,0,2,0,1,223058,2900
balanced,D_p99,99.0,5,1,1,1,21,133,2,0,0,0,0,178570,18022032,63680,18022032,391320,104091120,0,6,0,5,748700,41136
balanced,D_p99,99.0,6,1,1,1,33,130,2,0,0,0,0,171915,17615520,3216103,17615520,391320,101743200,0,31,0,31,818960,14331
balanced,D_p99,99.0,7,1,1,1,32,173,3,0,0,0,0,229261,23442192,3048833,23442192,391320,135396720,0,27,0,27,1286175,31335
balanced,D_p99,99.0,8,1,1,1,46,137,2,0,0,0,0,182065,18564048,2668623,18564048,391320,107221680,0,28,0,28,994790,20202
balanced,D_p99,99.0,9,1,1,1,35,359,6,1,0,0,0,482182,48645936,3127681,48645936,391320,280967760,0,30,0,30,2652150,46369
balanced,D_p99,99.0,10,1,1,1,54,127,2,0,0,0,0,166882,17209008,2553035,17209008,391320,99395280,0,26,0,25,1100590,24079
balanced,D_p99,99.0,11,1,1,1,40,155,3,0,0,0,0,205966,21003120,2844142,21003120,391320,121309200,0,29,0,29,1333813,35182
balanced,D_p99,99.0,12,1,1,1,40,111,2,0,0,0,0,148329,15040944,1935280,15040944,391320,86873040,0,12,0,12,697949,28009
balanced,D_p99,99.0,13,1,1,1,51,120,2,0,0,0,0,160382,16260480,891413,16260480,391320,93916800,0,12,0,11,664020,30863
balanced,D_p99,99.0,14,1,1,1,36,131,2,0,0,0,0,172832,17751024,2840719,17751024,391320,102525840,0,30,0,29,864769,21230
balanced,D_p99,99.0,15,1,1,1,58,115,2,0,0,0,0,153727,15582960,106023,15582960,391320,90003600,0,8,0,7,763168,46668
balanced,D_p99,99.0,16,1,1,1,43,231,4,0,0,0,0,309170,31301424,2877440,31301424,391320,180789840,0,29,0,29,1798572,35981
balanced,D_p99,99.0,17,1,1,1,29,179,3,0,0,0,0,237447,24255216,3533099,24255216,391320,140092560,0,33,0,32,1542398,23290
balanced,D_p99,99.0,18,1,1,1,79,196,3,0,0,0,0,261981,26558784,2851788,26558784,391320,153397440,0,30,0,30,1352077,24671
balanced,D_p99,99.0,19,1,1,1,16,24,1,1,0,0,0,31081,3252096,207,3252096,0,18783360,0,2,0,2,226928,2403
balanced,D_p99,99.0,20,1,1,1,16,161,3,0,0,0,0,213479,21816144,3165066,21816144,391320,126005040,0,30,0,30,1193126,26953
balanced,D_p99,99.0,21,1,1,1,0,15,1,1,0,0,0,18882,2032560,75,2032560,0,11739600,0,2,0,1,174345,1542
balanced,D_p99,99.0,22,1,1,1,20,26,1,1,0,0,0,33805,3523104,189,3523104,0,20348640,0,5,0,4,229824,5329
balanced,D_p99,99.0,23,1,1,1,39,187,3,0,0,0,0,248045,25339248,2881253,25339248,391320,146353680,0,29,0,28,1349724,21379
balanced,D_p99,99.0,24,1,1,1,33,168,3,0,0,0,0,222449,22764672,2922131,22764672,391320,131483520,0,29,0,29,1351750,36216
balanced,D_p99,99.0,25,1,1,1,28,126,2,0,0,0,0,168331,17073504,423177,17073504,391320,98612640,0,13,0,13,760418,31174
balanced,D_p99,99.0,26,1,1,1,43,158,3,0,0,0,0,209995,21409632,2976692,21409632,391320,123657120,0,30,0,30,1183237,19156
balanced,D_p99,99.0,27,1,1,1,31,125,2,0,0,0,0,160922,16938000,3033312,16938000,391320,97830000,0,30,0,30,867496,25016
balanced,D_p99,99.0,28,1,1,1,19,228,4,1,0,0,0,306036,30894912,3189789,30894912,391320,178441920,0,31,0,30,1775006,34521
balanced,D_p99,99.0,29,1,1,1,46,140,2,0,0,0,0,184073,18970560,3194103,18970560,391320,109569600,0,31,0,31,886497,21534
balanced,D_p99,99.0,30,1,1,1,7,18,1,1,0,0,0,22927,2439072,115,2439072,0,14087520,0,2,0,1,255143,4712
balanced,D_p99,99.0,31,1,1,1,26,140,2,0,0,0,0,184981,18970560,3535771,18970560,391320,109569600,0,32,0,32,1048933,18574
balanced,D_p99,99.0,32,1,1,1,19,24,1,1,0,0,0,31055,3252096,208,3252096,0,18783360,0,5,0,4,293892,4471
balanced,D_p99,99.0,33,1,1,1,7,22,1,1,0,0,0,28343,2981088,147,2981088,0,17218080,0,4,0,3,246893,2468
balanced,D_p99,99.0,34,1,1,1,38,228,4,1,0,0,0,304610,30894912,3337868,30894912,391320,178441920,0,31,0,30,1781444,37139
balanced,D_p99,99.0,35,1,1,1,57,188,3,0,0,0,0,250453,25474752,2828482,25474752,391320,147136320,0,28,0,28,1451925,19459
balanced,D_p99,99.0,36,1,1,1,35,140,2,0,0,0,0,186008,18970560,1985877,18970560,391320,109569600,0,24,0,23,951583,26355
balanced,D_p99,99.0,37,0,0,1,51,980,16,1,0,0,0,1325987,132793920,776563,132793920,391320,766987200,0,7,0,5,7244786,246166
balanced,D_p99,99.0,38,1,1,1,55,161,3,0,0,0,0,202225,21816144,3026560,21816144,391320,126005040,0,26,0,26,1165819,20992
balanced,D_p99,99.0,39,1,1,1,52,169,3,0,0,0,0,225083,22900176,2790805,22900176,391320,132266160,0,29,0,29,1418075,30634
balanced,D_p99,99.0,40,1,1,1,11,21,1,1,0,0,0,26979,2845584,119,2845584,0,16435440,0,3,0,2,250782,5222
balanced,D_p99,99.0,41,1,1,1,13,137,2,0,0,0,0,181101,18564048,3346999,18564048,391320,107221680,0,31,0,31,1075770,13356
balanced,D_p99,99.0,42,1,1,1,49,232,4,0,0,0,0,312200,31436928,1044960,31436928,391320,181572480,0,10,0,9,1643334,58560
balanced,D_p99,99.0,43,1,1,1,31,182,3,0,0,0,0,242789,24661728,3221587,24661728,391320,142440480,0,32,0,31,1385471,26684
balanced,D_p99,99.0,44,1,1,1,38,188,3,0,0,0,0,249162,25474752,2480300,25474752,391320,147136320,0,26,0,26,1304734,31645
balanced,D_p99,99.0,45,1,1,1,13,25,1,1,0,0,0,32436,3387600,120,3387600,0,19566000,0,5,0,4,309490,4269
balanced,D_p99,99.0,46,1,1,1,44,227,4,0,0,0,0,304332,30759408,2826517,30759408,391320,177659280,0,28,0,28,1776860,40968
balanced,D_p99,99.0,47,1,1,1,32,179,3,0,0,0,0,240207,24255216,693001,24255216,391320,140092560,0,15,0,14,1113444,37154
balanced,D_p99,99.0,48,1,1,1,53,40,1,1,0,0,0,52755,5420160,502,5420160,0,31305600,0,5,0,4,263209,11449
balanced,D_p99,99.0,49,1,1,1,14,32,1,1,0,0,0,41871,4336128,225,4336128,0,25044480,0,4,0,3,373100,7745
balanced,D_p99,99.0,50,1,1,1,36,196,3,0,0,0,0,262670,26558784,2761870,26558784,391320,153397440,0,27,0,27,1587703,30881
balanced,D_p99,99.0,51,1,1,1,9,17,1,1,0,0,0,21589,2303568,117,2303568,0,13304880,0,1,0,1,186555,2117
balanced,D_p99,99.0,52,1,1,1,18,140,2,0,0,0,0,184968,18970560,3348247,18970560,391320,109569600,0,32,0,32,990802,21279
balanced,D_p99,99.0,53,1,1,1,42,184,3,0,0,0,0,244442,24932736,1975585,24932736,391320,144005760,0,24,0,24,1422391,38561
balanced,D_p99,99.0,54,1,1,1,29,133,2,0,0,0,0,176728,18022032,928896,18022032,391320,104091120,0,15,0,14,792313,36788
balanced,D_p99,99.0,55,1,1,1,52,186,3,0,0,0,0,247050,25203744,3106392,25203744,391320,145571040,0,30,0,30,1605922,31876
balanced,D_p99,99.0,56,1,1,1,31,21,1,0,0,0,0,26999,2845584,169,2845584,0,16435440,0,3,0,2,223736,3252
balanced,D_p99,99.0,57,1,1,1,29,23,1,1,0,0,0,29756,3116592,168,3116592,0,18000720,0,4,0,3,229753,4707
balanced,D_p99,99.0,58,1,1,1,40,235,4,0,0,0,0,314059,31843440,3492954,31843440,391320,183920400,0,31,0,31,1983537,34609
balanced,D_p99,99.0,59,1,1,1,52,156,3,0,0,0,0,207847,21138624,1936092,21138624,391320,122091840,0,24,0,24,1240759,21452
balanced,D_p99,99.0,60,1,1,1,21,213,4,0,0,0,0,280151,28862352,3315893,28862352,391320,166702320,0,29,0,28,1507831,35492
balanced,D_p99,99.0,61,1,1,1,41,229,4,1,0,0,0,304723,31030416,2177261,31030416,391320,179224560,0,23,0,23,1698900,66218
balanced,D_p99,99.0,62,1,1,1,29,26,1,1,0,0,0,33681,3523104,199,3523104,0,20348640,0,4,0,3,274790,4947
balanced,D_p99,99.0,63,1,1,1,34,124,2,0,0,0,0,166321,16802496,752394,16802496,391320,97047360,0,10,0,10,706614,31928
balanced,D_p99,99.0,64,1,1,1,18,162,3,0,0,0,0,215549,21951648,2492191,21951648,391320,126787680,0,28,0,27,1255794,32570
balanced,D_p99,99.0,65,1,1,1,12,18,1,1,0,0,0,22893,2439072,112,2439072,0,14087520,0,2,0,2,239071,1788
balanced,D_p99,99.0,66,1,1,1,33,188,3,0,0,0,0,250499,25474752,2872859,25474752,391320,147136320,0,31,0,30,1431149,26938
balanced,D_p99,99.0,67,1,1,1,29,127,2,0,0,0,0,168399,17209008,2980638,17209008,391320,99395280,0,30,0,30,1056571,38649
balanced,D_p99,99.0,68,1,1,1,31,112,2,0,0,0,0,149756,15176448,1439940,15176448,391320,87655680,0,10,0,9,657994,23774
balanced,D_p99,99.0,69,1,1,1,38,164,3,0,0,0,0,217830,22222656,3020243,22222656,391320,128352960,0,29,0,29,1209500,24536
balanced,D_p99,99.0,70,1,1,1,40,191,3,0,0,0,0,255097,25881264,2587652,25881264,391320,149484240,0,27,0,27,1373695,26853
balanced,D_p99,99.0,71,1,1,1,23,140,2,0,0,0,0,185640,18970560,3525547,18970560,391320,109569600,0,32,0,32,920534,15917
balanced,D_p99,99.0,72,1,1,1,26,165,3,0,0,0,0,218534,22358160,2640135,22358160,391320,129135600,0,28,0,28,1330031,27203
balanced,D_p99,99.0,73,1,1,1,35,164,3,0,0,0,0,217980,22222656,2493242,22222656,391320,128352960,0,27,0,26,1202351,28163
balanced,D_p99,99.0,74,1,1,1,37,115,2,0,0,0,0,154127,15582960,255233,15582960,391320,90003600,0,7,0,6,697679,31850
balanced,D_p99,99.0,75,1,1,1,30,153,3,0,0,0,0,202793,20732112,2839725,20732112,391320,119743920,0,29,0,28,1167051,24975
balanced,D_p99,99.0,76,1,1,1,30,127,2,0,0,0,0,169681,17209008,783674,17209008,391320,99395280,0,15,0,14,804554,28417
balanced,D_p99,99.0,77,1,1,1,37,157,3,0,0,0,0,208159,21274128,2654807,21274128,391320,122874480,0,29,0,28,1158822,24729
balanced,D_p99,99.0,78,1,1,1,36,136,2,1,0,0,0,180502,18428544,3393484,18428544,391320,106439040,0,32,0,32,986411,15406
balanced,D_p99,99.0,79,1,1,1,36,161,3,0,0,0,0,214536,21816144,3302959,21816144,391320,126005040,0,32,0,31,1283353,26097
balanced,D_p99,99.0,80,1,1,1,55,171,3,0,0,0,0,226990,23171184,2983085,23171184,391320,133831440,0,30,0,30,1321237,38860
balanced,D_p99,99.0,81,1,1,1,36,166,3,0,0,0,0,217804,22493664,3155156,22493664,391320,129918240,0,28,0,28,1256154,29184
balanced,D_p99,99.0,82,1,1,1,27,127,2,0,0,0,0,150558,17209008,3044608,17209008,391320,99395280,0,26,0,26,833771,18398
balanced,D_p99,99.0,83,1,1,1,37,133,2,0,0,0,0,167138,18022032,3007102,18022032,391320,104091120,0,27,0,27,1076557,17588
balanced,D_p99,99.0,84,1,1,1,42,159,3,0,0,0,0,211339,21545136,2268822,21545136,391320,124439760,0,26,0,26,1124031,26550
balanced,D_p99,99.0,85,1,1,1,27,124,2,0,0,0,0,161206,16802496,3503782,16802496,391320,97047360,0,30,0,30,818174,12384
balanced,D_p99,99.0,86,1,1,1,14,129,2,0,0,0,0,169362,17480016,3028658,17480016,391320,100960560,0,31,0,30,1023811,22208
balanced,D_p99,99.0,87,1,1,1,16,165,3,1,0,0,0,221086,22358160,1904930,22358160,391320,129135600,0,13,0,12,1139699,50307
balanced,D_p99,99.0,88,1,1,1,43,130,2,0,0,0,0,172225,17615520,3337419,17615520,391320,101743200,0,32,0,32,849450,16031
balanced,D_p99,99.0,89,1,1,1,45,135,2,0,0,0,0,177284,18293040,2943981,18293040,391320,105656400,0,30,0,30,1055758,31581
balanced,D_p99,99.0,90,1,1,1,20,18,1,1,0,0,0,22970,2439072,145,2439072,0,14087520,0,2,0,1,212816,4585
balanced,D_p99,99.0,91,0,0,0,56,980,16,0,0,0,0,1322588,132793920,2362227,132793920,391320,766987200,0,23,0,23,6866373,136187
balanced,D_p99,99.0,92,1,1,1,35,121,2,0,0,0,0,161332,16395984,259913,16395984,391320,94699440,0,11,0,10,766795,33367
balanced,D_p99,99.0,93,1,1,1,21,132,2,0,0,0,0,175159,17886528,2700860,17886528,391320,103308480,0,29,0,29,921824,21977
balanced,D_p99,99.0,94,1,1,1,33,19,1,1,0,0,0,24300,2574576,219,2574576,0,14870160,0,1,0,1,204916,3194
balanced,D_p99,99.0,95,1,1,1,17,174,3,0,0,0,0,231758,23577696,2809529,23577696,391320,136179360,0,29,0,29,1221614,25737
balanced,D_p99,99.0,96,1,1,1,36,222,4,0,0,0,0,297352,30081888,3091281,30081888,391320,173746080,0,31,0,31,1640536,28694
balanced,D_p99,99.0,97,1,1,1,45,132,2,0,0,0,0,148467,17886528,3357076,17886528,391320,103308480,0,28,0,28,965859,48307
balanced,D_p99,99.0,98,1,1,1,21,23,1,1,0,0,0,29704,3116592,160,3116592,0,18000720,0,4,0,3,252491,6090
balanced,D_p99,99.0,99,1,1,1,33,138,2,0,0,0,0,178460,18699552,2300721,18699552,391320,108004320,0,24,0,24,989482,28743
balanced,D_p99,99.0,100,1,1,1,30,161,3,1,0,0,0,215030,21816144,2667761,21816144,391320,126005040,0,28,0,27,1208454,21351
balanced,D_p99,99.0,101,1,1,1,34,157,3,0,0,0,0,205944,21274128,3021599,21274128,391320,122874480,0,29,0,28,1074622,27750
balanced,D_p99,99.0,102,1,1,1,30,133,2,1,0,0,0,175936,18022032,2919036,18022032,391320,104091120,0,33,0,32,1056775,15772
balanced,D_p99,99.0,103,1,1,1,55,235,4,0,0,0,0,314496,31843440,2905317,31843440,391320,183920400,0,30,0,30,1916992,39456
balanced,D_p99,99.0,104,1,1,1,31,127,2,0,0,0,0,167985,17209008,3159236,17209008,391320,99395280,0,31,0,31,869477,28755
balanced,D_p99,99.0,105,1,1,1,43,165,3,0,0,0,0,218715,22358160,2850891,22358160,391320,129135600,0,30,0,29,1230147,32061
balanced,D_p99,99.0,106,1,1,1,30,134,2,0,0,0,0,177124,18157536,2614564,18157536,391320,104873760,0,29,0,28,930053,23379
balanced,D_p99,99.0,107,1,1,1,42,254,4,0,0,0,0,332225,34418016,2639997,34418016,391320,198790560,0,26,0,26,2305308,56938
balanced,D_p99,99.0,108,1,1,1,32,18,1,0,0,0,0,22874,2439072,163,2439072,0,14087520,0,1,0,1,224245,3732
balanced,D_p99,99.0,109,1,1,1,37,123,2,0,0,0,0,163331,16666992,682654,16666992,391320,96264720,0,15,0,14,753460,35868
balanced,D_p99,99.0,110,1,1,1,45,240,4,0,0,0,0,315445,32520960,1985291,32520960,391320,187833600,0,22,0,22,1969564,63657
balanced,D_p99,99.0,111,1,1,1,49,228,4,0,0,0,0,304888,30894912,2546873,30894912,391320,178441920,0,27,0,27,1607259,32544
balanced,D_p99,99.0,112,1,1,1,41,345,6,0,0,0,0,463005,46748880,3080579,46748880,391320,270010800,0,30,0,29,2620757,48154
balanced,D_p99,99.0,113,1,1,1,9,20,1,1,0,0,0,25683,2710080,117,2710080,0,15652800,0,2,0,2,267930,3515
balanced,D_p99,99.0,114,1,1,1,45,228,4,0,0,0,0,301514,30894912,3055510,30894912,391320,178441920,0,28,0,28,1637751,37793
balanced,D_p99,99.0,115,1,1,1,28,139,2,0,0,0,0,184181,18835056,2524780,18835056,391320,108786960,0,26,0,26,1011186,20952
balanced,D_p99,99.0,116,1,1,1,21,158,3,0,0,0,0,210481,21409632,3518983,21409632,391320,123657120,0,33,0,32,1240198,15256
balanced,D_p99,99.0,117,1,1,1,50,164,3,0,0,0,0,217196,22222656,2992881,22222656,391320,128352960,0,29,0,28,1253615,34982
balanced,D_p99,99.0,118,1,1,1,18,21,1,1,0,0,0,27002,2845584,163,2845584,0,16435440,0,2,0,2,245922,4740
balanced,D_p99,99.0,119,1,1,1,46,140,2,0,0,0,0,185749,18970560,3052152,18970560,391320,109569600,0,29,0,29,930901,26280
balanced,D_p99,99.0,120,1,1,1,41,420,7,0,0,0,0,564485,56911680,3327248,56911680,391320,328708800,0,32,0,32,3258492,47674
balanced,D_p99,99.0,121,1,1,1,54,230,4,0,0,0,0,308142,31165920,2876509,31165920,391320,180007200,0,29,0,29,1650777,30455
balanced,D_p99,99.0,122,1,1,1,17,136,2,0,0,0,0,179299,18428544,3452134,18428544,391320,106439040,0,32,0,31,972189,14179
balanced,D_p99,99.0,123,1,1,1,17,18,1,1,0,0,0,22908,2439072,167,2439072,0,14087520,0,1,0,1,225133,3450
balanced,D_p99,99.0,124,1,1,1,36,307,5,0,0,0,0,411467,41599728,3201455,41599728,391320,240270480,0,31,0,31,2362495,58575
balanced,D_p99,99.0,125,1,1,1,33,170,3,0,0,0,0,226340,23035680,3214553,23035680,391320,133048800,0,31,0,31,1337246,31595
balanced,D_p99,99.0,126,1,1,1,31,227,4,0,0,0,0,303221,30759408,3093538,30759408,391320,177659280,0,29,0,28,1971609,32514
balanced,D_p99,99.0,127,1,1,1,43,233,4,0,0,0,0,301448,31572432,2744051,31572432,391320,182355120,0,25,0,25,1472876,36667
high_success,A_max,,0,1,1,1,45,153,3,0,0,0,0,0,20732112,1547286,20732112,391320,119743920,0,16,0,16,281681,0
high_success,A_max,,1,1,1,1,25,138,2,0,0,0,0,0,18699552,515280,18699552,391320,108004320,0,9,0,9,139422,0
high_success,A_max,,2,1,1,1,22,51,1,1,0,0,0,0,6910704,501,6910704,0,39914640,0,3,0,3,84206,0
high_success,A_max,,3,1,1,1,44,175,3,0,0,0,0,0,23713200,1439255,23713200,391320,136962000,0,15,0,15,214544,0
high_success,A_max,,4,1,1,1,9,66,1,1,0,0,0,0,8943264,512,8943264,0,51654240,0,1,0,1,72156,0
high_success,A_max,,5,1,1,1,22,108,2,0,0,0,0,0,14634432,30779,14634432,391320,84525120,0,5,0,5,117088,0
high_success,A_max,,6,1,1,1,16,106,2,1,0,0,0,0,14363424,498862,14363424,391320,82959840,0,9,0,9,105590,0
high_success,A_max,,7,1,1,1,28,170,3,0,0,0,0,0,23035680,1293902,23035680,391320,133048800,0,14,0,14,232470,0
high_success,A_max,,8,1,1,1,39,244,4,0,0,0,0,0,33062976,961062,33062976,391320,190964160,0,11,0,11,212885,0
high_success,A_max,,9,1,1,1,13,66,1,0,0,0,0,0,8943264,644,8943264,0,51654240,0,1,0,1,76404,0
high_success,A_max,,10,1,1,1,44,113,2,0,0,0,0,0,15311952,12495,15311952,0,88438320,0,3,0,3,137461,0
high_success,A_max,,11,1,1,1,47,126,2,1,0,0,0,0,17073504,53456,17073504,391320,98612640,0,5,0,5,124093,0
high_success,A_max,,12,1,1,1,20,51,1,0,0,0,0,0,6910704,651,6910704,0,39914640,0,1,0,1,84097,0
high_success,A_max,,13,1,1,1,56,119,2,0,0,0,0,0,16124976,1408622,16124976,391320,93134160,0,15,0,15,294507,0
high_success,A_max,,14,1,1,1,17,116,2,0,0,0,0,0,15718464,1174264,15718464,391320,90786240,0,13,0,13,147232,0
high_success,A_max,,15,1,1,1,41,350,6,0,0,0,0,0,47426400,81946,47426400,0,273924000,0,3,0,3,199106,0
high_success,A_max,,16,1,1,1,36,235,4,0,0,0,0,0,31843440,325144,31843440,391320,183920400,0,8,0,8,179064,0
high_success,A_max,,17,1,1,1,28,119,2,1,0,0,0,0,16124976,582899,16124976,391320,93134160,0,10,0,10,165338,0
high_success,A_max,,18,1,1,1,49,352,6,1,0,0,0,0,47697408,743670,47697408,391320,275489280,0,11,0,11,212714,0
high_success,A_max,,19,1,1,1,27,35,1,1,0,0,0,0,4742640,330,4742640,0,27392400,0,1,0,1,90167,0
high_success,A_max,,20,1,1,1,9,52,1,0,0,0,0,0,7046208,376,7046208,0,40697280,0,2,0,2,77887,0
high_success,A_max,,21,1,1,1,9,22,1,1,0,0,0,0,2981088,102,2981088,0,17218080,0,1,0,1,102612,0
high_success,A_max,,22,1,1,1,27,115,2,1,0,0,0,0,15582960,1395766,15582960,391320,90003600,0,15,0,15,181170,0
high_success,A_max,,23,1,1,1,29,105,2,1,0,0,0,0,14227920,9191,14227920,0,82177200,0,3,0,3,99235,0
high_success,A_max,,24,1,1,1,31,118,2,0,0,0,0,0,15989472,830871,15989472,391320,92351520,0,12,0,12,204249,0
high_success,A_max,,25,1,1,1,16,108,2,1,0,0,0,0,14634432,232120,14634432,391320,84525120,0,7,0,7,114088,0
high_success,A_max,,26,1,1,1,47,116,2,0,0,0,0,0,15718464,1071767,15718464,391320,90786240,0,13,0,13,173327,0
high_success,A_max,,27,1,1,1,22,109,2,1,0,0,0,0,14769936,718408,14769936,391320,85307760,0,11,0,11,157637,0
high_success,A_max,,28,1,1,1,43,114,2,0,0,0,0,0,15447456,848934,15447456,391320,89220960,0,10,0,10,153823,0
high_success,A_max,,29,1,1,1,39,120,2,0,0,0,0,0,16260480,16569,16260480,0,93916800,0,4,0,4,90897,0
high_success,A_max,,30,1,1,1,33,113,2,0,0,0,0,0,15311952,948134,15311952,391320,88438320,0,11,0,11,169733,0
high_success,A_max,,31,1,1,1,6,22,1,1,0,0,0,0,2981088,163,2981088,0,17218080,0,0,0,0,58524,0
high_success,A_max,,32,1,1,1,29,240,4,0,0,0,0,0,32520960,1598882,32520960,391320,187833600,0,15,0,15,232575,0
high_success,A_max,,33,1,1,1,20,123,2,0,0,0,0,0,16666992,700710,16666992,391320,96264720,0,11,0,11,171077,0
high_success,A_max,,34,1,1,1,32,318,5,0,0,0,0,0,43090272,76118,43090272,0,248879520,0,2,0,2,186608,0
high_success,A_max,,35,1,1,1,34,154,3,0,0,0,0,0,20867616,494510,20867616,391320,120526560,0,9,0,9,178712,0
high_success,A_max,,36,1,1,1,40,131,2,1,0,0,0,0,17751024,823913,17751024,391320,102525840,0,11,0,11,143466,0
high_success,A_max,,37,0,0,0,47,1940,32,0,0,0,0,0,262877760,773537,262877760,391320,1518321600,0,5,0,5,775840,0
high_success,A_max,,38,1,1,1,45,247,4,0,0,0,0,0,33469488,51622,33469488,0,193312080,0,3,0,3,160610,0
high_success,A_max,,39,1,1,1,37,130,2,0,0,0,0,0,17615520,949211,17615520,391320,101743200,0,11,0,11,156787,0
high_success,A_max,,40,1,1,1,27,112,2,0,0,0,0,0,15176448,502160,15176448,391320,87655680,0,9,0,9,142794,0
high_success,A_max,,41,1,1,1,17,119,2,0,0,0,0,0,16124976,1445692,16124976,391320,93134160,0,15,0,15,206449,0
high_success,A_max,,42,1,1,1,35,159,3,1,0,0,0,0,21545136,23188,21545136,0,124439760,0,2,0,2,147576,0
high_success,A_max,,43,1,1,1,6,22,1,1,0,0,0,0,2981088,236,2981088,0,17218080,0,1,0,1,57399,0
high_success,A_max,,44,1,1,1,10,34,1,1,0,0,0,0,4607136,317,4607136,0,26609760,0,1,0,1,61425,0
high_success,A_max,,45,1,1,1,19,124,2,0,0,0,0,0,16802496,386108,16802496,391320,97047360,0,7,0,7,151336,0
high_success,A_max,,46,1,1,1,39,40,1,0,0,0,0,0,5420160,355,5420160,0,31305600,0,0,0,0,55602,0
high_success,A_max,,47,1,1,1,19,282,5,0,0,0,0,0,38212128,1462054,38212128,391320,220704480,0,15,0,15,304798,0
high_success,A_max,,48,1,1,1,44,131,2,1,0,0,0,0,17751024,1065136,17751024,391320,102525840,0,13,0,13,234366,0
high_success,A_max,,49,1,1,1,33,126,2,0,0,0,0,0,17073504,570769,17073504,391320,98612640,0,9,0,9,181373,0
high_success,A_max,,50,1,1,1,43,178,3,0,0,0,0,0,24119712,1558528,24119712,391320,139309920,0,16,0,16,313140,0
high_success,A_max,,51,1,1,1,14,35,1,1,0,0,0,0,4742640,192,4742640,0,27392400,0,2,0,2,91944,0
high_success,A_max,,52,1,1,1,9,39,1,1,0,0,0,0,5284656,301,5284656,0,30522960,0,3,0,3,73914,0
high_success,A_max,,53,1,1,1,21,293,5,0,0,0,0,0,39702672,57946,39702672,0,229313520,0,3,0,3,159655,0
high_success,A_max,,54,1,1,1,46,126,2,1,0,0,0,0,17073504,23615,17073504,0,98612640,0,3,0,3,115287,0
high_success,A_max,,55,1,1,1,52,193,3,0,0,0,0,0,26152272,695582,26152272,391320,151049520,0,10,0,10,203080,0
high_success,A_max,,56,1,1,1,31,110,2,0,0,0,0,0,14905440,956843,14905440,391320,86090400,0,10,0,10,106487,0
high_success,A_max,,57,1,1,1,13,106,2,0,0,0,0,0,14363424,1371121,14363424,391320,82959840,0,14,0,14,203146,0
high_success,A_max,,58,1,1,1,31,37,1,1,0,0,0,0,5013648,376,5013648,0,28957680,0,1,0,1,75589,0
high_success,A_max,,59,1,1,1,25,107,2,0,0,0,0,0,14498928,10228,14498928,0,83742480,0,3,0,3,98185,0
high_success,A_max,,60,1,1,1,29,137,2,1,0,0,0,0,18564048,249256,18564048,391320,107221680,0,7,0,7,108013,0
high_success,A_max,,61,1,1,1,23,304,5,0,0,0,0,0,41193216,107610,41193216,0,237922560,0,3,0,3,202117,0
high_success,A_max,,62,1,1,1,35,168,3,0,0,0,0,0,22764672,34707,22764672,0,131483520,0,4,0,4,137200,0
high_success,A_max,,63,1,1,1,33,47,1,0,0,0,0,0,6368688,519,6368688,0,36784080,0,3,0,3,116126,0
high_success,A_max,,64,1,1,1,3,19,1,1,0,0,0,0,2574576,142,2574576,0,14870160,0,0,0,0,72622,0
high_success,A_max,,65,1,1,1,14,120,2,0,0,0,0,0,16260480,1768994,16260480,391320,93916800,0,17,0,17,340865,0
