configuration,sample_seed,shot,syndrome_converged,logical_action_match,logically_correct,iterations,relay_legs,rescued_beyond_first_leg,valid_solutions,selected_solution_weight
high_success,20260810,102,1,1,1,140,2,1,1,319.6694749028326
high_success,20260810,103,1,1,1,135,2,1,1,416.133758157142
high_success,20260810,104,1,1,1,114,2,1,1,324.3184059715014
high_success,20260810,105,1,1,1,120,2,1,1,344.4991009536021
high_success,20260810,106,1,1,1,104,2,1,1,285.9736201481203
high_success,20260810,107,1,1,1,259,4,1,1,472.84246446828183
high_success,20260810,108,1,1,1,60,1,0,1,302.75640261136914
high_success,20260810,109,1,1,1,98,2,1,1,341.84228029308736
high_success,20260810,110,1,1,1,109,2,1,1,426.7136279126988
high_success,20260810,111,1,1,1,66,1,0,1,355.55023423300537
high_success,20260810,112,1,1,1,40,1,0,1,357.1887006911105
high_success,20260810,113,1,1,1,72,1,0,1,274.4089725095023
high_success,20260810,114,1,1,1,45,1,0,1,317.693172137837
high_success,20260810,115,1,1,1,140,2,1,1,436.7000103733625
high_success,20260810,116,1,1,1,75,1,0,1,300.2975194843653
high_success,20260810,117,1,1,1,105,2,1,1,321.32770507539726
high_success,20260810,118,1,1,1,74,1,0,1,391.1073638922978
high_success,20260810,119,1,1,1,38,1,0,1,328.15953658715415
high_success,20260810,120,1,1,1,113,2,1,1,415.5100989714974
high_success,20260810,121,1,1,1,122,2,1,1,335.46566986856965
high_success,20260810,122,1,1,1,47,1,0,1,258.0553975158233
high_success,20260810,123,1,1,1,234,4,1,1,280.2042742860628
high_success,20260810,124,1,1,1,98,2,1,1,408.7139233859103
high_success,20260810,125,1,1,1,98,2,1,1,303.786761281438
high_success,20260810,126,1,1,1,42,1,0,1,399.09777374810454
high_success,20260810,127,1,1,1,36,1,0,1,362.8503977501174
high_success,20260811,0,1,1,1,23,1,0,1,261.68615331602274
high_success,20260811,1,1,1,1,114,2,1,1,366.01236679438296
high_success,20260811,2,1,1,1,42,1,0,1,294.2185566821802
high_success,20260811,3,1,1,1,67,1,0,1,353.26896681233745
high_success,20260811,4,1,1,1,164,3,1,1,278.62412935208556
high_success,20260811,5,1,1,1,111,2,1,1,319.2250534899358
high_success,20260811,6,1,1,1,39,1,0,1,270.71011490720934
high_success,20260811,7,1,1,1,44,1,0,1,354.59961064814166
high_success,20260811,8,1,1,1,53,1,0,1,259.0367073774198
high_success,20260811,9,1,1,1,54,1,0,1,278.43563143091
high_success,20260811,10,1,1,1,20,1,0,1,273.38980541208946
high_success,20260811,11,1,1,1,27,1,0,1,362.8071293229601
high_success,20260811,12,1,1,1,22,1,0,1,246.07675295778228
high_success,20260811,13,1,1,1,158,3,1,1,409.484145853029
high_success,20260811,14,1,1,1,43,1,0,1,303.57451589685553
high_success,20260811,15,1,1,1,107,2,1,1,380.7811549955769
high_success,20260811,16,1,1,1,128,2,1,1,346.4042102159903
high_success,20260811,17,1,1,1,31,1,0,1,346.2527171022018
high_success,20260811,18,1,1,1,116,2,1,1,335.37330800540644
high_success,20260811,19,1,1,1,30,1,0,1,303.20585858318793
high_success,20260811,20,1,1,1,104,2,1,1,359.35442436160577
high_success,20260811,21,1,1,1,99,2,1,1,329.6015043832722
high_success,20260811,22,1,1,1,109,2,1,1,356.3490095761374
high_success,20260811,23,1,1,1,61,1,0,1,384.11386007372323
high_success,20260811,24,1,1,1,32,1,0,1,284.95884668070124
high_success,20260811,25,1,1,1,168,3,1,1,338.76211380614234
high_success,20260811,26,1,1,1,618,10,1,1,276.4866044001057
high_success,20260811,27,1,1,1,106,2,1,1,332.51889089682777
high_success,20260811,28,1,1,1,165,3,1,1,349.49710117249276
high_success,20260811,29,1,1,1,117,2,1,1,243.8058728967317
high_success,20260811,30,1,1,1,52,1,0,1,324.71652505325994
high_success,20260811,31,1,1,1,75,1,0,1,375.5364773378419
high_success,20260811,32,1,1,1,133,2,1,1,215.00474153107203
high_success,20260811,33,1,1,1,36,1,0,1,342.53002907211555
high_success,20260811,34,1,1,1,173,3,1,1,358.9683919309658
high_success,20260811,35,1,1,1,30,1,0,1,269.9581235579127
high_success,20260811,36,1,1,1,32,1,0,1,300.17324228551905
high_success,20260811,37,1,1,1,125,2,1,1,428.9612520947321
high_success,20260811,38,1,1,1,36,1,0,1,288.43313739685567
high_success,20260811,39,1,1,1,120,2,1,1,401.10480477693824
high_success,20260811,40,1,1,1,53,1,0,1,363.68787502535264
high_success,20260811,41,1,1,1,102,2,1,1,390.4998128927117
high_success,20260811,42,1,1,1,60,1,0,1,406.7639183814407
high_success,20260811,43,1,1,1,300,5,1,1,338.55967544705027
high_success,20260811,44,1,1,1,43,1,0,1,328.58243128889956
high_success,20260811,45,1,1,1,71,1,0,1,321.5383792466405
high_success,20260811,46,1,1,1,105,2,1,1,274.70734965166196
high_success,20260811,47,1,1,1,126,2,1,1,248.35419830523938
high_success,20260811,48,1,1,1,113,2,1,1,333.66925964845984
high_success,20260811,49,1,1,1,116,2,1,1,430.8613325219013
high_success,20260811,50,1,1,1,40,1,0,1,338.86203200859416
high_success,20260811,51,1,1,1,463,8,1,1,487.77081105263545
high_success,20260811,52,1,1,1,43,1,0,1,396.51550557266535
high_success,20260811,53,1,1,1,22,1,0,1,276.7553707104807
high_success,20260811,54,1,1,1,75,1,0,1,272.321992557026
high_success,20260811,55,1,1,1,98,2,1,1,293.99859770668206
high_success,20260811,56,1,1,1,236,4,1,1,425.96343567582727
high_success,20260811,57,1,1,1,52,1,0,1,356.9096385066411
high_success,20260811,58,1,1,1,28,1,0,1,323.65861570166317
high_success,20260811,59,1,1,1,38,1,0,1,367.65063255029145
high_success,20260811,60,1,1,1,119,2,1,1,376.19998592574484
high_success,20260811,61,1,1,1,69,1,0,1,290.86281101221874
high_success,20260811,62,1,1,1,101,2,1,1,389.0790005728495
high_success,20260811,63,1,1,1,77,1,0,1,398.6108258443763
high_success,20260811,64,1,1,1,28,1,0,1,310.0465618237163
high_success,20260811,65,1,1,1,59,1,0,1,446.40787169524174
high_success,20260811,66,1,1,1,58,1,0,1,348.662174946508
high_success,20260811,67,1,1,1,174,3,1,1,374.4618183297165
high_success,20260811,68,1,1,1,302,5,1,1,355.1451396287564
high_success,20260811,69,1,1,1,28,1,0,1,336.0161455999498
high_success,20260811,70,1,1,1,44,1,0,1,361.71391698533535
high_success,20260811,71,1,1,1,50,1,0,1,308.7609740384013
high_success,20260811,72,1,1,1,45,1,0,1,345.5304999137636
high_success,20260811,73,1,1,1,39,1,0,1,318.4108032467203
high_success,20260811,74,1,1,1,59,1,0,1,337.42066115182286
high_success,20260811,75,1,1,1,120,2,1,1,389.25042487372843
high_success,20260811,76,1,1,1,30,1,0,1,352.03910087719373
high_success,20260811,77,1,1,1,18,1,0,1,241.5944464028796
high_success,20260811,78,1,1,1,69,1,0,1,361.4175684384247
high_success,20260811,79,1,1,1,109,2,1,1,305.9887124414038
high_success,20260811,80,1,1,1,36,1,0,1,331.5864796614706
high_success,20260811,81,1,1,1,29,1,0,1,300.3901199716811
high_success,20260811,82,1,1,1,172,3,1,1,355.38682341886033
high_success,20260811,83,1,1,1,54,1,0,1,310.17353174366633
high_success,20260811,84,1,1,1,254,4,1,1,357.89439804239316
high_success,20260811,85,1,1,1,40,1,0,1,383.90614081849697
high_success,20260811,86,1,1,1,64,1,0,1,383.04052008604026
high_success,20260811,87,1,1,1,70,1,0,1,331.162731670248
high_success,20260811,88,1,1,1,550,9,1,1,371.7421152554231
high_success,20260811,89,1,1,1,830,14,1,1,460.63652041949786
high_success,20260811,90,1,1,1,41,1,0,1,253.47111123484825
high_success,20260811,91,1,1,1,37,1,0,1,331.23690150020354
high_success,20260811,92,1,1,1,103,2,1,1,335.61138043512676
high_success,20260811,93,1,1,1,66,1,0,1,351.92684948515307
high_success,20260811,94,1,1,1,48,1,0,1,439.6565307495067
high_success,20260811,95,1,1,1,101,2,1,1,374.82312330435013
high_success,20260811,96,1,1,1,108,2,1,1,341.73015014700286
high_success,20260811,97,1,1,1,54,1,0,1,367.11336014650004
high_success,20260811,98,1,1,1,117,2,1,1,365.69161511791134
high_success,20260811,99,1,1,1,54,1,0,1,392.0068688151424
high_success,20260811,100,1,1,1,32,1,0,1,312.9449007341063
high_success,20260811,101,1,1,1,49,1,0,1,292.88357011544406
high_success,20260811,102,1,1,1,61,1,0,1,338.4743410909629
high_success,20260811,103,1,1,1,120,2,1,1,426.3059854170224
high_success,20260811,104,1,1,1,60,1,0,1,272.1794481245644
high_success,20260811,105,1,1,1,117,2,1,1,392.7135461519895
high_success,20260811,106,1,1,1,52,1,0,1,297.3255901122037
high_success,20260811,107,1,1,1,25,1,0,1,204.39591662938196
high_success,20260811,108,1,1,1,47,1,0,1,286.587910591134
high_success,20260811,109,1,1,1,124,2,1,1,371.72123039579793
high_success,20260811,110,1,1,1,36,1,0,1,312.35982039569103
high_success,20260811,111,1,1,1,40,1,0,1,357.2980446737748
high_success,20260811,112,1,1,1,52,1,0,1,390.49946123507516
high_success,20260811,113,1,1,1,30,1,0,1,338.4065030777366
high_success,20260811,114,1,1,1,26,1,0,1,272.05171740187177
high_success,20260811,115,1,1,1,114,2,1,1,404.911569149475
high_success,20260811,116,1,1,1,124,2,1,1,427.64881987145645
high_success,20260811,117,1,1,1,64,1,0,1,312.7013031787319
high_success,20260811,118,1,1,1,126,2,1,1,338.2026720968636
high_success,20260811,119,1,1,1,39,1,0,1,320.424143633766
high_success,20260811,120,1,1,1,45,1,0,1,356.1453893617876
high_success,20260811,121,1,1,1,61,1,0,1,335.6473857418423
high_success,20260811,122,1,1,1,60,1,0,1,306.48379780215
high_success,20260811,123,1,1,1,132,2,1,1,289.43694067605
high_success,20260811,124,1,1,1,32,1,0,1,265.08729418395114
high_success,20260811,125,1,1,1,162,3,1,1,383.4224685236482
high_success,20260811,126,1,1,1,37,1,0,1,305.2522159346038
high_success,20260811,127,1,1,1,42,1,0,1,284.3700422064216
high_success,20260812,0,1,1,1,79,1,0,1,449.1026207827527
high_success,20260812,1,1,1,1,119,2,1,1,290.55958762242096
high_success,20260812,2,1,1,1,44,1,0,1,259.31034793301
high_success,20260812,3,1,1,1,110,2,1,1,301.3608051517465
high_success,20260812,4,1,1,1,120,2,1,1,301.57195609161147
high_success,20260812,5,1,1,1,33,1,0,1,317.6230437752688
high_success,20260812,6,1,1,1,137,2,1,1,328.9334730880445
high_success,20260812,7,1,1,1,70,1,0,1,392.52711206289996
high_success,20260812,8,1,1,1,31,1,0,1,246.7856874977366
high_success,20260812,9,1,1,1,34,1,0,1,324.8132617403292
high_success,20260812,10,1,1,1,47,1,0,1,345.9602096469411
high_success,20260812,11,1,1,1,60,1,0,1,322.18673424165877
high_success,20260812,12,1,1,1,119,2,1,1,382.3864141275789
high_success,20260812,13,1,1,1,25,1,0,1,349.7262556525371
high_success,20260812,14,1,1,1,191,3,1,1,383.55289941233934
high_success,20260812,15,1,1,1,120,2,1,1,455.019893393934
high_success,20260812,16,1,1,1,106,2,1,1,436.40068016204793
high_success,20260812,17,1,1,1,62,1,0,1,307.67400898468645
high_success,20260812,18,1,1,1,29,1,0,1,304.3994747079175
high_success,20260812,19,1,1,1,97,2,1,1,251.55215998719677
high_success,20260812,20,1,1,1,100,2,1,1,336.97342353268084
high_success,20260812,21,1,1,1,27,1,0,1,285.8117324354773
high_success,20260812,22,1,1,1,107,2,1,1,361.7006785291277
high_success,20260812,23,1,1,1,128,2,1,1,356.89088526712146
high_success,20260812,24,1,1,1,54,1,0,1,377.4646839245512
high_success,20260812,25,1,1,1,72,1,0,1,364.68039472540465
high_success,20260812,26,1,1,1,65,1,0,1,355.747170472289
high_success,20260812,27,1,1,1,128,2,1,1,380.64493138980094
high_success,20260812,28,1,1,1,39,1,0,1,353.9431353512151
high_success,20260812,29,1,1,1,52,1,0,1,251.91907119613376
high_success,20260812,30,1,1,1,106,2,1,1,363.0536653982483
high_success,20260812,31,1,1,1,495,8,1,1,421.1477047624355
high_success,20260812,32,1,1,1,25,1,0,1,362.06867022508175
high_success,20260812,33,1,1,1,58,1,0,1,256.6280644331008
high_success,20260812,34,1,1,1,104,2,1,1,312.184985240454
high_success,20260812,35,1,1,1,46,1,0,1,266.1573807750202
high_success,20260812,36,1,1,1,57,1,0,1,324.8376051338517
high_success,20260812,37,1,1,1,42,1,0,1,347.98468741770586
high_success,20260812,38,1,1,1,54,1,0,1,337.8433790388733
high_success,20260812,39,1,1,1,99,2,1,1,356.4863423998131
high_success,20260812,40,1,1,1,32,1,0,1,278.1284823613233
high_success,20260812,41,1,1,1,29,1,0,1,352.60493227565496
high_success,20260812,42,1,1,1,67,1,0,1,278.4255791063981
high_success,20260812,43,1,1,1,46,1,0,1,355.8190872690061
high_success,20260812,44,1,1,1,78,1,0,1,374.5109809590388
high_success,20260812,45,1,1,1,131,2,1,1,441.9378921014235
high_success,20260812,46,1,1,1,247,4,1,1,474.17603234350395
high_success,20260812,47,1,1,1,104,2,1,1,394.21744121874576
high_success,20260812,48,1,1,1,40,1,0,1,300.62070260729524
high_success,20260812,49,1,1,1,78,1,0,1,347.2896308504803
high_success,20260812,50,1,1,1,104,2,1,1,334.65577203105414
high_success,20260812,51,1,1,1,73,1,0,1,341.6777989863979
high_success,20260812,52,1,1,1,35,1,0,1,307.5429861257976
high_success,20260812,53,1,1,1,114,2,1,1,333.1931792790813
high_success,20260812,54,1,1,1,110,2,1,1,363.6403757966888
high_success,20260812,55,1,1,1,69,1,0,1,314.107895839221
high_success,20260812,56,1,1,1,125,2,1,1,352.17957298195813
high_success,20260812,57,1,1,1,105,2,1,1,364.5094843215385
high_success,20260812,58,1,1,1,40,1,0,1,304.479662280756
high_success,20260812,59,1,1,1,108,2,1,1,353.10381712068005
high_success,20260812,60,1,1,1,71,1,0,1,262.9480413860258
high_success,20260812,61,1,1,1,125,2,1,1,285.9258851484817
high_success,20260812,62,1,1,1,47,1,0,1,381.922652191224
high_success,20260812,63,1,1,1,43,1,0,1,337.6066590009679
high_success,20260812,64,1,1,1,102,2,1,1,416.58465945157536
high_success,20260812,65,1,1,1,70,1,0,1,338.7448027108578
high_success,20260812,66,1,1,1,111,2,1,1,430.0539074783721
high_success,20260812,67,1,1,1,165,3,1,1,395.2078362451818
high_success,20260812,68,1,1,1,64,1,0,1,281.6750355607187
high_success,20260812,69,1,1,1,56,1,0,1,397.2619157700177
high_success,20260812,70,1,1,1,419,7,1,1,367.7536879217008
high_success,20260812,71,1,1,1,39,1,0,1,390.8573419652499
high_success,20260812,72,1,1,1,44,1,0,1,389.07129676776026
high_success,20260812,73,1,1,1,221,4,1,1,378.06667763547784
high_success,20260812,74,1,1,1,30,1,0,1,260.9578441178303
high_success,20260812,75,1,1,1,59,1,0,1,365.05394629211105
high_success,20260812,76,1,1,1,51,1,0,1,376.04166870601057
high_success,20260812,77,1,1,1,58,1,0,1,324.72175459653465
high_success,20260812,78,1,1,1,586,10,1,1,466.4486473061885
high_success,20260812,79,1,1,1,97,2,1,1,311.9482806415891
high_success,20260812,80,1,1,1,37,1,0,1,298.50540612419945
high_success,20260812,81,1,1,1,68,1,0,1,299.96964874497576
high_success,20260812,82,1,1,1,220,4,1,1,342.58442437355757
high_success,20260812,83,1,1,1,55,1,0,1,402.7061646231989
high_success,20260812,84,1,1,1,53,1,0,1,377.5669192599738
high_success,20260812,85,1,1,1,45,1,0,1,345.3003757549662
high_success,20260812,86,1,1,1,109,2,1,1,400.6738588686834
high_success,20260812,87,1,1,1,53,1,0,1,323.2065508985331
high_success,20260812,88,1,1,1,51,1,0,1,384.02556285709727
high_success,20260812,89,1,1,1,38,1,0,1,239.2152209716415
high_success,20260812,90,1,1,1,72,1,0,1,282.1951865832182
high_success,20260812,91,1,1,1,50,1,0,1,329.46086475425113
high_success,20260812,92,1,1,1,135,2,1,1,415.40265593585866
high_success,20260812,93,1,1,1,38,1,0,1,330.19757033897815
high_success,20260812,94,1,1,1,40,1,0,1,337.4214679300435
high_success,20260812,95,1,1,1,42,1,0,1,296.82928429754514
high_success,20260812,96,1,1,1,59,1,0,1,336.27600247321385
high_success,20260812,97,1,1,1,172,3,1,1,343.87445395612934
high_success,20260812,98,1,1,1,74,1,0,1,380.6717199695927
high_success,20260812,99,1,1,1,108,2,1,1,335.54348826111425
high_success,20260812,100,1,1,1,66,1,0,1,370.31910053239915
high_success,20260812,101,1,1,1,57,1,0,1,378.59149632028857
high_success,20260812,102,1,1,1,112,2,1,1,390.3235924395173
high_success,20260812,103,1,1,1,55,1,0,1,323.4589040723753
high_success,20260812,104,1,1,1,18,1,0,1,343.3142640869343
high_success,20260812,105,1,1,1,25,1,0,1,322.5199914205882
high_success,20260812,106,1,1,1,44,1,0,1,388.049787359275
high_success,20260812,107,1,1,1,429,7,1,1,377.54866661621026
high_success,20260812,108,1,1,1,121,2,1,1,420.2178196391223
high_success,20260812,109,1,1,1,101,2,1,1,350.3670888649941
high_success,20260812,110,1,1,1,20,1,0,1,178.17802723350303
high_success,20260812,111,1,1,1,51,1,0,1,376.0040433953472
high_success,20260812,112,1,1,1,101,2,1,1,309.0712178576099
high_success,20260812,113,1,1,1,132,2,1,1,418.6580975992166
high_success,20260812,114,1,1,1,68,1,0,1,369.4320986124225
high_success,20260812,115,1,1,1,49,1,0,1,369.95991575074925
high_success,20260812,116,1,1,1,114,2,1,1,347.200119478386
high_success,20260812,117,1,1,1,111,2,1,1,368.210189749381
high_success,20260812,118,1,1,1,199,3,1,1,406.9097690358745
high_success,20260812,119,1,1,1,101,2,1,1,338.71317621468023
high_success,20260812,120,1,1,1,45,1,0,1,335.5437562761291
high_success,20260812,121,1,1,1,231,4,1,1,388.6452677231986
high_success,20260812,122,1,1,1,36,1,0,1,337.59811436141854
high_success,20260812,123,1,1,1,36,1,0,1,383.9097460023322
high_success,20260812,124,1,1,1,54,1,0,1,356.5403201415652
high_success,20260812,125,1,1,1,119,2,1,1,403.62284544764134
high_success,20260812,126,1,1,1,19,1,0,1,339.2612061845235
high_success,20260812,127,1,1,1,115,2,1,1,359.387095957704
high_success,20260813,0,1,1,1,165,3,1,1,308.1863743965921
high_success,20260813,1,1,1,1,30,1,0,1,298.5420052976897
high_success,20260813,2,1,1,1,33,1,0,1,385.9427237434696
high_success,20260813,3,1,1,1,105,2,1,1,312.5712331676559
high_success,20260813,4,1,1,1,61,1,0,1,304.04711867103134
high_success,20260813,5,1,1,1,139,2,1,1,249.56607245809073
high_success,20260813,6,1,1,1,162,3,1,1,354.79072445755526
high_success,20260813,7,1,1,1,43,1,0,1,394.19348589791986
high_success,20260813,8,1,1,1,36,1,0,1,344.2857940538105
high_success,20260813,9,1,1,1,124,2,1,1,386.23228683626405
high_success,20260813,10,1,1,1,239,4,1,1,381.08887598273947
high_success,20260813,11,1,1,1,110,2,1,1,267.0102898671581
high_success,20260813,12,1,1,1,23,1,0,1,313.457789053994
high_success,20260813,13,1,1,1,60,1,0,1,363.217837609478
high_success,20260813,14,1,1,1,587,10,1,1,394.9892109608183
high_success,20260813,15,1,1,1,127,2,1,1,348.6132561072293
high_success,20260813,16,1,1,1,34,1,0,1,328.9926235346122
high_success,20260813,17,1,1,1,109,2,1,1,391.43325925704323
high_success,20260813,18,1,1,1,69,1,0,1,293.93170668474943
high_success,20260813,19,1,1,1,118,2,1,1,394.76474266974066
high_success,20260813,20,1,1,1,46,1,0,1,350.9801852196015
high_success,20260813,21,1,1,1,64,1,0,1,356.92669674010915
high_success,20260813,22,1,1,1,40,1,0,1,341.1810528880711
high_success,20260813,23,1,1,1,104,2,1,1,382.11955614487385
high_success,20260813,24,1,1,1,39,1,0,1,318.0890737533805
high_success,20260813,25,1,1,1,56,1,0,1,396.5143008047463
high_success,20260813,26,1,1,1,51,1,0,1,272.41389461076744
high_success,20260813,27,1,1,1,20,1,0,1,337.9117540401326
high_success,20260813,28,1,1,1,75,1,0,1,281.4216208259206
high_success,20260813,29,1,1,1,106,2,1,1,374.19926466223296
high_success,20260813,30,1,1,1,138,2,1,1,434.46496160592807
high_success,20260813,31,1,1,1,102,2,1,1,335.1084245742545
high_success,20260813,32,1,1,1,167,3,1,1,425.6841714477754
high_success,20260813,33,1,1,1,60,1,0,1,314.20750160102847
high_success,20260813,34,1,1,1,42,1,0,1,310.8515261137434
high_success,20260813,35,1,1,1,63,1,0,1,342.0030498557809
high_success,20260813,36,1,1,1,103,2,1,1,356.79835482952285
high_success,20260813,37,1,1,1,110,2,1,1,299.79069579247334
high_success,20260813,38,1,1,1,63,1,0,1,473.4929291223498
high_success,20260813,39,1,1,1,119,2,1,1,373.0434500639886
high_success,20260813,40,1,1,1,63,1,0,1,277.6947430404066
high_success,20260813,41,1,1,1,161,3,1,1,356.05822055713946
high_success,20260813,42,1,1,1,36,1,0,1,283.6048254271893
high_success,20260813,43,1,1,1,950,16,1,1,262.7252534312521
high_success,20260813,44,1,1,1,112,2,1,1,342.15994177065676
high_success,20260813,45,1,1,1,112,2,1,1,342.0849217336133
high_success,20260813,46,1,1,1,108,2,1,1,297.41649960085
high_success,20260813,47,1,1,1,33,1,0,1,303.3721958020355
high_success,20260813,48,1,1,1,67,1,0,1,377.2650130165206
high_success,20260813,49,1,1,1,654,11,1,1,405.4039575288251
high_success,20260813,50,1,1,1,65,1,0,1,332.54886373299667
high_success,20260813,51,1,1,1,39,1,0,1,261.3928486981134
high_success,20260813,52,1,1,1,44,1,0,1,289.69835649100384
high_success,20260813,53,1,1,1,173,3,1,1,393.8584488496718
high_success,20260813,54,1,1,1,103,2,1,1,333.24055171979523
high_success,20260813,55,1,1,1,26,1,0,1,294.5939667311917
high_success,20260813,56,1,1,1,137,2,1,1,379.13215707158315
high_success,20260813,57,1,1,1,97,2,1,1,346.8736164836162
high_success,20260813,58,1,1,1,115,2,1,1,418.6060125330745
high_success,20260813,59,1,1,1,537,9,1,1,450.12906320882445
high_success,20260813,60,1,1,1,30,1,0,1,304.6898969539345
high_success,20260813,61,1,1,1,90,2,1,1,314.2536881683663
high_success,20260813,62,1,1,1,68,1,0,1,333.24186483229846
high_success,20260813,63,1,1,1,64,1,0,1,341.68610454286585
high_success,20260813,64,1,1,1,50,1,0,1,292.3425324906818
high_success,20260813,65,1,1,1,135,2,1,1,272.67078361851384
high_success,20260813,66,1,1,1,76,1,0,1,376.14079954686486
high_success,20260813,67,1,1,1,110,2,1,1,335.8198286819658
high_success,20260813,68,1,1,1,69,1,0,1,286.4211312880408
high_success,20260813,69,1,1,1,20,1,0,1,271.7495234214058
high_success,20260813,70,1,1,1,46,1,0,1,362.12330579558125
high_success,20260813,71,1,1,1,526,9,1,1,463.34352218979245
high_success,20260813,72,1,1,1,113,2,1,1,319.3028860326692
high_success,20260813,73,1,1,1,66,1,0,1,300.5574812877429
high_success,20260813,74,1,1,1,37,1,0,1,371.52700407469126
high_success,20260813,75,1,1,1,102,2,1,1,305.5511981193787
high_success,20260813,76,1,1,1,24,1,0,1,244.45089977786057
high_success,20260813,77,1,1,1,167,3,1,1,443.6543913652894
high_success,20260813,78,1,1,1,45,1,0,1,324.9551268258796
high_success,20260813,79,1,1,1,101,2,1,1,299.93196108015326
high_success,20260813,80,1,1,1,136,2,1,1,336.62542355410795
high_success,20260813,81,1,1,1,25,1,0,1,285.9414971385273
high_success,20260813,82,1,1,1,109,2,1,1,341.2865377153572
high_success,20260813,83,1,1,1,128,2,1,1,331.4860004212024
high_success,20260813,84,1,1,1,37,1,0,1,250.75211346302956
high_success,20260813,85,1,1,1,106,2,1,1,391.8703057097051
high_success,20260813,86,1,1,1,107,2,1,1,280.11412180627536
high_success,20260813,87,1,1,1,161,3,1,1,259.860127606676
high_success,20260813,88,1,1,1,91,2,1,1,292.13097824529143
high_success,20260813,89,1,1,1,47,1,0,1,381.53107550864195
high_success,20260813,90,1,1,1,30,1,0,1,284.7813793513335
high_success,20260813,91,1,1,1,42,1,0,1,260.8548827750357
high_success,20260813,92,1,1,1,375,6,1,1,446.0983994107325
high_success,20260813,93,1,1,1,27,1,0,1,277.4038351092961
high_success,20260813,94,1,1,1,35,1,0,1,295.044544278146
high_success,20260813,95,1,1,1,42,1,0,1,360.51243337075067
high_success,20260813,96,1,1,1,20,1,0,1,329.8917725814215
high_success,20260813,97,1,1,1,116,2,1,1,442.65850502818773
high_success,20260813,98,1,1,1,110,2,1,1,373.2580157286062
high_success,20260813,99,1,1,1,162,3,1,1,371.9643204042568
high_success,20260813,100,1,1,1,43,1,0,1,316.7601794550043
high_success,20260813,101,1,1,1,17,1,0,1,259.27356483851827
high_success,20260813,102,1,1,1,38,1,0,1,353.7628845921156
high_success,20260813,103,1,1,1,105,2,1,1,377.8171018137457
high_success,20260813,104,1,1,1,590,10,1,1,371.60431270096217
high_success,20260813,105,1,1,1,132,2,1,1,333.86867319213167
high_success,20260813,106,1,1,1,51,1,0,1,329.8174457674751
high_success,20260813,107,1,1,1,121,2,1,1,511.76929986513164
high_success,20260813,108,1,1,1,33,1,0,1,242.11451747161775
high_success,20260813,109,1,1,1,464,8,1,1,398.38268584059676
high_success,20260813,110,1,1,1,68,1,0,1,367.9781547416666
high_success,20260813,111,1,1,1,612,10,1,1,335.02480134891584
high_success,20260813,112,1,1,1,52,1,0,1,380.11819525561873
high_success,20260813,113,1,1,1,49,1,0,1,255.4725696447686
high_success,20260813,114,1,1,1,59,1,0,1,367.7920592632123
high_success,20260813,115,1,1,1,116,2,1,1,351.57580358970966
high_success,20260813,116,1,1,1,91,2,1,1,295.7942115852386
high_success,20260813,117,1,1,1,52,1,0,1,310.99807886397264
high_success,20260813,118,1,1,1,28,1,0,1,321.52925021588663
high_success,20260813,119,1,1,1,52,1,0,1,347.3831687824045
high_success,20260813,120,1,1,1,101,2,1,1,337.6184205046024
high_success,20260813,121,1,1,1,290,5,1,1,468.9807837702102
high_success,20260813,122,1,1,1,61,1,0,1,286.53055185673327
high_success,20260813,123,1,1,1,53,1,0,1,285.23713734113096
high_success,20260813,124,1,1,1,73,1,0,1,317.967363033831
high_success,20260813,125,1,1,1,101,2,1,1,321.80563378649833
high_success,20260813,126,1,1,1,75,1,0,1,341.034180686038
high_success,20260813,127,1,1,1,113,2,1,1,307.9068282163679
low_latency,20260809,0,1,1,1,23,1,0,1,328.6641794878916
low_latency,20260809,1,1,1,1,17,1,0,1,298.31313780294295
low_latency,20260809,2,1,1,1,25,1,0,1,388.67262118387396
low_latency,20260809,3,1,1,1,36,1,0,1,362.1952545164906
low_latency,20260809,4,1,1,1,15,1,0,1,319.89038709201327
low_latency,20260809,5,1,1,1,16,1,0,1,274.69419033665883
low_latency,20260809,6,1,1,1,23,1,0,1,302.4205950937307
low_latency,20260809,7,1,1,1,211,4,1,1,376.20504979397975
low_latency,20260809,8,1,1,1,56,1,0,1,359.70213395503305
low_latency,20260809,9,1,1,1,205,4,1,1,385.4889766661306
low_latency,20260809,10,1,1,1,39,1,0,1,351.1709519540915
low_latency,20260809,11,1,1,1,21,1,0,1,361.91901569493524
low_latency,20260809,12,1,1,1,52,1,0,1,385.6277491698546
low_latency,20260809,13,1,1,1,92,2,1,1,395.2418514783643
low_latency,20260809,14,1,1,1,61,1,0,1,344.9932359701255
low_latency,20260809,15,1,1,1,91,2,1,1,382.18807071665816
low_latency,20260809,16,1,1,1,34,1,0,1,393.06636497611544
low_latency,20260809,17,1,1,1,22,1,0,1,350.00538713651184
low_latency,20260809,18,1,1,1,22,1,0,1,453.84616372582457
low_latency,20260809,19,1,1,1,25,1,0,1,387.839971311754
low_latency,20260809,20,1,1,1,24,1,0,1,279.96045497823843
low_latency,20260809,21,1,1,1,14,1,0,1,273.57854771508386
low_latency,20260809,22,1,1,1,22,1,0,1,360.3091827740966
low_latency,20260809,23,1,1,1,16,1,0,1,360.65008896626534
low_latency,20260809,24,1,1,1,19,1,0,1,299.5748059099719
