configuration,b,M,guard_bits,sample_seed,shot,syndrome_converged,logical_action_match,logically_correct,syndrome_valid_logical_error,non_convergence,float_logically_correct,iterations,float_iterations,relay_legs,float_relay_legs,selected_solution_weight,float_selected_solution_weight,prior_clipping,lambda_saturation,check_message_saturation,variable_message_saturation,marginal_saturation,accumulator_saturation,stored_operation_count,marginal_operation_count
low_latency,16,16,4,20260813,54,1,1,1,0,0,1,72,38,1,1,334.6760148069003,313.517108074725,0,0,0,12786332,2124002,0,66174120,4878144
low_latency,16,16,4,20260813,55,1,1,1,0,0,1,32,26,1,1,305.8040569623696,296.37684310327086,0,0,0,40377,9403,0,29448360,2168064
low_latency,16,16,4,20260813,56,1,1,1,0,0,1,36,125,1,2,380.9591860581421,359.44040806794885,0,0,0,994508,192227,0,33120936,2439072
low_latency,16,16,4,20260813,57,1,1,1,0,0,1,27,66,1,1,315.6241613106896,318.01620542458113,0,0,0,455652,90001,0,24857640,1829304
low_latency,16,16,4,20260813,58,1,1,1,0,0,1,44,33,1,1,359.54951261713256,356.1786039085903,0,0,0,2156871,395135,0,40466088,2981088
low_latency,16,16,4,20260813,59,1,1,1,0,0,0,104,260,2,4,392.0315136576256,,0,0,0,17389050,2884639,0,95554728,7046208
low_latency,16,16,4,20260813,60,1,1,1,0,0,1,28,32,1,1,307.92592138505063,321.32110899227763,0,0,0,0,0,0,25775784,1897056
low_latency,16,16,4,20260813,61,1,1,1,0,0,1,19,31,1,1,293.76343229783294,299.9959782897494,0,0,0,0,0,0,17512488,1287288
low_latency,16,16,4,20260813,62,1,1,1,0,0,1,79,84,1,2,360.8923728538904,348.21318505862956,0,0,0,11218181,1880697,0,72601128,5352408
low_latency,16,16,4,20260813,63,1,1,1,0,0,1,27,25,1,1,356.46860112998127,352.07792200635987,0,0,0,38286,8050,0,24857640,1829304
low_latency,16,16,4,20260813,64,1,1,1,0,0,1,24,12,1,1,318.2552628433698,297.84309604971196,0,0,0,0,0,0,22103208,1626048
low_latency,16,16,4,20260813,65,1,1,1,0,0,1,13,32,1,1,257.1615435259091,278.07488604877494,0,0,0,0,0,0,12003624,880776
low_latency,16,16,4,20260813,66,1,1,1,0,0,1,28,33,1,1,400.84925304662664,385.75122479737706,0,0,0,0,0,0,25775784,1897056
low_latency,16,16,4,20260813,67,1,1,1,0,0,1,87,24,2,1,332.2354620290347,325.4582044545121,0,0,0,13796225,2295867,0,79946280,5894424
low_latency,16,16,4,20260813,68,1,1,1,0,0,1,57,35,1,1,288.2726291480502,273.89382925035216,0,0,0,8536295,1431471,0,52401960,3861864
low_latency,16,16,4,20260813,69,1,1,1,0,0,1,24,12,1,1,291.1411667892532,278.1157059356673,0,0,0,0,0,0,22103208,1626048
low_latency,16,16,4,20260813,70,1,1,1,0,0,1,29,29,1,1,364.3627573759335,377.8963648298077,0,0,0,94,35,0,26693928,1964808
low_latency,16,16,4,20260813,71,1,1,1,0,0,0,129,260,2,4,446.8207386582859,,0,0,0,11211399,1912735,0,118508328,8740008
low_latency,16,16,4,20260813,72,1,1,1,0,0,1,24,72,1,1,296.90946758058624,293.2092538680656,0,0,0,0,0,0,22103208,1626048
low_latency,16,16,4,20260813,73,1,1,1,0,0,1,52,88,1,2,320.3536691237229,304.4325345076236,0,0,0,7381712,1256989,0,47811240,3523104
low_latency,16,16,4,20260813,74,0,0,0,0,1,0,260,260,4,4,,,0,0,0,572673,126425,0,238785192,17615520
low_latency,16,16,4,20260813,75,1,1,1,0,0,1,61,24,1,1,318.00933608083017,300.9322744196139,0,0,0,4610660,813864,0,56074536,4132872
low_latency,16,16,4,20260813,76,1,1,1,0,0,1,23,15,1,1,262.7578562270542,245.58704788078867,0,0,0,0,0,0,21185064,1558296
low_latency,16,16,4,20260813,77,1,1,1,0,0,1,78,20,1,1,416.70099278848284,398.8820404582768,0,0,0,7754426,1310935,0,71682984,5284656
low_latency,16,16,4,20260813,78,1,1,1,0,0,1,30,46,1,1,311.39337738348263,383.23265921029747,0,0,0,5446,1321,0,27612072,2032560
low_latency,16,16,4,20260813,79,1,1,1,0,0,1,26,27,1,1,300.94286178935005,299.8938337697269,0,0,0,3806,944,0,23939496,1761552
low_latency,16,16,4,20260813,80,1,1,1,0,0,1,221,162,4,3,353.9453295853058,345.9221658605902,0,0,0,24779861,4426633,0,202977576,14973192
low_latency,16,16,4,20260813,81,1,1,1,0,0,1,34,18,1,1,287.48612453286466,284.64075618560594,0,0,0,1785972,316540,0,31284648,2303568
low_latency,16,16,4,20260813,82,1,1,1,0,0,1,23,25,1,1,319.949548186268,336.58449290037936,0,0,0,0,0,0,21185064,1558296
low_latency,16,16,4,20260813,83,1,1,1,0,0,1,161,84,3,2,338.9692141410869,324.8554900470498,0,0,0,21193827,3658847,0,147888936,10908072
low_latency,16,16,4,20260813,84,1,1,1,0,0,1,16,17,1,1,238.76922066046473,243.3408311989009,0,0,0,0,0,0,14758056,1084032
low_latency,16,16,4,20260813,85,1,1,1,0,0,1,44,23,1,1,394.16733844589436,390.1603317323329,0,0,0,1072072,199601,0,40466088,2981088
low_latency,16,16,4,20260813,86,1,1,1,0,0,1,38,24,1,1,283.0596511634259,279.4739560874712,0,0,0,2434879,426684,0,34957224,2574576
low_latency,16,16,4,20260813,87,1,1,1,0,0,1,39,22,1,1,233.80907365321195,218.8582166341635,0,0,0,3777588,646451,0,35875368,2642328
low_latency,16,16,4,20260813,88,1,1,1,0,0,1,23,18,1,1,280.93481263506527,295.1622647573207,0,0,0,17453,3989,0,21185064,1558296
low_latency,16,16,4,20260813,89,0,1,0,0,1,1,260,34,4,1,,400.51813849270724,0,0,0,36090356,6430009,0,238785192,17615520
low_latency,16,16,4,20260813,90,1,1,1,0,0,1,13,41,1,1,287.9594323122336,299.86636731604995,0,0,0,0,0,0,12003624,880776
low_latency,16,16,4,20260813,91,1,1,1,0,0,1,21,38,1,1,266.34047644810926,254.53740008639164,0,0,0,0,0,0,19348776,1422792
low_latency,16,16,4,20260813,92,1,1,1,0,0,1,103,26,2,1,391.9454586636274,386.27623023830586,0,0,0,17305745,2869122,0,94636584,6978456
low_latency,16,16,4,20260813,93,1,1,1,0,0,1,17,22,1,1,269.62908510573516,272.556107793052,0,0,0,0,0,0,15676200,1151784
low_latency,16,16,4,20260813,94,1,1,1,0,0,1,28,33,1,1,329.4593141901498,311.81293046540657,0,0,0,552669,108628,0,25775784,1897056
low_latency,16,16,4,20260813,95,1,1,1,0,0,1,33,49,1,1,381.66564218259475,377.0825218989321,0,0,0,815650,154759,0,30366504,2235816
low_latency,16,16,4,20260813,96,1,1,1,0,0,1,29,33,1,1,320.3965118912975,348.8579747861179,0,0,0,2192,551,0,26693928,1964808
low_latency,16,16,4,20260813,97,1,1,1,0,0,1,52,91,1,2,411.8021735078189,438.005036842078,0,0,0,3224913,565138,0,47811240,3523104
low_latency,16,16,4,20260813,98,1,1,1,0,0,1,36,35,1,1,358.129369742729,363.06805901014314,0,0,0,675939,130307,0,33120936,2439072
low_latency,16,16,4,20260813,99,1,1,1,0,0,1,30,23,1,1,363.9257005562024,346.3809746848733,0,0,0,41377,9178,0,27612072,2032560
low_latency,16,16,4,20260813,100,1,1,1,0,0,1,53,27,1,1,345.7706070774097,360.3151147188121,0,0,0,6779457,1138415,0,48729384,3590856
low_latency,16,16,4,20260813,101,1,1,1,0,0,1,86,17,2,1,251.2938370822915,298.26800153110685,0,0,0,18974127,3139460,0,79028136,5826672
low_latency,16,16,4,20260813,102,0,1,0,0,1,1,260,43,4,1,,349.9496794210485,0,0,0,30694136,5512663,0,238785192,17615520
low_latency,16,16,4,20260813,103,1,1,1,0,0,1,123,44,2,1,413.36386584530715,373.3544009927977,0,0,0,18984353,3217797,0,112999464,8333496
low_latency,16,16,4,20260813,104,1,1,1,0,0,1,29,31,1,1,358.2815590673213,350.3152875934755,0,0,0,34514,7853,0,26693928,1964808
low_latency,16,16,4,20260813,105,1,1,1,0,0,1,50,98,1,2,340.6065017722722,322.41220534504396,0,0,0,4665464,810307,0,45974952,3387600
low_latency,16,16,4,20260813,106,1,1,1,0,0,1,30,24,1,1,323.8549599426309,314.1002467876954,0,0,0,302609,62515,0,27612072,2032560
low_latency,16,16,4,20260813,107,1,1,1,0,0,1,33,50,1,1,449.08766840238036,454.02682802105255,0,0,0,27060,5717,0,30366504,2235816
low_latency,16,16,4,20260813,108,1,1,1,0,0,1,19,34,1,1,274.16886743028215,245.1453988812899,0,0,0,0,0,0,17512488,1287288
low_latency,16,16,4,20260813,109,1,1,1,0,0,0,33,260,1,4,390.97258001745234,,0,0,0,3031,745,0,30366504,2235816
low_latency,16,16,4,20260813,110,1,1,1,0,0,1,38,26,1,1,383.3255942532145,373.9778840621872,0,0,0,1010128,191584,0,34957224,2574576
low_latency,16,16,4,20260813,111,1,1,1,0,0,1,92,111,2,2,296.44886998208796,313.3492285692124,0,0,0,19503129,3225211,0,84537000,6233184
low_latency,16,16,4,20260813,112,1,1,1,0,0,1,18,44,1,1,376.3102742304553,369.6379033484395,0,0,0,0,0,0,16594344,1219536
low_latency,16,16,4,20260813,113,1,1,1,0,0,1,90,28,2,1,244.17801137646083,248.65034492039683,0,0,0,19525049,3229590,0,82700712,6097680
low_latency,16,16,4,20260813,114,1,1,1,0,0,1,27,36,1,1,386.75666713130926,361.1384718093646,0,0,0,0,0,0,24857640,1829304
low_latency,16,16,4,20260813,115,1,1,1,0,0,1,24,17,1,1,321.6777879037828,334.67963777807824,0,0,0,0,0,0,22103208,1626048
low_latency,16,16,4,20260813,116,1,1,1,0,0,1,51,45,1,1,317.7574664641461,331.09658195762773,0,0,0,1234626,228256,0,46893096,3455352
low_latency,16,16,4,20260813,117,1,1,1,0,0,1,28,31,1,1,297.2888574977323,298.8472088796549,0,0,0,157564,33088,0,25775784,1897056
low_latency,16,16,4,20260813,118,1,1,1,0,0,1,22,23,1,1,316.09331945135114,325.4434519014776,0,0,0,0,0,0,20266920,1490544
low_latency,16,16,4,20260813,119,1,1,1,0,0,1,24,31,1,1,333.21425384916176,336.4570276536355,0,0,0,0,0,0,22103208,1626048
low_latency,16,16,4,20260813,120,1,1,1,0,0,1,24,17,1,1,316.17890803226896,320.9872087872861,0,0,0,0,0,0,22103208,1626048
low_latency,16,16,4,20260813,121,1,1,1,0,0,1,38,30,1,1,446.63233814940884,448.62924113499713,0,0,0,201259,43288,0,34957224,2574576
low_latency,16,16,4,20260813,122,1,1,1,0,0,1,20,23,1,1,310.59728441390973,293.04571580544126,0,0,0,0,0,0,18430632,1355040
low_latency,16,16,4,20260813,123,1,1,1,0,0,1,97,48,2,1,312.0406546832912,303.2341382017859,0,0,0,17953611,2973021,0,89127720,6571944
low_latency,16,16,4,20260813,124,1,1,1,0,0,1,37,45,1,1,318.8607026738446,319.7205341663269,0,0,0,170293,36532,0,34039080,2506824
low_latency,16,16,4,20260813,125,1,1,1,0,0,1,33,55,1,1,348.98632513254216,375.44985907941475,0,0,0,0,0,0,30366504,2235816
low_latency,16,16,4,20260813,126,1,1,1,0,0,1,214,46,4,1,370.06790542773786,363.93036960579946,0,0,0,20971332,3662220,0,196550568,14498928
low_latency,16,16,4,20260813,127,1,1,1,0,0,1,21,65,1,1,312.40654202158265,315.1010415064334,0,0,0,0,0,0,19348776,1422792
low_latency,18,16,4,20260809,0,1,1,1,0,0,1,37,23,1,1,318.1463945999453,328.6641794878916,0,0,0,1759215,311994,0,34039080,2506824
low_latency,18,16,4,20260809,1,1,1,1,0,0,1,42,17,1,1,319.244503996015,298.31313780294295,0,0,0,8398,1993,0,38629800,2845584
low_latency,18,16,4,20260809,2,1,1,1,0,0,1,40,25,1,1,386.867476264577,388.67262118387396,0,0,0,0,0,0,36793512,2710080
low_latency,18,16,4,20260809,3,1,1,1,0,0,1,41,36,1,1,367.00421729754777,362.1952545164906,0,0,0,1014148,189635,0,37711656,2777832
low_latency,18,16,4,20260809,4,1,1,1,0,0,1,17,15,1,1,410.41626611945526,319.89038709201327,0,0,0,0,0,0,15676200,1151784
low_latency,18,16,4,20260809,5,1,1,1,0,0,1,53,16,1,1,263.4989090628512,274.69419033665883,0,0,0,5154,1941,0,48729384,3590856
low_latency,18,16,4,20260809,6,1,1,1,0,0,1,88,23,2,1,304.5876638983668,302.4205950937307,0,0,0,16112690,2669144,0,80864424,5962176
low_latency,18,16,4,20260809,7,1,1,1,0,0,1,34,211,1,4,367.54835723090434,376.20504979397975,0,0,0,7060,1726,0,31284648,2303568
low_latency,18,16,4,20260809,8,1,1,1,0,0,1,28,56,1,1,353.32071911028163,359.70213395503305,0,0,0,0,0,0,25775784,1897056
low_latency,18,16,4,20260809,9,1,1,1,0,0,1,156,205,3,4,365.2781741731055,385.4889766661306,0,0,0,15112496,2511649,0,143298216,10569312
low_latency,18,16,4,20260809,10,1,1,1,0,0,1,23,39,1,1,338.3058737049273,351.1709519540915,0,0,0,0,0,0,21185064,1558296
low_latency,18,16,4,20260809,11,1,1,1,0,0,1,88,21,2,1,376.479303232659,361.91901569493524,0,0,0,14281117,2372542,0,80864424,5962176
low_latency,18,16,4,20260809,12,1,1,1,0,0,1,42,52,1,1,390.6551592319578,385.6277491698546,0,0,0,39741,10031,0,38629800,2845584
low_latency,18,16,4,20260809,13,1,1,1,0,0,1,131,92,2,2,455.0960773726722,395.2418514783643,0,0,0,8774079,1486846,0,120344616,8875512
low_latency,18,16,4,20260809,14,1,1,1,0,0,1,32,61,1,1,338.5979398863363,344.9932359701255,0,0,0,0,0,0,29448360,2168064
low_latency,18,16,4,20260809,15,1,1,1,0,0,1,90,91,2,2,342.4199477583178,382.18807071665816,0,0,0,12248326,2032091,0,82700712,6097680
low_latency,18,16,4,20260809,16,1,1,1,0,0,1,93,34,2,1,454.6929019602283,393.06636497611544,0,0,0,14243851,2362731,0,85455144,6300936
low_latency,18,16,4,20260809,17,1,1,1,0,0,1,37,22,1,1,305.6760592640092,350.00538713651184,0,0,0,2091399,366618,0,34039080,2506824
low_latency,18,16,4,20260809,18,1,1,1,0,0,1,94,22,2,1,447.3143830357685,453.84616372582457,0,0,0,14326768,2377407,0,86373288,6368688
low_latency,18,16,4,20260809,19,1,1,1,0,0,1,27,25,1,1,381.1940697065229,387.839971311754,0,0,0,0,0,0,24857640,1829304
low_latency,18,16,4,20260809,20,1,1,1,0,0,1,44,24,1,1,286.36505775018753,279.96045497823843,0,0,0,1445609,265580,0,40466088,2981088
low_latency,18,16,4,20260809,21,1,1,1,0,0,1,14,14,1,1,273.57854771508386,273.57854771508386,0,0,0,0,0,0,12921768,948528
low_latency,18,16,4,20260809,22,1,1,1,0,0,1,25,22,1,1,308.5124129581066,360.3091827740966,0,0,0,0,0,0,23021352,1693800
low_latency,18,16,4,20260809,23,1,1,1,0,0,1,38,16,1,1,348.9287107278032,360.65008896626534,0,0,0,266515,55486,0,34957224,2574576
low_latency,18,16,4,20260809,24,1,1,1,0,0,1,29,19,1,1,311.34676067526306,299.5748059099719,0,0,0,0,0,0,26693928,1964808
low_latency,18,16,4,20260809,25,1,1,1,0,0,1,27,22,1,1,233.46049367038287,231.49009693130174,0,0,0,0,0,0,24857640,1829304
low_latency,18,16,4,20260809,26,1,1,1,0,0,1,27,27,1,1,287.54706712272224,298.1364026687779,0,0,0,0,0,0,24857640,1829304
low_latency,18,16,4,20260809,27,1,1,1,0,0,1,19,38,1,1,282.4251143019695,279.68360395475577,0,0,0,0,0,0,17512488,1287288
low_latency,18,16,4,20260809,28,1,1,1,0,0,1,215,195,4,3,385.0480602471594,384.3595301189147,0,0,0,16560423,2765796,0,197468712,14566680
low_latency,18,16,4,20260809,29,1,1,1,0,0,1,29,43,1,1,342.08492718851875,385.2152367537198,0,0,0,0,0,0,26693928,1964808
low_latency,18,16,4,20260809,30,1,1,1,0,0,1,17,33,1,1,332.7156967748629,325.8828210696963,0,0,0,0,0,0,15676200,1151784
low_latency,18,16,4,20260809,31,1,1,1,0,0,1,26,20,1,1,282.4417930129109,285.52694858161897,0,0,0,0,0,0,23939496,1761552
low_latency,18,16,4,20260809,32,1,1,1,0,0,1,23,28,1,1,353.87693487265017,340.4050680907237,0,0,0,0,0,0,21185064,1558296
low_latency,18,16,4,20260809,33,1,1,1,0,0,1,17,18,1,1,351.2539752513059,346.02187035022496,0,0,0,0,0,0,15676200,1151784
low_latency,18,16,4,20260809,34,1,1,1,0,0,1,175,82,3,2,350.26139138128127,337.70401879698346,0,0,0,16120844,2689790,0,160742952,11856600
low_latency,18,16,4,20260809,35,1,1,1,0,0,1,45,52,1,1,441.364641160651,407.4045599519107,0,0,0,1674238,298761,0,41384232,3048840
low_latency,18,16,4,20260809,36,1,1,1,0,0,1,44,25,1,1,385.2338679066979,396.351264363206,0,0,0,141591,29688,0,40466088,2981088
low_latency,18,16,4,20260809,37,0,1,0,0,1,0,260,260,4,4,,,0,0,0,11701773,1964820,0,238785192,17615520
low_latency,18,16,4,20260809,38,1,1,1,0,0,1,90,37,2,1,415.042747207366,391.12588992694896,0,0,0,12044663,2010020,0,82700712,6097680
low_latency,18,16,4,20260809,39,1,1,1,0,0,1,25,37,1,1,343.76950382381267,360.0953822279208,0,0,0,0,0,0,23021352,1693800
low_latency,18,16,4,20260809,40,1,1,1,0,0,1,16,33,1,1,280.6114019145944,293.50734883469914,0,0,0,0,0,0,14758056,1084032
low_latency,18,16,4,20260809,41,1,1,1,0,0,1,18,18,1,1,293.7052144960676,226.82538599575787,0,0,0,0,0,0,16594344,1219536
low_latency,18,16,4,20260809,42,1,1,1,0,0,1,47,25,1,1,328.7853623556117,328.3955906081728,0,0,0,187221,41993,0,43220520,3184344
low_latency,18,16,4,20260809,43,1,1,1,0,0,1,29,21,1,1,327.8708032616791,343.36213996198785,0,0,0,86,54,0,26693928,1964808
low_latency,18,16,4,20260809,44,1,1,1,0,0,1,32,18,1,1,415.53792045987825,396.4687337538469,0,0,0,1107,284,0,29448360,2168064
low_latency,18,16,4,20260809,45,1,1,1,0,0,1,21,26,1,1,260.790073795145,247.19065710579184,0,0,0,0,0,0,19348776,1422792
low_latency,18,16,4,20260809,46,1,1,1,0,0,1,90,25,2,1,488.91374379320894,399.623139095343,0,0,0,14089015,2335250,0,82700712,6097680
low_latency,18,16,4,20260809,47,1,1,1,0,0,1,84,22,2,1,301.84703655278213,300.8377827556977,0,0,0,13571160,2252440,0,77191848,5691168
low_latency,18,16,4,20260809,48,1,1,1,0,0,1,31,27,1,1,411.17963838383093,391.10301773934555,0,0,0,0,0,0,28530216,2100312
low_latency,18,16,4,20260809,49,1,1,1,0,0,1,29,25,1,1,383.9185769363319,379.82016155951317,0,0,0,0,0,0,26693928,1964808
low_latency,18,16,4,20260809,50,1,1,1,0,0,1,30,31,1,1,317.9132485500227,313.24746694633507,0,0,0,0,0,0,27612072,2032560
low_latency,18,16,4,20260809,51,1,1,1,0,0,1,30,17,1,1,263.7509668181009,272.420109038991,0,0,0,8,8,0,27612072,2032560
low_latency,18,16,4,20260809,52,1,1,1,0,0,1,41,44,1,1,296.2232499367866,258.6872963628482,0,0,0,3301218,564473,0,37711656,2777832
low_latency,18,16,4,20260809,53,1,1,1,0,0,1,48,80,1,1,340.8877484362215,353.6181848264015,0,0,0,2728,947,0,44138664,3252096
low_latency,18,16,4,20260809,54,1,1,1,0,0,1,30,46,1,1,388.574463848896,385.9629727434567,0,0,0,0,0,0,27612072,2032560
low_latency,18,16,4,20260809,55,1,1,1,0,0,1,36,25,1,1,391.83426521971865,405.4659368855956,0,0,0,213039,44892,0,33120936,2439072
low_latency,18,16,4,20260809,56,1,1,1,0,0,1,29,84,1,2,330.546580202735,332.84023113687635,0,0,0,0,0,0,26693928,1964808
low_latency,18,16,4,20260809,57,1,1,1,0,0,1,17,19,1,1,319.78759681830473,335.1588456344334,0,0,0,0,0,0,15676200,1151784
low_latency,18,16,4,20260809,58,1,1,1,0,0,1,28,16,1,1,317.1992605606455,303.81979552907956,0,0,0,0,0,0,25775784,1897056
low_latency,18,16,4,20260809,59,1,1,1,0,0,1,44,45,1,1,442.29743084299844,452.26105662239297,0,0,0,1455,436,0,40466088,2981088
low_latency,18,16,4,20260809,60,1,1,1,0,0,1,89,30,2,1,312.5661414814631,331.04892371412643,0,0,0,15484514,2568272,0,81782568,6029928
low_latency,18,16,4,20260809,61,0,1,0,0,1,0,260,260,4,4,,,0,0,0,1651393,337382,0,238785192,17615520
low_latency,18,16,4,20260809,62,1,1,1,0,0,1,35,28,1,1,375.23815819477284,414.8972389588573,0,0,0,1726,440,0,32202792,2371320
low_latency,18,16,4,20260809,63,1,1,1,0,0,1,98,37,2,1,433.2277085421558,385.642096417405,0,0,0,1530981,303949,0,90045864,6639696
low_latency,18,16,4,20260809,64,1,1,1,0,0,1,21,23,1,1,292.47487136357347,278.7770616951118,0,0,0,0,0,0,19348776,1422792
low_latency,18,16,4,20260809,65,1,1,1,0,0,1,15,31,1,1,285.58125895758644,298.46332625844525,0,0,0,0,0,0,13839912,1016280
low_latency,18,16,4,20260809,66,1,1,1,0,0,1,33,22,1,1,306.2017227738768,310.05971627856,0,0,0,12419,2725,0,30366504,2235816
low_latency,18,16,4,20260809,67,1,1,1,0,0,1,35,31,1,1,430.6190126023324,428.84117822222026,0,0,0,34655,7205,0,32202792,2371320
low_latency,18,16,4,20260809,68,1,1,1,0,0,1,24,20,1,1,285.73332162990243,290.45936733726637,0,0,0,0,0,0,22103208,1626048
low_latency,18,16,4,20260809,69,1,1,1,0,0,1,36,35,1,1,371.4201925964611,355.31448491275955,0,0,0,9178,2103,0,33120936,2439072
low_latency,18,16,4,20260809,70,1,1,1,0,0,1,40,32,1,1,307.2022832024958,324.2738142332343,0,0,0,9,6,0,36793512,2710080
low_latency,18,16,4,20260809,71,1,1,1,0,0,1,24,19,1,1,228.5749587491972,253.9745954435926,0,0,0,0,0,0,22103208,1626048
low_latency,18,16,4,20260809,72,1,1,1,0,0,1,22,30,1,1,370.64213244020436,345.2601536845826,0,0,0,0,0,0,20266920,1490544
low_latency,18,16,4,20260809,73,1,1,1,0,0,1,40,16,1,1,271.09474733407797,272.94166483059627,0,0,0,60519,13047,0,36793512,2710080
low_latency,18,16,4,20260809,74,1,1,1,0,0,1,42,30,1,1,438.8387048398205,393.94997139003056,0,0,0,80,44,0,38629800,2845584
low_latency,18,16,4,20260809,75,1,1,1,0,0,1,85,83,2,2,377.021001511289,422.4829592123523,0,0,0,15434322,2558405,0,78109992,5758920
low_latency,18,16,4,20260809,76,1,1,1,0,0,1,29,30,1,1,386.6004632550951,386.90030226549425,0,0,0,0,0,0,26693928,1964808
low_latency,18,16,4,20260809,77,1,1,1,0,0,1,39,27,1,1,341.35240873970747,335.72277966329,0,0,0,966784,179787,0,35875368,2642328
low_latency,18,16,4,20260809,78,1,1,1,0,0,1,84,84,2,2,339.337701468038,302.0250953999348,0,0,0,17372916,2877148,0,77191848,5691168
low_latency,18,16,4,20260809,79,1,1,1,0,0,1,47,16,1,1,303.32468129049903,273.0699800584164,0,0,0,4883666,824626,0,43220520,3184344
low_latency,18,16,4,20260809,80,1,1,1,0,0,1,20,29,1,1,384.1977355660755,390.7174692338731,0,0,0,0,0,0,18430632,1355040
low_latency,18,16,4,20260809,81,1,1,1,0,0,1,28,20,1,1,378.978317567707,363.0386420998793,0,0,0,0,0,0,25775784,1897056
low_latency,18,16,4,20260809,82,1,1,1,0,0,1,35,30,1,1,314.07108307873284,303.2887316188873,0,0,0,4976,1237,0,32202792,2371320
low_latency,18,16,4,20260809,83,1,1,1,0,0,1,22,34,1,1,404.13317694081593,363.06592510765,0,0,0,0,0,0,20266920,1490544
low_latency,18,16,4,20260809,84,1,1,1,0,0,1,46,27,1,1,415.59369971343506,357.15246147857147,0,0,0,726681,143349,0,42302376,3116592
low_latency,18,16,4,20260809,85,1,1,1,0,0,1,19,29,1,1,214.33441560825503,257.4272679986892,0,0,0,0,0,0,17512488,1287288
low_latency,18,16,4,20260809,86,1,1,1,0,0,1,35,50,1,1,315.43982862278983,338.1824667100422,0,0,0,202631,41808,0,32202792,2371320
low_latency,18,16,4,20260809,87,1,1,1,0,0,1,37,99,1,2,303.125243753404,312.8721032697201,0,0,0,83127,18538,0,34039080,2506824
low_latency,18,16,4,20260809,88,1,1,1,0,0,1,28,42,1,1,340.3919498461496,377.6572523052703,0,0,0,0,0,0,25775784,1897056
low_latency,18,16,4,20260809,89,1,1,1,0,0,1,94,32,2,1,366.99406619263425,366.4414296001787,0,0,0,15039057,2495729,0,86373288,6368688
low_latency,18,16,4,20260809,90,1,1,1,0,0,1,21,16,1,1,304.36271079121286,311.677600028673,0,0,0,0,0,0,19348776,1422792
low_latency,18,16,4,20260809,91,1,1,1,0,0,0,108,260,2,4,478.5727032558314,,0,0,0,11367998,1891799,0,99227304,7317216
low_latency,18,16,4,20260809,92,1,1,1,0,0,1,41,26,1,1,322.7155043235801,343.5577990850549,0,0,0,4375,1094,0,37711656,2777832
low_latency,18,16,4,20260809,93,1,1,1,0,0,1,21,31,1,1,330.4522182724087,300.4789985779083,0,0,0,0,0,0,19348776,1422792
low_latency,18,16,4,20260809,94,1,1,1,0,0,1,31,33,1,1,344.76009683693974,362.5856886511678,0,0,0,0,0,0,28530216,2100312
low_latency,18,16,4,20260809,95,1,1,1,0,0,1,17,18,1,1,348.3839892393951,339.04132144161815,0,0,0,0,0,0,15676200,1151784
low_latency,18,16,4,20260809,96,1,1,1,0,0,1,84,16,2,1,312.4009899354025,300.6408532896441,0,0,0,16226634,2690755,0,77191848,5691168
low_latency,18,16,4,20260809,97,1,1,1,0,0,1,33,89,1,2,466.1886615022887,417.4423246295261,0,0,0,3553,812,0,30366504,2235816
low_latency,18,16,4,20260809,98,1,1,1,0,0,1,22,25,1,1,327.33594158445766,326.960255386557,0,0,0,0,0,0,20266920,1490544
low_latency,18,16,4,20260809,99,1,1,1,0,0,1,25,44,1,1,355.7805720157923,326.94040353973685,0,0,0,0,0,0,23021352,1693800
low_latency,18,16,4,20260809,100,1,1,1,0,0,1,35,90,1,2,376.2285641786908,335.43470040703517,0,0,0,0,0,0,32202792,2371320
low_latency,18,16,4,20260809,101,1,1,1,0,0,1,96,18,2,1,335.87314851083227,309.140936455733,0,0,0,14829221,2460631,0,88209576,6504192
low_latency,18,16,4,20260809,102,1,1,1,0,0,1,26,82,1,2,272.6439639243604,246.2784652424893,0,0,0,52,26,0,23939496,1761552
low_latency,18,16,4,20260809,103,1,1,1,0,0,1,158,54,3,1,440.08849170710414,410.70648991171845,0,0,0,15797163,2636220,0,145134504,10704816
low_latency,18,16,4,20260809,104,1,1,1,0,0,1,25,18,1,1,290.83895956349977,295.380544476776,0,0,0,0,0,0,23021352,1693800
low_latency,18,16,4,20260809,105,1,1,1,0,0,1,31,58,1,1,422.2582574949289,391.04841419798083,0,0,0,0,0,0,28530216,2100312
low_latency,18,16,4,20260809,106,1,1,1,0,0,1,32,35,1,1,308.1091799185616,302.2556580886102,0,0,0,0,0,0,29448360,2168064
low_latency,18,16,4,20260809,107,1,1,1,0,0,1,55,111,1,2,296.3432288872443,315.72230127220996,0,0,0,3326457,589021,0,50565672,3726360
low_latency,18,16,4,20260809,108,1,1,1,0,0,1,18,103,1,2,357.0339576978198,340.0301651829569,0,0,0,0,0,0,16594344,1219536
low_latency,18,16,4,20260809,109,1,1,1,0,0,1,38,34,1,1,368.5845542802915,379.0741094134602,0,0,0,742,216,0,34957224,2574576
low_latency,18,16,4,20260809,110,1,1,1,0,0,1,37,49,1,1,441.6374304536615,413.1985613690827,0,0,0,0,0,0,34039080,2506824
low_latency,18,16,4,20260809,111,1,1,1,0,0,1,37,54,1,1,398.0083123076955,404.2715570445873,0,0,0,0,0,0,34039080,2506824
