first_gamma,later_gamma_low,later_gamma_high,S,R,shot,syndrome_converged,logical_action_match,logically_correct,selected_weight,iterations,first_leg_iterations,legs,solutions,first_leg_success,rescued
0.125,0.0,0.66,3,4,43,1,1,1,348.33280089578216,48,41,3,3,True,False
0.125,0.0,0.66,3,4,44,1,1,1,387.93090982489014,48,34,3,3,True,False
0.125,0.0,0.66,3,4,45,1,1,1,244.10550153708377,42,29,3,3,True,False
0.125,0.0,0.66,3,4,46,1,1,1,401.3193057622674,174,80,4,2,False,True
0.125,0.0,0.66,3,4,47,1,1,1,288.5376612621885,95,80,4,3,False,True
0.125,0.0,0.66,3,4,48,1,1,1,366.1297313230077,115,80,4,3,False,True
0.125,0.0,0.66,3,4,49,1,1,1,329.94262068700317,55,42,3,3,True,False
0.125,0.0,0.66,3,4,50,1,1,1,307.0209460082193,58,45,3,3,True,False
0.125,0.0,0.66,3,4,51,1,1,1,286.0654125792,49,35,3,3,True,False
0.125,0.0,0.66,3,4,52,1,1,1,246.76702800685246,47,33,3,3,True,False
0.125,0.0,0.66,3,4,53,1,1,1,313.08784763895227,71,56,3,3,True,False
0.125,0.0,0.66,3,4,54,1,1,1,388.4649092272848,122,80,4,3,False,True
0.125,0.0,0.66,3,4,55,1,1,1,391.48906564653146,89,64,3,3,True,False
0.125,0.0,0.66,3,4,56,1,1,1,326.3151185290063,102,80,4,3,False,True
0.125,0.0,0.66,3,4,57,1,1,1,315.7211805205401,33,17,3,3,True,False
0.125,0.0,0.66,3,4,58,1,1,1,303.6156974516138,72,43,3,3,True,False
0.125,0.0,0.66,3,4,59,1,1,1,428.8830827790339,99,65,3,3,True,False
0.125,0.0,0.66,3,4,60,1,1,1,295.84029938473276,95,80,4,3,False,True
0.125,0.0,0.66,3,4,61,0,0,0,,260,80,4,0,False,False
0.125,0.0,0.66,3,4,62,1,1,1,382.0926549348986,75,48,3,3,True,False
0.125,0.0,0.66,3,4,63,1,1,1,384.17686505091655,117,80,4,3,False,True
0.125,0.0,0.66,3,4,64,1,1,1,284.65331145204266,68,62,3,3,True,False
0.125,0.0,0.66,3,4,65,1,1,1,284.0163272597328,53,24,3,3,True,False
0.125,0.0,0.66,3,4,66,1,1,1,320.81288060526276,101,74,3,3,True,False
0.125,0.0,0.66,3,4,67,1,1,1,433.50737092636825,109,80,4,3,False,True
0.125,0.0,0.66,3,4,68,1,1,1,298.1726803938574,111,80,4,3,False,True
0.125,0.0,0.66,3,4,69,1,1,1,349.3678529892637,96,54,3,3,True,False
0.125,0.0,0.66,3,4,70,1,1,1,290.49033004110197,83,69,3,3,True,False
0.125,0.0,0.66,3,4,71,1,1,1,267.97486048301334,58,47,3,3,True,False
0.125,0.0,0.66,3,4,72,1,1,1,344.9539653168283,98,80,4,3,False,True
0.125,0.0,0.66,3,4,73,1,1,1,284.7767034222181,116,80,4,3,False,True
0.125,0.0,0.66,3,4,74,1,1,1,387.9874855651864,67,57,3,3,True,False
0.125,0.0,0.66,3,4,75,1,1,1,434.86267402199206,113,80,4,3,False,True
0.125,0.0,0.66,3,4,76,1,1,1,388.6149784932219,68,50,3,3,True,False
0.125,0.0,0.66,3,4,77,1,1,1,369.68939139229036,105,80,4,3,False,True
0.125,0.0,0.66,3,4,78,1,1,1,311.63929864894794,136,80,4,3,False,True
0.125,0.0,0.66,3,4,79,1,1,1,270.8175975206705,85,42,3,3,True,False
0.125,0.0,0.66,3,4,80,1,1,1,362.36399526270293,100,80,4,3,False,True
0.125,0.0,0.66,3,4,81,1,1,1,355.94888243997946,59,37,3,3,True,False
0.125,0.0,0.66,3,4,82,1,1,1,303.1398269600523,102,80,4,3,False,True
0.125,0.0,0.66,3,4,83,1,1,1,372.7825107515174,83,64,3,3,True,False
0.125,0.0,0.66,3,4,84,1,1,1,375.4940708442832,119,80,4,3,False,True
0.125,0.0,0.66,3,4,85,1,1,1,219.2243707835869,54,34,3,3,True,False
0.125,0.0,0.66,3,4,86,1,1,1,328.83321827530744,110,78,3,3,True,False
0.125,0.0,0.66,3,4,87,1,1,1,320.1489155920028,113,80,4,3,False,True
0.125,0.0,0.66,3,4,88,1,1,1,330.74109469125915,61,30,3,3,True,False
0.125,0.0,0.66,3,4,89,1,1,1,358.7846634930345,47,35,3,3,True,False
0.125,0.0,0.66,3,4,90,1,1,1,300.8720905023041,57,46,3,3,True,False
0.125,0.0,0.66,3,4,91,1,1,1,478.59724450007207,125,80,4,3,False,True
0.125,0.0,0.66,3,4,92,1,1,1,312.9064813239937,94,80,4,3,False,True
0.125,0.0,0.66,3,4,93,1,1,1,294.1119317272283,64,43,3,3,True,False
0.125,0.0,0.66,3,4,94,1,1,1,351.03375147423196,56,40,3,3,True,False
0.125,0.0,0.66,3,4,95,1,1,1,344.74623244281975,43,24,3,3,True,False
0.125,0.0,0.66,3,4,96,1,1,1,308.73224184787404,52,37,3,3,True,False
0.125,0.0,0.66,3,4,97,1,1,1,407.5228173491773,153,80,4,2,False,True
0.125,0.0,0.66,3,4,98,1,1,1,321.77892080084104,68,55,3,3,True,False
0.125,0.0,0.66,3,4,99,1,1,1,313.46535914587776,120,80,4,3,False,True
0.125,0.0,0.66,3,4,100,1,1,1,333.8654751489505,152,80,4,3,False,True
0.125,0.0,0.66,3,4,101,1,1,1,312.4662837061938,109,80,4,3,False,True
0.125,0.0,0.66,3,4,102,1,1,1,230.96983702531816,69,33,3,3,True,False
0.125,0.0,0.66,3,4,103,1,1,1,422.3090402641789,66,56,3,3,True,False
0.125,0.0,0.66,3,4,104,1,1,1,281.5018680399602,68,55,3,3,True,False
0.125,0.0,0.66,3,4,105,1,1,1,394.46135101322955,168,80,4,2,False,True
0.125,0.0,0.66,3,4,106,1,1,1,290.5481698056984,75,52,3,3,True,False
0.125,0.0,0.66,3,4,107,1,1,1,304.66893924470367,114,80,4,3,False,True
0.125,0.0,0.66,3,4,108,1,1,1,338.40777259633876,159,80,4,3,False,True
0.125,0.0,0.66,3,4,109,1,1,1,360.47442825416505,66,49,3,3,True,False
0.125,0.0,0.66,3,4,110,1,1,1,440.3682374181874,165,80,4,2,False,True
0.125,0.0,0.66,3,4,111,1,1,1,370.80084185716714,70,50,3,3,True,False
0.125,0.0,0.66,3,4,112,1,1,1,337.03652384718043,134,80,4,3,False,True
0.125,0.0,0.66,3,4,113,1,1,1,271.6416502974638,54,36,3,3,True,False
0.125,0.0,0.66,3,4,114,1,1,1,353.8560236377544,157,80,4,2,False,True
0.125,0.0,0.66,3,4,115,1,1,1,276.4188833712093,45,33,3,3,True,False
0.125,0.0,0.66,3,4,116,1,1,1,343.49027702583555,101,80,4,3,False,True
0.125,0.0,0.66,3,4,117,1,1,1,410.546464630891,188,80,4,2,False,True
0.125,0.0,0.66,3,4,118,1,1,1,327.4844959274664,83,75,3,3,True,False
0.125,0.0,0.66,3,4,119,1,1,1,302.2177009896234,102,75,3,3,True,False
0.125,0.0,0.66,3,4,120,1,1,1,281.3933141086188,164,80,4,2,False,True
0.125,0.0,0.66,3,4,121,1,1,1,433.77169013951453,110,80,4,3,False,True
0.125,0.0,0.66,3,4,122,1,1,1,283.98789769180485,60,37,3,3,True,False
0.125,0.0,0.66,3,4,123,1,1,1,379.14705463616764,67,42,3,3,True,False
0.125,0.0,0.66,3,4,124,1,1,1,325.62759280476354,104,80,4,3,False,True
0.125,0.0,0.66,3,4,125,1,1,1,360.5798427452356,73,55,3,3,True,False
0.125,0.0,0.66,3,4,126,1,1,1,370.35545532330787,57,34,3,3,True,False
0.125,0.0,0.66,3,4,127,1,1,1,367.958886298706,66,40,3,3,True,False
0.125,0.0,0.66,3,8,0,1,1,1,307.08805724656713,71,50,3,3,True,False
0.125,0.0,0.66,3,8,1,1,1,1,295.8421562823993,69,54,3,3,True,False
0.125,0.0,0.66,3,8,2,1,1,1,376.9920874030173,61,49,3,3,True,False
0.125,0.0,0.66,3,8,3,1,1,1,360.06840176459195,67,50,3,3,True,False
0.125,0.0,0.66,3,8,4,1,1,1,316.859506003368,91,77,3,3,True,False
0.125,0.0,0.66,3,8,5,1,1,1,284.78755843446555,78,61,3,3,True,False
0.125,0.0,0.66,3,8,6,1,1,1,277.6181374697552,119,80,4,3,False,True
0.125,0.0,0.66,3,8,7,1,1,1,345.37354468468345,77,57,3,3,True,False
0.125,0.0,0.66,3,8,8,1,1,1,351.85365361805475,101,80,4,3,False,True
0.125,0.0,0.66,3,8,9,1,1,1,339.4473159953076,116,80,4,3,False,True
0.125,0.0,0.66,3,8,10,1,1,1,300.9064406211655,61,36,3,3,True,False
0.125,0.0,0.66,3,8,11,1,1,1,362.0731584382704,95,80,4,3,False,True
0.125,0.0,0.66,3,8,12,1,1,1,373.67757652341345,114,80,4,3,False,True
0.125,0.0,0.66,3,8,13,1,1,1,405.00252367607436,154,80,4,3,False,True
0.125,0.0,0.66,3,8,14,1,1,1,345.5072850150399,86,74,3,3,True,False
0.125,0.0,0.66,3,8,15,1,1,1,349.77784019982903,105,80,4,3,False,True
0.125,0.0,0.66,3,8,16,1,1,1,398.63662015382806,130,80,4,3,False,True
0.125,0.0,0.66,3,8,17,1,1,1,302.14967044256105,95,80,4,3,False,True
0.125,0.0,0.66,3,8,18,1,1,1,461.183356794834,111,80,4,3,False,True
0.125,0.0,0.66,3,8,19,1,1,1,355.6779956908482,66,55,3,3,True,False
0.125,0.0,0.66,3,8,20,1,1,1,285.0275426834976,115,80,4,3,False,True
0.125,0.0,0.66,3,8,21,1,1,1,274.4122054034915,69,43,3,3,True,False
0.125,0.0,0.66,3,8,22,1,1,1,316.74124194829017,105,80,4,3,False,True
0.125,0.0,0.66,3,8,23,1,1,1,365.3763006647177,106,80,4,3,False,True
0.125,0.0,0.66,3,8,24,1,1,1,298.64556014275837,79,63,3,3,True,False
0.125,0.0,0.66,3,8,25,1,1,1,238.01817926684055,100,80,4,3,False,True
0.125,0.0,0.66,3,8,26,1,1,1,294.3010927460796,85,64,3,3,True,False
0.125,0.0,0.66,3,8,27,1,1,1,275.21038639542803,105,80,4,3,False,True
0.125,0.0,0.66,3,8,28,1,1,1,323.8926990230816,98,80,4,3,False,True
0.125,0.0,0.66,3,8,29,1,1,1,313.1505080032282,52,37,3,3,True,False
0.125,0.0,0.66,3,8,30,1,1,1,334.80387685725094,64,45,3,3,True,False
0.125,0.0,0.66,3,8,31,1,1,1,281.4285332048003,62,54,3,3,True,False
0.125,0.0,0.66,3,8,32,1,1,1,339.7125129413746,79,68,3,3,True,False
0.125,0.0,0.66,3,8,33,1,1,1,347.96007531107284,99,71,3,3,True,False
0.125,0.0,0.66,3,8,34,1,1,1,318.1388423216025,229,80,6,3,False,True
0.125,0.0,0.66,3,8,35,1,1,1,432.7490031072903,104,80,4,3,False,True
0.125,0.0,0.66,3,8,36,1,1,1,401.8090081523225,104,80,4,3,False,True
0.125,0.0,0.66,3,8,37,0,1,0,,500,80,8,0,False,False
0.125,0.0,0.66,3,8,38,1,1,1,395.2929194395492,151,80,4,3,False,True
0.125,0.0,0.66,3,8,39,1,1,1,346.645950385584,61,35,3,3,True,False
0.125,0.0,0.66,3,8,40,1,1,1,278.6305544268014,68,48,3,3,True,False
0.125,0.0,0.66,3,8,41,1,1,1,220.81232332305785,66,55,3,3,True,False
0.125,0.0,0.66,3,8,42,1,1,1,328.3779686760412,231,80,6,3,False,True
0.125,0.0,0.66,3,8,43,1,1,1,348.33280089578216,48,41,3,3,True,False
0.125,0.0,0.66,3,8,44,1,1,1,387.93090982489014,48,34,3,3,True,False
0.125,0.0,0.66,3,8,45,1,1,1,244.10550153708377,42,29,3,3,True,False
0.125,0.0,0.66,3,8,46,1,1,1,401.3193057622674,180,80,5,3,False,True
0.125,0.0,0.66,3,8,47,1,1,1,288.5376612621885,95,80,4,3,False,True
0.125,0.0,0.66,3,8,48,1,1,1,366.1297313230077,115,80,4,3,False,True
0.125,0.0,0.66,3,8,49,1,1,1,329.94262068700317,55,42,3,3,True,False
0.125,0.0,0.66,3,8,50,1,1,1,307.0209460082193,58,45,3,3,True,False
0.125,0.0,0.66,3,8,51,1,1,1,286.0654125792,49,35,3,3,True,False
0.125,0.0,0.66,3,8,52,1,1,1,246.76702800685246,47,33,3,3,True,False
0.125,0.0,0.66,3,8,53,1,1,1,313.08784763895227,71,56,3,3,True,False
0.125,0.0,0.66,3,8,54,1,1,1,388.4649092272848,122,80,4,3,False,True
0.125,0.0,0.66,3,8,55,1,1,1,391.48906564653146,89,64,3,3,True,False
0.125,0.0,0.66,3,8,56,1,1,1,326.3151185290063,102,80,4,3,False,True
0.125,0.0,0.66,3,8,57,1,1,1,315.7211805205401,33,17,3,3,True,False
0.125,0.0,0.66,3,8,58,1,1,1,303.6156974516138,72,43,3,3,True,False
0.125,0.0,0.66,3,8,59,1,1,1,428.8830827790339,99,65,3,3,True,False
0.125,0.0,0.66,3,8,60,1,1,1,295.84029938473276,95,80,4,3,False,True
0.125,0.0,0.66,3,8,61,0,0,0,,500,80,8,0,False,False
0.125,0.0,0.66,3,8,62,1,1,1,382.0926549348986,75,48,3,3,True,False
0.125,0.0,0.66,3,8,63,1,1,1,384.17686505091655,117,80,4,3,False,True
0.125,0.0,0.66,3,8,64,1,1,1,284.65331145204266,68,62,3,3,True,False
0.125,0.0,0.66,3,8,65,1,1,1,284.0163272597328,53,24,3,3,True,False
0.125,0.0,0.66,3,8,66,1,1,1,320.81288060526276,101,74,3,3,True,False
0.125,0.0,0.66,3,8,67,1,1,1,433.50737092636825,109,80,4,3,False,True
0.125,0.0,0.66,3,8,68,1,1,1,298.1726803938574,111,80,4,3,False,True
0.125,0.0,0.66,3,8,69,1,1,1,349.3678529892637,96,54,3,3,True,False
0.125,0.0,0.66,3,8,70,1,1,1,290.49033004110197,83,69,3,3,True,False
0.125,0.0,0.66,3,8,71,1,1,1,267.97486048301334,58,47,3,3,True,False
0.125,0.0,0.66,3,8,72,1,1,1,344.9539653168283,98,80,4,3,False,True
0.125,0.0,0.66,3,8,73,1,1,1,284.7767034222181,116,80,4,3,False,True
0.125,0.0,0.66,3,8,74,1,1,1,387.9874855651864,67,57,3,3,True,False
0.125,0.0,0.66,3,8,75,1,1,1,434.86267402199206,113,80,4,3,False,True
0.125,0.0,0.66,3,8,76,1,1,1,388.6149784932219,68,50,3,3,True,False
0.125,0.0,0.66,3,8,77,1,1,1,369.68939139229036,105,80,4,3,False,True
0.125,0.0,0.66,3,8,78,1,1,1,311.63929864894794,136,80,4,3,False,True
0.125,0.0,0.66,3,8,79,1,1,1,270.8175975206705,85,42,3,3,True,False
0.125,0.0,0.66,3,8,80,1,1,1,362.36399526270293,100,80,4,3,False,True
0.125,0.0,0.66,3,8,81,1,1,1,355.94888243997946,59,37,3,3,True,False
0.125,0.0,0.66,3,8,82,1,1,1,303.1398269600523,102,80,4,3,False,True
0.125,0.0,0.66,3,8,83,1,1,1,372.7825107515174,83,64,3,3,True,False
0.125,0.0,0.66,3,8,84,1,1,1,375.4940708442832,119,80,4,3,False,True
0.125,0.0,0.66,3,8,85,1,1,1,219.2243707835869,54,34,3,3,True,False
0.125,0.0,0.66,3,8,86,1,1,1,328.83321827530744,110,78,3,3,True,False
0.125,0.0,0.66,3,8,87,1,1,1,320.1489155920028,113,80,4,3,False,True
0.125,0.0,0.66,3,8,88,1,1,1,330.74109469125915,61,30,3,3,True,False
0.125,0.0,0.66,3,8,89,1,1,1,358.7846634930345,47,35,3,3,True,False
0.125,0.0,0.66,3,8,90,1,1,1,300.8720905023041,57,46,3,3,True,False
0.125,0.0,0.66,3,8,91,1,1,1,478.59724450007207,125,80,4,3,False,True
0.125,0.0,0.66,3,8,92,1,1,1,312.9064813239937,94,80,4,3,False,True
0.125,0.0,0.66,3,8,93,1,1,1,294.1119317272283,64,43,3,3,True,False
0.125,0.0,0.66,3,8,94,1,1,1,351.03375147423196,56,40,3,3,True,False
0.125,0.0,0.66,3,8,95,1,1,1,344.74623244281975,43,24,3,3,True,False
0.125,0.0,0.66,3,8,96,1,1,1,308.73224184787404,52,37,3,3,True,False
0.125,0.0,0.66,3,8,97,1,1,1,407.5228173491773,221,80,6,3,False,True
0.125,0.0,0.66,3,8,98,1,1,1,321.77892080084104,68,55,3,3,True,False
0.125,0.0,0.66,3,8,99,1,1,1,313.46535914587776,120,80,4,3,False,True
0.125,0.0,0.66,3,8,100,1,1,1,333.8654751489505,152,80,4,3,False,True
0.125,0.0,0.66,3,8,101,1,1,1,312.4662837061938,109,80,4,3,False,True
0.125,0.0,0.66,3,8,102,1,1,1,230.96983702531816,69,33,3,3,True,False
0.125,0.0,0.66,3,8,103,1,1,1,422.3090402641789,66,56,3,3,True,False
0.125,0.0,0.66,3,8,104,1,1,1,281.5018680399602,68,55,3,3,True,False
0.125,0.0,0.66,3,8,105,1,1,1,394.46135101322955,173,80,5,3,False,True
0.125,0.0,0.66,3,8,106,1,1,1,290.5481698056984,75,52,3,3,True,False
0.125,0.0,0.66,3,8,107,1,1,1,304.66893924470367,114,80,4,3,False,True
0.125,0.0,0.66,3,8,108,1,1,1,338.40777259633876,159,80,4,3,False,True
0.125,0.0,0.66,3,8,109,1,1,1,360.47442825416505,66,49,3,3,True,False
0.125,0.0,0.66,3,8,110,1,1,1,436.1705450468686,184,80,5,3,False,True
0.125,0.0,0.66,3,8,111,1,1,1,370.80084185716714,70,50,3,3,True,False
0.125,0.0,0.66,3,8,112,1,1,1,337.03652384718043,134,80,4,3,False,True
0.125,0.0,0.66,3,8,113,1,1,1,271.6416502974638,54,36,3,3,True,False
0.125,0.0,0.66,3,8,114,1,1,1,353.8560236377544,292,80,7,3,False,True
0.125,0.0,0.66,3,8,115,1,1,1,276.4188833712093,45,33,3,3,True,False
0.125,0.0,0.66,3,8,116,1,1,1,343.49027702583555,101,80,4,3,False,True
0.125,0.0,0.66,3,8,117,1,1,1,409.46966643454647,253,80,6,3,False,True
0.125,0.0,0.66,3,8,118,1,1,1,327.4844959274664,83,75,3,3,True,False
0.125,0.0,0.66,3,8,119,1,1,1,302.2177009896234,102,75,3,3,True,False
0.125,0.0,0.66,3,8,120,1,1,1,281.3933141086188,169,80,5,3,False,True
0.125,0.0,0.66,3,8,121,1,1,1,433.77169013951453,110,80,4,3,False,True
0.125,0.0,0.66,3,8,122,1,1,1,283.98789769180485,60,37,3,3,True,False
0.125,0.0,0.66,3,8,123,1,1,1,379.14705463616764,67,42,3,3,True,False
0.125,0.0,0.66,3,8,124,1,1,1,325.62759280476354,104,80,4,3,False,True
0.125,0.0,0.66,3,8,125,1,1,1,360.5798427452356,73,55,3,3,True,False
0.125,0.0,0.66,3,8,126,1,1,1,370.35545532330787,57,34,3,3,True,False
0.125,0.0,0.66,3,8,127,1,1,1,367.958886298706,66,40,3,3,True,False
0.125,0.0,0.66,3,16,0,1,1,1,307.08805724656713,71,50,3,3,True,False
0.125,0.0,0.66,3,16,1,1,1,1,295.8421562823993,69,54,3,3,True,False
0.125,0.0,0.66,3,16,2,1,1,1,376.9920874030173,61,49,3,3,True,False
0.125,0.0,0.66,3,16,3,1,1,1,360.06840176459195,67,50,3,3,True,False
0.125,0.0,0.66,3,16,4,1,1,1,316.859506003368,91,77,3,3,True,False
0.125,0.0,0.66,3,16,5,1,1,1,284.78755843446555,78,61,3,3,True,False
0.125,0.0,0.66,3,16,6,1,1,1,277.6181374697552,119,80,4,3,False,True
0.125,0.0,0.66,3,16,7,1,1,1,345.37354468468345,77,57,3,3,True,False
0.125,0.0,0.66,3,16,8,1,1,1,351.85365361805475,101,80,4,3,False,True
0.125,0.0,0.66,3,16,9,1,1,1,339.4473159953076,116,80,4,3,False,True
0.125,0.0,0.66,3,16,10,1,1,1,300.9064406211655,61,36,3,3,True,False
0.125,0.0,0.66,3,16,11,1,1,1,362.0731584382704,95,80,4,3,False,True
0.125,0.0,0.66,3,16,12,1,1,1,373.67757652341345,114,80,4,3,False,True
0.125,0.0,0.66,3,16,13,1,1,1,405.00252367607436,154,80,4,3,False,True
0.125,0.0,0.66,3,16,14,1,1,1,345.5072850150399,86,74,3,3,True,False
0.125,0.0,0.66,3,16,15,1,1,1,349.77784019982903,105,80,4,3,False,True
0.125,0.0,0.66,3,16,16,1,1,1,398.63662015382806,130,80,4,3,False,True
0.125,0.0,0.66,3,16,17,1,1,1,302.14967044256105,95,80,4,3,False,True
0.125,0.0,0.66,3,16,18,1,1,1,461.183356794834,111,80,4,3,False,True
0.125,0.0,0.66,3,16,19,1,1,1,355.6779956908482,66,55,3,3,True,False
0.125,0.0,0.66,3,16,20,1,1,1,285.0275426834976,115,80,4,3,False,True
0.125,0.0,0.66,3,16,21,1,1,1,274.4122054034915,69,43,3,3,True,False
0.125,0.0,0.66,3,16,22,1,1,1,316.74124194829017,105,80,4,3,False,True
0.125,0.0,0.66,3,16,23,1,1,1,365.3763006647177,106,80,4,3,False,True
0.125,0.0,0.66,3,16,24,1,1,1,298.64556014275837,79,63,3,3,True,False
0.125,0.0,0.66,3,16,25,1,1,1,238.01817926684055,100,80,4,3,False,True
0.125,0.0,0.66,3,16,26,1,1,1,294.3010927460796,85,64,3,3,True,False
0.125,0.0,0.66,3,16,27,1,1,1,275.21038639542803,105,80,4,3,False,True
0.125,0.0,0.66,3,16,28,1,1,1,323.8926990230816,98,80,4,3,False,True
0.125,0.0,0.66,3,16,29,1,1,1,313.1505080032282,52,37,3,3,True,False
0.125,0.0,0.66,3,16,30,1,1,1,334.80387685725094,64,45,3,3,True,False
0.125,0.0,0.66,3,16,31,1,1,1,281.4285332048003,62,54,3,3,True,False
0.125,0.0,0.66,3,16,32,1,1,1,339.7125129413746,79,68,3,3,True,False
0.125,0.0,0.66,3,16,33,1,1,1,347.96007531107284,99,71,3,3,True,False
0.125,0.0,0.66,3,16,34,1,1,1,318.1388423216025,229,80,6,3,False,True
0.125,0.0,0.66,3,16,35,1,1,1,432.7490031072903,104,80,4,3,False,True
0.125,0.0,0.66,3,16,36,1,1,1,401.8090081523225,104,80,4,3,False,True
0.125,0.0,0.66,3,16,37,0,1,0,,980,80,16,0,False,False
0.125,0.0,0.66,3,16,38,1,1,1,395.2929194395492,151,80,4,3,False,True
0.125,0.0,0.66,3,16,39,1,1,1,346.645950385584,61,35,3,3,True,False
0.125,0.0,0.66,3,16,40,1,1,1,278.6305544268014,68,48,3,3,True,False
0.125,0.0,0.66,3,16,41,1,1,1,220.81232332305785,66,55,3,3,True,False
0.125,0.0,0.66,3,16,42,1,1,1,328.3779686760412,231,80,6,3,False,True
0.125,0.0,0.66,3,16,43,1,1,1,348.33280089578216,48,41,3,3,True,False
0.125,0.0,0.66,3,16,44,1,1,1,387.93090982489014,48,34,3,3,True,False
0.125,0.0,0.66,3,16,45,1,1,1,244.10550153708377,42,29,3,3,True,False
0.125,0.0,0.66,3,16,46,1,1,1,401.3193057622674,180,80,5,3,False,True
0.125,0.0,0.66,3,16,47,1,1,1,288.5376612621885,95,80,4,3,False,True
0.125,0.0,0.66,3,16,48,1,1,1,366.1297313230077,115,80,4,3,False,True
0.125,0.0,0.66,3,16,49,1,1,1,329.94262068700317,55,42,3,3,True,False
0.125,0.0,0.66,3,16,50,1,1,1,307.0209460082193,58,45,3,3,True,False
0.125,0.0,0.66,3,16,51,1,1,1,286.0654125792,49,35,3,3,True,False
0.125,0.0,0.66,3,16,52,1,1,1,246.76702800685246,47,33,3,3,True,False
0.125,0.0,0.66,3,16,53,1,1,1,313.08784763895227,71,56,3,3,True,False
0.125,0.0,0.66,3,16,54,1,1,1,388.4649092272848,122,80,4,3,False,True
0.125,0.0,0.66,3,16,55,1,1,1,391.48906564653146,89,64,3,3,True,False
0.125,0.0,0.66,3,16,56,1,1,1,326.3151185290063,102,80,4,3,False,True
0.125,0.0,0.66,3,16,57,1,1,1,315.7211805205401,33,17,3,3,True,False
0.125,0.0,0.66,3,16,58,1,1,1,303.6156974516138,72,43,3,3,True,False
0.125,0.0,0.66,3,16,59,1,1,1,428.8830827790339,99,65,3,3,True,False
0.125,0.0,0.66,3,16,60,1,1,1,295.84029938473276,95,80,4,3,False,True
0.125,0.0,0.66,3,16,61,0,0,0,,980,80,16,0,False,False
0.125,0.0,0.66,3,16,62,1,1,1,382.0926549348986,75,48,3,3,True,False
0.125,0.0,0.66,3,16,63,1,1,1,384.17686505091655,117,80,4,3,False,True
0.125,0.0,0.66,3,16,64,1,1,1,284.65331145204266,68,62,3,3,True,False
0.125,0.0,0.66,3,16,65,1,1,1,284.0163272597328,53,24,3,3,True,False
0.125,0.0,0.66,3,16,66,1,1,1,320.81288060526276,101,74,3,3,True,False
0.125,0.0,0.66,3,16,67,1,1,1,433.50737092636825,109,80,4,3,False,True
0.125,0.0,0.66,3,16,68,1,1,1,298.1726803938574,111,80,4,3,False,True
0.125,0.0,0.66,3,16,69,1,1,1,349.3678529892637,96,54,3,3,True,False
0.125,0.0,0.66,3,16,70,1,1,1,290.49033004110197,83,69,3,3,True,False
0.125,0.0,0.66,3,16,71,1,1,1,267.97486048301334,58,47,3,3,True,False
0.125,0.0,0.66,3,16,72,1,1,1,344.9539653168283,98,80,4,3,False,True
0.125,0.0,0.66,3,16,73,1,1,1,284.7767034222181,116,80,4,3,False,True
0.125,0.0,0.66,3,16,74,1,1,1,387.9874855651864,67,57,3,3,True,False
0.125,0.0,0.66,3,16,75,1,1,1,434.86267402199206,113,80,4,3,False,True
0.125,0.0,0.66,3,16,76,1,1,1,388.6149784932219,68,50,3,3,True,False
0.125,0.0,0.66,3,16,77,1,1,1,369.68939139229036,105,80,4,3,False,True
0.125,0.0,0.66,3,16,78,1,1,1,311.63929864894794,136,80,4,3,False,True
0.125,0.0,0.66,3,16,79,1,1,1,270.8175975206705,85,42,3,3,True,False
0.125,0.0,0.66,3,16,80,1,1,1,362.36399526270293,100,80,4,3,False,True
0.125,0.0,0.66,3,16,81,1,1,1,355.94888243997946,59,37,3,3,True,False
0.125,0.0,0.66,3,16,82,1,1,1,303.1398269600523,102,80,4,3,False,True
0.125,0.0,0.66,3,16,83,1,1,1,372.7825107515174,83,64,3,3,True,False
0.125,0.0,0.66,3,16,84,1,1,1,375.4940708442832,119,80,4,3,False,True
0.125,0.0,0.66,3,16,85,1,1,1,219.2243707835869,54,34,3,3,True,False
0.125,0.0,0.66,3,16,86,1,1,1,328.83321827530744,110,78,3,3,True,False
0.125,0.0,0.66,3,16,87,1,1,1,320.1489155920028,113,80,4,3,False,True
0.125,0.0,0.66,3,16,88,1,1,1,330.74109469125915,61,30,3,3,True,False
0.125,0.0,0.66,3,16,89,1,1,1,358.7846634930345,47,35,3,3,True,False
0.125,0.0,0.66,3,16,90,1,1,1,300.8720905023041,57,46,3,3,True,False
0.125,0.0,0.66,3,16,91,1,1,1,478.59724450007207,125,80,4,3,False,True
0.125,0.0,0.66,3,16,92,1,1,1,312.9064813239937,94,80,4,3,False,True
0.125,0.0,0.66,3,16,93,1,1,1,294.1119317272283,64,43,3,3,True,False
0.125,0.0,0.66,3,16,94,1,1,1,351.03375147423196,56,40,3,3,True,False
0.125,0.0,0.66,3,16,95,1,1,1,344.74623244281975,43,24,3,3,True,False
0.125,0.0,0.66,3,16,96,1,1,1,308.73224184787404,52,37,3,3,True,False
0.125,0.0,0.66,3,16,97,1,1,1,407.5228173491773,221,80,6,3,False,True
0.125,0.0,0.66,3,16,98,1,1,1,321.77892080084104,68,55,3,3,True,False
0.125,0.0,0.66,3,16,99,1,1,1,313.46535914587776,120,80,4,3,False,True
0.125,0.0,0.66,3,16,100,1,1,1,333.8654751489505,152,80,4,3,False,True
0.125,0.0,0.66,3,16,101,1,1,1,312.4662837061938,109,80,4,3,False,True
0.125,0.0,0.66,3,16,102,1,1,1,230.96983702531816,69,33,3,3,True,False
0.125,0.0,0.66,3,16,103,1,1,1,422.3090402641789,66,56,3,3,True,False
