N,sample_seed,shot,winner_engine,parallel_iterations,syndrome_converged,logically_correct,syndrome_valid_logical_error,selected_weight,baseline_iterations,rescued_vs_engine0,selected_correction_differs_from_engine0,full_counterfactual_engine_iterations,post_winner_iterations_avoided_by_cancellation,post_winner_waste_fraction_without_cancellation,early_stop_compute_cycles,early_stop_nonwinner_work_fraction
1,20260813,81,0,52,1,1,0,275.73362501900294,52,0,0,52,0,0.0,52,0.0
1,20260813,82,0,61,1,1,0,317.9857317631179,61,0,0,61,0,0.0,61,0.0
1,20260813,83,0,168,1,1,0,340.2142629583373,168,0,0,168,0,0.0,168,0.0
1,20260813,84,0,30,1,1,0,242.5003544043204,30,0,0,30,0,0.0,30,0.0
1,20260813,85,0,44,1,1,0,390.52954596370387,44,0,0,44,0,0.0,44,0.0
1,20260813,86,0,248,1,1,0,326.2054243958529,248,0,0,248,0,0.0,248,0.0
1,20260813,87,0,167,1,1,0,263.01329175699203,167,0,0,167,0,0.0,167,0.0
1,20260813,88,0,28,1,1,0,307.5671217276113,28,0,0,28,0,0.0,28,0.0
1,20260813,89,0,69,1,1,0,375.8432311774419,69,0,0,69,0,0.0,69,0.0
1,20260813,90,0,96,1,1,0,296.61553328550997,96,0,0,96,0,0.0,96,0.0
1,20260813,91,0,33,1,1,0,263.9181950742098,33,0,0,33,0,0.0,33,0.0
1,20260813,92,0,178,1,1,0,405.54658400916685,178,0,0,178,0,0.0,178,0.0
1,20260813,93,0,28,1,1,0,318.2780739433674,28,0,0,28,0,0.0,28,0.0
1,20260813,94,0,36,1,1,0,324.98698064621385,36,0,0,36,0,0.0,36,0.0
1,20260813,95,0,109,1,1,0,387.57896944411357,109,0,0,109,0,0.0,109,0.0
1,20260813,96,0,37,1,1,0,322.9638345013785,37,0,0,37,0,0.0,37,0.0
1,20260813,97,0,45,1,1,0,409.2584122017428,45,0,0,45,0,0.0,45,0.0
1,20260813,98,0,121,1,1,0,394.03398885271696,121,0,0,121,0,0.0,121,0.0
1,20260813,99,0,31,1,1,0,344.93952255060947,31,0,0,31,0,0.0,31,0.0
1,20260813,100,0,106,1,1,0,344.9930218237743,106,0,0,106,0,0.0,106,0.0
1,20260813,101,0,24,1,1,0,251.2938370822915,24,0,0,24,0,0.0,24,0.0
1,20260813,102,0,311,1,1,0,423.4163152193843,311,0,0,311,0,0.0,311,0.0
1,20260813,103,0,103,1,1,0,382.15442007559517,103,0,0,103,0,0.0,103,0.0
1,20260813,104,0,343,1,1,0,382.29417600855606,343,0,0,343,0,0.0,343,0.0
1,20260813,105,0,111,1,1,0,343.60664843032714,111,0,0,111,0,0.0,111,0.0
1,20260813,106,0,115,1,1,0,343.31292538925425,115,0,0,115,0,0.0,115,0.0
1,20260813,107,0,57,1,1,0,432.28989420784046,57,0,0,57,0,0.0,57,0.0
1,20260813,108,0,30,1,1,0,283.30617820649775,30,0,0,30,0,0.0,30,0.0
1,20260813,109,0,492,1,1,0,404.4221724673488,492,0,0,492,0,0.0,492,0.0
1,20260813,110,0,250,1,1,0,412.206485621038,250,0,0,250,0,0.0,250,0.0
1,20260813,111,0,592,1,1,0,314.6796258257047,592,0,0,592,0,0.0,592,0.0
1,20260813,112,0,73,1,1,0,385.53322980581197,73,0,0,73,0,0.0,73,0.0
1,20260813,113,0,194,1,1,0,266.04110492444966,194,0,0,194,0,0.0,194,0.0
1,20260813,114,0,34,1,1,0,393.65782232731993,34,0,0,34,0,0.0,34,0.0
1,20260813,115,0,101,1,1,0,324.412707856536,101,0,0,101,0,0.0,101,0.0
1,20260813,116,0,115,1,1,0,349.127098637441,115,0,0,115,0,0.0,115,0.0
1,20260813,117,0,40,1,1,0,325.5338271747982,40,0,0,40,0,0.0,40,0.0
1,20260813,118,0,40,1,1,0,323.91576369930044,40,0,0,40,0,0.0,40,0.0
1,20260813,119,0,39,1,1,0,337.3092266541547,39,0,0,39,0,0.0,39,0.0
1,20260813,120,0,49,1,1,0,312.8594605080011,49,0,0,49,0,0.0,49,0.0
1,20260813,121,0,55,1,1,0,437.16530709367737,55,0,0,55,0,0.0,55,0.0
1,20260813,122,0,41,1,1,0,283.49967044706113,41,0,0,41,0,0.0,41,0.0
1,20260813,123,0,34,1,1,0,298.378613105957,34,0,0,34,0,0.0,34,0.0
1,20260813,124,0,125,1,1,0,370.54057324217587,125,0,0,125,0,0.0,125,0.0
1,20260813,125,0,79,1,1,0,280.5453520498297,79,0,0,79,0,0.0,79,0.0
1,20260813,126,0,112,1,1,0,380.66609292044836,112,0,0,112,0,0.0,112,0.0
1,20260813,127,0,40,1,1,0,312.07016009676124,40,0,0,40,0,0.0,40,0.0
2,20260809,0,0,37,1,1,0,305.55001081021453,37,0,0,74,0,0.0,74,0.5
2,20260809,1,0,51,1,1,0,301.4131020079944,51,0,0,102,0,0.0,102,0.5
2,20260809,2,0,74,1,1,0,390.05367717959547,74,0,0,148,0,0.0,148,0.5
2,20260809,3,0,56,1,1,0,355.07409456717556,56,0,0,112,0,0.0,112,0.5
2,20260809,4,0,53,1,1,0,319.88950307662157,53,0,0,106,0,0.0,106,0.5
2,20260809,5,1,109,1,1,0,284.21464786370336,114,0,1,223,5,0.02242152466367713,218,0.5
2,20260809,6,0,94,1,1,0,320.7666021111063,94,0,0,199,11,0.05527638190954774,188,0.5
2,20260809,7,0,56,1,1,0,357.31860687854106,56,0,0,112,0,0.0,112,0.5
2,20260809,8,0,54,1,1,0,337.51386556784337,54,0,0,108,0,0.0,108,0.5
2,20260809,9,1,176,1,1,0,390.776879375812,358,0,1,534,182,0.3408239700374532,352,0.5
2,20260809,10,0,53,1,1,0,310.5067186071732,53,0,0,106,0,0.0,106,0.5
2,20260809,11,0,197,1,1,0,369.2094609750159,197,0,0,455,61,0.13406593406593406,394,0.5
2,20260809,12,0,60,1,1,0,409.8993753164099,60,0,0,120,0,0.0,120,0.5
2,20260809,13,1,140,1,1,0,419.51633225147447,237,0,1,377,97,0.2572944297082228,280,0.5
2,20260809,14,0,39,1,1,0,423.85757918949764,39,0,0,78,0,0.0,78,0.5
2,20260809,15,1,139,1,1,0,367.2808367955942,180,0,1,319,41,0.12852664576802508,278,0.5
2,20260809,16,0,115,1,1,0,420.8742691024928,115,0,0,468,238,0.5085470085470085,230,0.5
2,20260809,17,0,58,1,1,0,294.5323698581094,58,0,0,116,0,0.0,116,0.5
2,20260809,18,0,355,1,1,0,489.5720222879788,355,0,0,1154,444,0.3847487001733102,710,0.5
2,20260809,19,0,41,1,1,0,375.8485716269149,41,0,0,82,0,0.0,82,0.5
2,20260809,20,0,74,1,1,0,295.8497901266065,74,0,0,148,0,0.0,148,0.5
2,20260809,21,0,26,1,1,0,271.03848372018774,26,0,0,52,0,0.0,52,0.5
2,20260809,22,0,40,1,1,0,320.50100238223763,40,0,0,80,0,0.0,80,0.5
2,20260809,23,1,104,1,1,0,361.61414460354587,124,0,1,228,20,0.08771929824561403,208,0.5
2,20260809,24,0,105,1,1,0,285.0291211855315,105,0,0,215,5,0.023255813953488372,210,0.5
2,20260809,25,1,107,1,1,0,241.53312498562178,130,0,1,237,23,0.0970464135021097,214,0.5
2,20260809,26,1,114,1,1,0,286.69860079797127,116,0,1,230,2,0.008695652173913044,228,0.5
2,20260809,27,0,95,1,1,0,270.1321048618944,95,0,0,193,3,0.015544041450777202,190,0.5
2,20260809,28,0,188,1,1,0,366.1333077894509,188,0,0,539,163,0.30241187384044527,376,0.5
2,20260809,29,1,100,1,1,0,341.4469379014879,112,0,1,212,12,0.05660377358490566,200,0.5
2,20260809,30,0,56,1,1,0,335.8874928717877,56,0,0,112,0,0.0,112,0.5
2,20260809,31,0,22,1,1,0,275.3124962264201,22,0,0,44,0,0.0,44,0.5
2,20260809,32,0,52,1,1,0,334.1424512311711,52,0,0,104,0,0.0,104,0.5
2,20260809,33,1,166,1,1,0,379.84400733252966,228,0,1,394,62,0.15736040609137056,332,0.5
2,20260809,34,1,232,1,1,0,395.35882424604836,460,0,1,692,228,0.32947976878612717,464,0.5
2,20260809,35,0,64,1,1,0,412.50528973540565,64,0,0,128,0,0.0,128,0.5
2,20260809,36,0,107,1,1,0,390.10989846107816,107,0,0,265,51,0.19245283018867926,214,0.5
2,20260809,37,0,1274,1,1,0,389.93858857351313,1274,0,0,3214,666,0.2072184194150591,2548,0.5
2,20260809,38,0,107,1,1,0,427.36437362518814,107,0,0,452,238,0.5265486725663717,214,0.5
2,20260809,39,0,75,1,1,0,336.89212124604023,75,0,0,150,0,0.0,150,0.5
2,20260809,40,0,101,1,1,0,286.1034102335374,101,0,0,215,13,0.06046511627906977,202,0.5
2,20260809,41,0,40,1,1,0,239.4027688953207,40,0,0,80,0,0.0,80,0.5
2,20260809,42,1,121,1,1,0,338.76078194471313,260,0,1,381,139,0.3648293963254593,242,0.5
2,20260809,43,0,50,1,1,0,402.01405949414766,50,0,0,100,0,0.0,100,0.5
2,20260809,44,0,40,1,1,0,384.61057828523064,40,0,0,80,0,0.0,80,0.5
2,20260809,45,1,99,1,1,0,252.52181520865423,100,0,1,199,1,0.005025125628140704,198,0.5
2,20260809,46,0,40,1,1,0,392.36621478311866,40,0,0,80,0,0.0,80,0.5
2,20260809,47,0,107,1,1,0,316.03924477451943,107,0,0,294,80,0.272108843537415,214,0.5
2,20260809,48,0,49,1,1,0,392.6752934211929,49,0,0,98,0,0.0,98,0.5
2,20260809,49,0,51,1,1,0,326.4988095837539,51,0,0,102,0,0.0,102,0.5
2,20260809,50,0,29,1,1,0,312.3957280116331,29,0,0,58,0,0.0,58,0.5
2,20260809,51,0,46,1,1,0,270.88026360459173,46,0,0,92,0,0.0,92,0.5
2,20260809,52,0,42,1,1,0,252.36892901675873,42,0,0,84,0,0.0,84,0.5
2,20260809,53,1,107,1,1,0,365.83419112246656,129,0,1,236,22,0.09322033898305085,214,0.5
2,20260809,54,0,38,1,1,0,378.1257195381372,38,0,0,76,0,0.0,76,0.5
2,20260809,55,1,101,1,1,0,392.9004465118759,120,0,1,221,19,0.08597285067873303,202,0.5
2,20260809,56,0,97,1,1,0,323.26461627809977,97,0,0,325,131,0.40307692307692305,194,0.5
2,20260809,57,0,75,1,1,0,316.688516628645,75,0,0,150,0,0.0,150,0.5
2,20260809,58,0,46,1,1,0,344.88527933146213,46,0,0,92,0,0.0,92,0.5
2,20260809,59,0,62,1,1,0,434.81272223819707,62,0,0,124,0,0.0,124,0.5
2,20260809,60,1,105,1,1,0,313.8771953458272,110,0,1,215,5,0.023255813953488372,210,0.5
2,20260809,61,0,95,1,1,0,387.93618423462743,95,0,0,200,10,0.05,190,0.5
2,20260809,62,0,70,1,1,0,365.1642157454962,70,0,0,140,0,0.0,140,0.5
2,20260809,63,0,44,1,1,0,428.8281907903941,44,0,0,88,0,0.0,88,0.5
2,20260809,64,0,19,1,1,0,278.7770616951118,19,0,0,38,0,0.0,38,0.5
2,20260809,65,0,30,1,1,0,291.32337817013274,30,0,0,60,0,0.0,60,0.5
2,20260809,66,0,91,1,1,0,308.53379610716627,91,0,0,202,20,0.09900990099009901,182,0.5
2,20260809,67,1,101,1,1,0,465.9121483507699,117,0,1,218,16,0.07339449541284404,202,0.5
2,20260809,68,0,35,1,1,0,278.0653128719078,35,0,0,70,0,0.0,70,0.5
2,20260809,69,0,44,1,1,0,359.1234501595909,44,0,0,88,0,0.0,88,0.5
2,20260809,70,0,57,1,1,0,310.88219261150005,57,0,0,114,0,0.0,114,0.5
2,20260809,71,0,73,1,1,0,233.1465689666065,73,0,0,146,0,0.0,146,0.5
2,20260809,72,0,108,1,1,0,376.0425874188199,108,0,0,217,1,0.004608294930875576,216,0.5
2,20260809,73,0,52,1,1,0,331.86996921267814,52,0,0,104,0,0.0,104,0.5
2,20260809,74,0,61,1,1,0,398.7787774029572,61,0,0,122,0,0.0,122,0.5
2,20260809,75,0,70,1,1,0,430.7796585502889,70,0,0,140,0,0.0,140,0.5
2,20260809,76,0,122,1,1,0,400.65456883751546,122,0,0,643,399,0.6205287713841369,244,0.5
2,20260809,77,0,107,1,1,0,341.8447641574207,107,0,0,231,17,0.0735930735930736,214,0.5
2,20260809,78,0,107,1,1,0,300.3975389344853,107,0,0,220,6,0.02727272727272727,214,0.5
2,20260809,79,0,47,1,1,0,335.311299049251,47,0,0,94,0,0.0,94,0.5
2,20260809,80,1,115,1,1,0,418.23021437673145,134,0,1,249,19,0.07630522088353414,230,0.5
2,20260809,81,1,94,1,1,0,368.5130284866906,131,0,1,225,37,0.16444444444444445,188,0.5
2,20260809,82,1,111,1,1,0,320.86500456496844,121,0,1,232,10,0.04310344827586207,222,0.5
2,20260809,83,0,61,1,1,0,370.4829043143718,61,0,0,122,0,0.0,122,0.5
2,20260809,84,1,104,1,1,0,380.5227292543152,189,0,1,293,85,0.2901023890784983,208,0.5
2,20260809,85,0,35,1,1,0,218.80674915219106,35,0,0,70,0,0.0,70,0.5
2,20260809,86,0,77,1,1,0,352.4878697897103,77,0,0,154,0,0.0,154,0.5
2,20260809,87,1,99,1,1,0,308.6099534110858,127,0,1,226,28,0.12389380530973451,198,0.5
2,20260809,88,0,71,1,1,0,377.12830770045304,71,0,0,142,0,0.0,142,0.5
2,20260809,89,1,110,1,1,0,386.8264544726145,123,0,1,233,13,0.055793991416309016,220,0.5
2,20260809,90,1,107,1,1,0,327.46211409407533,116,0,1,223,9,0.04035874439461883,214,0.5
2,20260809,91,0,252,1,1,0,484.66981925192107,252,0,0,608,104,0.17105263157894737,504,0.5
2,20260809,92,0,41,1,1,0,317.1575995245718,41,0,0,82,0,0.0,82,0.5
2,20260809,93,0,43,1,1,0,295.6517768406006,43,0,0,86,0,0.0,86,0.5
2,20260809,94,1,99,1,1,0,355.9021104828897,119,0,1,218,20,0.09174311926605505,198,0.5
2,20260809,95,0,34,1,1,0,348.0778008716408,34,0,0,68,0,0.0,68,0.5
2,20260809,96,0,93,1,1,0,318.3857792938925,93,0,0,199,13,0.06532663316582915,186,0.5
2,20260809,97,1,101,1,1,0,387.50029049573106,107,0,1,208,6,0.028846153846153848,202,0.5
2,20260809,98,0,56,1,1,0,343.75970392707166,56,0,0,112,0,0.0,112,0.5
2,20260809,99,0,61,1,1,0,318.1060524796931,61,0,0,122,0,0.0,122,0.5
2,20260809,100,0,44,1,1,0,413.8353972973408,44,0,0,88,0,0.0,88,0.5
2,20260809,101,0,133,1,1,0,342.85138276676423,133,0,0,425,159,0.37411764705882355,266,0.5
2,20260809,102,1,90,1,1,0,231.78734774473114,98,0,1,188,8,0.0425531914893617,180,0.5
2,20260809,103,0,115,1,1,0,408.87567374043533,115,0,0,277,47,0.16967509025270758,230,0.5
2,20260809,104,0,46,1,1,0,279.1098242470955,46,0,0,92,0,0.0,92,0.5
2,20260809,105,0,77,1,1,0,379.49944335620603,77,0,0,154,0,0.0,154,0.5
2,20260809,106,0,37,1,1,0,297.62888873369275,37,0,0,74,0,0.0,74,0.5
2,20260809,107,0,130,1,1,0,318.29842720297626,130,0,0,431,171,0.39675174013921116,260,0.5
2,20260809,108,0,291,1,1,0,387.9261870128643,291,0,0,1082,500,0.46210720887245843,582,0.5
2,20260809,109,0,35,1,1,0,376.2589780051825,35,0,0,70,0,0.0,70,0.5
2,20260809,110,0,177,1,1,0,471.3022782485611,177,0,0,728,374,0.5137362637362637,354,0.5
2,20260809,111,0,74,1,1,0,388.37976696980843,74,0,0,148,0,0.0,148,0.5
2,20260809,112,0,26,1,1,0,329.4982912348448,26,0,0,52,0,0.0,52,0.5
2,20260809,113,1,98,1,1,0,291.3468267393696,114,0,1,212,16,0.07547169811320754,196,0.5
2,20260809,114,1,186,1,1,0,363.4679741452075,187,0,1,373,1,0.002680965147453083,372,0.5
2,20260809,115,0,28,1,1,0,275.2668813669328,28,0,0,56,0,0.0,56,0.5
2,20260809,116,0,59,1,1,0,332.15867053481225,59,0,0,118,0,0.0,118,0.5
2,20260809,117,0,109,1,1,0,403.88089782242633,109,0,0,221,3,0.013574660633484163,218,0.5
2,20260809,118,0,80,1,1,0,348.66873767960703,80,0,0,160,0,0.0,160,0.5
2,20260809,119,1,89,1,1,0,315.82127565555186,126,0,1,215,37,0.17209302325581396,178,0.5
2,20260809,120,1,110,1,1,0,297.4260447505327,122,0,1,232,12,0.05172413793103448,220,0.5
2,20260809,121,1,114,1,1,0,484.80401069288655,158,0,1,272,44,0.16176470588235295,228,0.5
2,20260809,122,0,34,1,1,0,333.0571256048586,34,0,0,68,0,0.0,68,0.5
2,20260809,123,0,47,1,1,0,374.37340679766857,47,0,0,94,0,0.0,94,0.5
2,20260809,124,1,130,1,1,0,342.8177915152275,533,0,1,663,403,0.6078431372549019,260,0.5
2,20260809,125,0,35,1,1,0,351.5145790985248,35,0,0,70,0,0.0,70,0.5
2,20260809,126,0,95,1,1,0,371.4813751533838,95,0,0,201,11,0.05472636815920398,190,0.5
2,20260809,127,1,115,1,1,0,387.6671062726657,117,0,1,232,2,0.008620689655172414,230,0.5
2,20260810,0,0,67,1,1,0,480.8124033205825,67,0,0,134,0,0.0,134,0.5
2,20260810,1,0,31,1,1,0,309.04388017571375,31,0,0,62,0,0.0,62,0.5
2,20260810,2,0,74,1,1,0,324.6141466832845,74,0,0,148,0,0.0,148,0.5
2,20260810,3,1,399,1,1,0,355.294666818083,471,0,1,870,72,0.08275862068965517,798,0.5
2,20260810,4,1,250,1,1,0,391.24272645659255,298,0,1,548,48,0.08759124087591241,500,0.5
2,20260810,5,0,49,1,1,0,402.39280073000907,49,0,0,98,0,0.0,98,0.5
2,20260810,6,0,23,1,1,0,317.60359603138767,23,0,0,46,0,0.0,46,0.5
2,20260810,7,0,97,1,1,0,319.3853007272544,97,0,0,263,69,0.2623574144486692,194,0.5
2,20260810,8,1,98,1,1,0,406.1867792014482,182,0,1,280,84,0.3,196,0.5
2,20260810,9,0,640,1,1,0,428.4625411109955,640,0,0,1430,150,0.1048951048951049,1280,0.5
2,20260810,10,0,42,1,1,0,389.27482274900456,42,0,0,84,0,0.0,84,0.5
2,20260810,11,0,50,1,1,0,310.6350021916819,50,0,0,100,0,0.0,100,0.5
2,20260810,12,0,34,1,1,0,307.26354900377316,34,0,0,68,0,0.0,68,0.5
2,20260810,13,1,107,1,1,0,293.1086718208968,159,0,1,266,52,0.19548872180451127,214,0.5
2,20260810,14,0,63,1,1,0,300.91635632150917,63,0,0,126,0,0.0,126,0.5
2,20260810,15,0,17,1,1,0,252.22248931897155,17,0,0,34,0,0.0,34,0.5
2,20260810,16,0,47,1,1,0,283.2190543618213,47,0,0,94,0,0.0,94,0.5
2,20260810,17,0,38,1,1,0,432.5891002910465,38,0,0,76,0,0.0,76,0.5
2,20260810,18,0,72,1,1,0,306.56581176443586,72,0,0,144,0,0.0,144,0.5
2,20260810,19,1,106,1,1,0,394.5198183787094,111,0,1,217,5,0.02304147465437788,212,0.5
2,20260810,20,1,96,1,1,0,312.1312746265167,113,0,1,209,17,0.08133971291866028,192,0.5
2,20260810,21,1,135,1,1,0,308.70434263986033,240,0,1,375,105,0.28,270,0.5
2,20260810,22,0,77,1,1,0,259.93352705306546,77,0,0,154,0,0.0,154,0.5
2,20260810,23,0,47,1,1,0,356.6532976900697,47,0,0,94,0,0.0,94,0.5
2,20260810,24,0,66,1,1,0,329.59581165515885,66,0,0,132,0,0.0,132,0.5
2,20260810,25,0,58,1,1,0,323.69010880759095,58,0,0,116,0,0.0,116,0.5
2,20260810,26,1,130,1,1,0,458.6463658308071,183,0,1,313,53,0.16932907348242812,260,0.5
2,20260810,27,0,56,1,1,0,367.95742112817027,56,0,0,112,0,0.0,112,0.5
2,20260810,28,0,45,1,1,0,387.6062702116176,45,0,0,90,0,0.0,90,0.5
2,20260810,29,0,118,1,1,0,341.50032524329924,118,0,0,281,45,0.1601423487544484,236,0.5
2,20260810,30,1,96,1,1,0,253.1648598445612,102,0,1,198,6,0.030303030303030304,192,0.5
2,20260810,31,1,120,1,1,0,318.8912003314674,175,0,1,295,55,0.1864406779661017,240,0.5
2,20260810,32,0,31,1,1,0,342.511195653736,31,0,0,62,0,0.0,62,0.5
2,20260810,33,1,413,1,1,0,375.18988769418775,777,0,1,1190,364,0.3058823529411765,826,0.5
2,20260810,34,1,162,1,1,0,429.1275155142177,320,0,1,482,158,0.3278008298755187,324,0.5
2,20260810,35,0,97,1,1,0,252.85602955336495,97,0,0,371,177,0.477088948787062,194,0.5
2,20260810,36,0,47,1,1,0,268.9787330744349,47,0,0,94,0,0.0,94,0.5
2,20260810,37,0,31,1,1,0,267.84315739772256,31,0,0,62,0,0.0,62,0.5
2,20260810,38,0,33,1,1,0,237.64900335488142,33,0,0,66,0,0.0,66,0.5
2,20260810,39,0,99,1,1,0,351.4785887891824,99,0,0,222,24,0.10810810810810811,198,0.5
2,20260810,40,1,104,1,1,0,324.55255358414945,121,0,1,225,17,0.07555555555555556,208,0.5
2,20260810,41,0,48,1,1,0,411.1589156833457,48,0,0,96,0,0.0,96,0.5
2,20260810,42,1,112,1,1,0,372.2119947027122,118,0,1,230,6,0.02608695652173913,224,0.5
2,20260810,43,0,58,1,1,0,260.6769847589577,58,0,0,116,0,0.0,116,0.5
2,20260810,44,0,19,1,1,0,275.70253975706356,19,0,0,38,0,0.0,38,0.5
2,20260810,45,1,121,1,1,0,352.29564516658684,414,0,1,535,293,0.5476635514018692,242,0.5
2,20260810,46,0,29,1,1,0,361.7899303075512,29,0,0,58,0,0.0,58,0.5
2,20260810,47,0,32,1,1,0,339.42244533667645,32,0,0,64,0,0.0,64,0.5
2,20260810,48,1,111,1,1,0,390.1049413508164,353,0,1,464,242,0.521551724137931,222,0.5
2,20260810,49,1,103,1,1,0,482.0182005832621,130,0,1,233,27,0.11587982832618025,206,0.5
2,20260810,50,0,50,1,1,0,391.48906460255336,50,0,0,100,0,0.0,100,0.5
2,20260810,51,0,80,1,1,0,307.78982886571316,80,0,0,160,0,0.0,160,0.5
2,20260810,52,0,29,1,1,0,287.9972191539217,29,0,0,58,0,0.0,58,0.5
2,20260810,53,0,100,1,1,0,246.87764107364848,100,0,0,216,16,0.07407407407407407,200,0.5
2,20260810,54,0,55,1,1,0,377.9662967764704,55,0,0,110,0,0.0,110,0.5
2,20260810,55,1,126,1,1,0,336.41706238863185,165,0,1,291,39,0.13402061855670103,252,0.5
2,20260810,56,0,45,1,1,0,350.421304581026,45,0,0,90,0,0.0,90,0.5
2,20260810,57,0,55,1,1,0,297.04059847088024,55,0,0,110,0,0.0,110,0.5
2,20260810,58,1,94,1,1,0,358.73797106955715,111,0,1,205,17,0.08292682926829269,188,0.5
2,20260810,59,0,41,1,1,0,335.111053047567,41,0,0,82,0,0.0,82,0.5
2,20260810,60,1,238,1,1,0,367.3252694888479,604,0,1,842,366,0.4346793349168646,476,0.5
2,20260810,61,0,109,1,1,0,405.1737118187938,109,0,0,233,15,0.06437768240343347,218,0.5
2,20260810,62,1,102,1,1,0,350.59423583933403,220,0,1,322,118,0.36645962732919257,204,0.5
2,20260810,63,1,115,1,1,0,328.4696951178708,169,0,1,284,54,0.19014084507042253,230,0.5
2,20260810,64,0,110,1,1,0,392.4208936006505,110,0,0,231,11,0.047619047619047616,220,0.5
2,20260810,65,1,106,1,1,0,396.37522690678725,107,0,1,213,1,0.004694835680751174,212,0.5
2,20260810,66,1,109,1,1,0,337.092461051291,139,0,1,248,30,0.12096774193548387,218,0.5
2,20260810,67,0,75,1,1,0,395.88446168207497,75,0,0,150,0,0.0,150,0.5
2,20260810,68,1,227,1,1,0,361.3489895787993,466,0,1,693,239,0.3448773448773449,454,0.5
2,20260810,69,0,50,1,1,0,366.1870909689427,50,0,0,100,0,0.0,100,0.5
2,20260810,70,0,173,1,1,0,460.2031353966652,173,0,0,368,22,0.059782608695652176,346,0.5
2,20260810,71,0,25,1,1,0,320.41158200524353,25,0,0,50,0,0.0,50,0.5
2,20260810,72,0,39,1,1,0,291.5410590126605,39,0,0,78,0,0.0,78,0.5
2,20260810,73,0,122,1,1,0,380.27180706655304,122,0,0,253,9,0.03557312252964427,244,0.5
2,20260810,74,1,110,1,1,0,416.4087885933836,200,0,1,310,90,0.2903225806451613,220,0.5
2,20260810,75,0,77,1,1,0,321.88166485712554,77,0,0,154,0,0.0,154,0.5
2,20260810,76,0,97,1,1,0,407.6577917456541,97,0,0,195,1,0.005128205128205128,194,0.5
2,20260810,77,1,110,1,1,0,429.37304492081216,229,0,1,339,119,0.35103244837758113,220,0.5
2,20260810,78,0,166,1,1,0,387.1900646347309,166,0,0,633,301,0.4755134281200632,332,0.5
2,20260810,79,1,138,1,1,0,459.42253277246647,200,0,1,338,62,0.1834319526627219,276,0.5
2,20260810,80,1,300,1,1,0,474.63588489456504,602,0,1,902,302,0.3348115299334812,600,0.5
2,20260810,81,0,78,1,1,0,365.8579190843311,78,0,0,156,0,0.0,156,0.5
2,20260810,82,0,66,1,1,0,410.9983349571086,66,0,0,132,0,0.0,132,0.5
2,20260810,83,0,45,1,1,0,325.4916677856065,45,0,0,90,0,0.0,90,0.5
2,20260810,84,1,103,1,1,0,383.64413652926464,120,0,1,223,17,0.07623318385650224,206,0.5
2,20260810,85,0,55,1,1,0,321.91490795623884,55,0,0,110,0,0.0,110,0.5
2,20260810,86,1,169,1,1,0,358.9317980913205,170,0,1,339,1,0.0029498525073746312,338,0.5
2,20260810,87,1,158,1,1,0,415.32334330296544,253,0,1,411,95,0.23114355231143552,316,0.5
2,20260810,88,0,25,1,1,0,292.5168076348516,25,0,0,50,0,0.0,50,0.5
2,20260810,89,0,72,1,1,0,335.376315386423,72,0,0,144,0,0.0,144,0.5
2,20260810,90,0,51,1,1,0,365.6412040529278,51,0,0,102,0,0.0,102,0.5
2,20260810,91,1,373,1,1,0,385.7481969187682,585,0,1,958,212,0.22129436325678498,746,0.5
2,20260810,92,1,123,1,1,0,367.115350739533,239,0,1,362,116,0.32044198895027626,246,0.5
2,20260810,93,0,65,1,1,0,334.54466206311764,65,0,0,130,0,0.0,130,0.5
2,20260810,94,1,103,1,1,0,394.66145131928516,1485,0,1,1588,1382,0.8702770780856424,206,0.5
2,20260810,95,0,74,1,1,0,297.01867454418186,74,0,0,148,0,0.0,148,0.5
2,20260810,96,1,111,1,1,0,317.39929640454824,120,0,1,231,9,0.03896103896103896,222,0.5
2,20260810,97,0,28,1,1,0,331.78832370915063,28,0,0,56,0,0.0,56,0.5
2,20260810,98,0,47,1,1,0,439.9760403243074,47,0,0,94,0,0.0,94,0.5
2,20260810,99,0,54,1,1,0,369.35273147958776,54,0,0,108,0,0.0,108,0.5
2,20260810,100,0,56,1,1,0,336.4107142821904,56,0,0,112,0,0.0,112,0.5
2,20260810,101,0,51,1,1,0,415.9579118687496,51,0,0,102,0,0.0,102,0.5
2,20260810,102,1,114,1,1,0,325.76682005204646,182,0,1,296,68,0.22972972972972974,228,0.5
2,20260810,103,1,111,1,1,0,403.6650326242393,116,0,1,227,5,0.022026431718061675,222,0.5
2,20260810,104,0,59,1,1,0,321.1366556994212,59,0,0,118,0,0.0,118,0.5
2,20260810,105,0,72,1,1,0,317.45402775728394,72,0,0,144,0,0.0,144,0.5
2,20260810,106,1,99,1,1,0,266.2690350552433,288,0,1,387,189,0.4883720930232558,198,0.5
2,20260810,107,0,64,1,1,0,391.32215003937597,64,0,0,128,0,0.0,128,0.5
2,20260810,108,0,51,1,1,0,310.15487482723034,51,0,0,102,0,0.0,102,0.5
2,20260810,109,1,101,1,1,0,362.871419491078,111,0,1,212,10,0.04716981132075472,202,0.5
2,20260810,110,1,169,1,1,0,444.95916232016884,190,0,1,359,21,0.0584958217270195,338,0.5
2,20260810,111,1,124,1,1,0,357.46535018848436,529,0,1,653,405,0.6202143950995406,248,0.5
2,20260810,112,0,71,1,1,0,357.04218189447477,71,0,0,142,0,0.0,142,0.5
