sample_seed,shot,engine,decoder_seed,iterations,relay_legs,syndrome_converged,logically_correct,syndrome_valid_logical_error,selected_weight
20260810,102,3,3009211,170,3,1,1,0,343.99627820772287
20260810,103,0,9203,116,2,1,1,0,398.9124813124219
20260810,103,1,1009206,111,2,1,1,0,403.6650326242393
20260810,103,2,2009209,110,2,1,1,0,397.76329228290695
20260810,103,3,3009212,175,3,1,1,0,396.525054531744
20260810,104,0,9204,59,1,1,1,0,321.1366556994212
20260810,104,1,1009207,59,1,1,1,0,321.1366556994212
20260810,104,2,2009210,59,1,1,1,0,321.1366556994212
20260810,104,3,3009213,59,1,1,1,0,321.1366556994212
20260810,105,0,9205,72,1,1,1,0,317.45402775728394
20260810,105,1,1009208,72,1,1,1,0,317.45402775728394
20260810,105,2,2009211,72,1,1,1,0,317.45402775728394
20260810,105,3,3009214,72,1,1,1,0,317.45402775728394
20260810,106,0,9206,288,5,1,1,0,277.2865629274522
20260810,106,1,1009209,99,2,1,1,0,266.2690350552433
20260810,106,2,2009212,125,2,1,1,0,272.26070845464216
20260810,106,3,3009215,101,2,1,1,0,269.19975513399675
20260810,107,0,9207,64,1,1,1,0,391.32215003937597
20260810,107,1,1009210,64,1,1,1,0,391.32215003937597
20260810,107,2,2009213,64,1,1,1,0,391.32215003937597
20260810,107,3,3009216,64,1,1,1,0,391.32215003937597
20260810,108,0,9208,51,1,1,1,0,310.15487482723034
20260810,108,1,1009211,51,1,1,1,0,310.15487482723034
20260810,108,2,2009214,51,1,1,1,0,310.15487482723034
20260810,108,3,3009217,51,1,1,1,0,310.15487482723034
20260810,109,0,9209,111,2,1,1,0,327.08339662608125
20260810,109,1,1009212,101,2,1,1,0,362.871419491078
20260810,109,2,2009215,117,2,1,1,0,362.0930425862725
20260810,109,3,3009218,98,2,1,1,0,335.15539441882936
20260810,110,0,9210,190,3,1,1,0,439.073684942607
20260810,110,1,1009213,169,3,1,1,0,444.95916232016884
20260810,110,2,2009216,115,2,1,1,0,433.0668428062135
20260810,110,3,3009219,101,2,1,1,0,402.47971616545885
20260810,111,0,9211,529,9,1,1,0,387.72886052606475
20260810,111,1,1009214,124,2,1,1,0,357.46535018848436
20260810,111,2,2009217,104,2,1,1,0,357.3164459710613
20260810,111,3,3009220,117,2,1,1,0,351.778152702226
20260810,112,0,9212,71,1,1,1,0,357.04218189447477
20260810,112,1,1009215,71,1,1,1,0,357.04218189447477
20260810,112,2,2009218,71,1,1,1,0,357.04218189447477
20260810,112,3,3009221,71,1,1,1,0,357.04218189447477
20260810,113,0,9213,30,1,1,1,0,278.56803548084486
20260810,113,1,1009216,30,1,1,1,0,278.56803548084486
20260810,113,2,2009219,30,1,1,1,0,278.56803548084486
20260810,113,3,3009222,30,1,1,1,0,278.56803548084486
20260810,114,0,9214,21,1,1,1,0,280.1410712738771
20260810,114,1,1009217,21,1,1,1,0,280.1410712738771
20260810,114,2,2009220,21,1,1,1,0,280.1410712738771
20260810,114,3,3009223,21,1,1,1,0,280.1410712738771
20260810,115,0,9215,74,1,1,1,0,415.98568841664854
20260810,115,1,1009218,74,1,1,1,0,415.98568841664854
20260810,115,2,2009221,74,1,1,1,0,415.98568841664854
20260810,115,3,3009224,74,1,1,1,0,415.98568841664854
20260810,116,0,9216,26,1,1,1,0,306.9698903663811
20260810,116,1,1009219,26,1,1,1,0,306.9698903663811
20260810,116,2,2009222,26,1,1,1,0,306.9698903663811
20260810,116,3,3009225,26,1,1,1,0,306.9698903663811
20260810,117,0,9217,103,2,1,1,0,333.04711939118476
20260810,117,1,1009220,93,2,1,1,0,330.0014287031156
20260810,117,2,2009223,99,2,1,1,0,327.19418746564156
20260810,117,3,3009226,101,2,1,1,0,316.16310880770476
20260810,118,0,9218,230,4,1,1,0,442.4908530501509
20260810,118,1,1009221,113,2,1,1,0,422.5373008031957
20260810,118,2,2009224,234,4,1,1,0,437.73971979522514
20260810,118,3,3009227,131,2,1,1,0,414.91149062241635
20260810,119,0,9219,58,1,1,1,0,323.2817376809637
20260810,119,1,1009222,58,1,1,1,0,323.2817376809637
20260810,119,2,2009225,58,1,1,1,0,323.2817376809637
20260810,119,3,3009228,58,1,1,1,0,323.2817376809637
20260810,120,0,9220,436,7,1,1,0,446.86574151178075
20260810,120,1,1009223,103,2,1,1,0,409.40395185736617
20260810,120,2,2009226,181,3,1,1,0,430.68400465320144
20260810,120,3,3009229,106,2,1,1,0,460.24160416815266
20260810,121,0,9221,100,2,1,1,0,329.87798590520765
20260810,121,1,1009224,130,2,1,1,0,340.81654140745945
20260810,121,2,2009227,100,2,1,1,0,325.72429046709703
20260810,121,3,3009230,96,2,1,1,0,324.3388805226524
20260810,122,0,9222,30,1,1,1,0,265.1295361278866
20260810,122,1,1009225,30,1,1,1,0,265.1295361278866
20260810,122,2,2009228,30,1,1,1,0,265.1295361278866
20260810,122,3,3009231,30,1,1,1,0,265.1295361278866
20260810,123,0,9223,53,1,1,1,0,265.9838075018389
20260810,123,1,1009226,53,1,1,1,0,265.9838075018389
20260810,123,2,2009229,53,1,1,1,0,265.9838075018389
20260810,123,3,3009232,53,1,1,1,0,265.9838075018389
20260810,124,0,9224,41,1,1,1,0,380.2973655884095
20260810,124,1,1009227,41,1,1,1,0,380.2973655884095
20260810,124,2,2009230,41,1,1,1,0,380.2973655884095
20260810,124,3,3009233,41,1,1,1,0,380.2973655884095
20260810,125,0,9225,43,1,1,1,0,302.04750776657295
20260810,125,1,1009228,43,1,1,1,0,302.04750776657295
20260810,125,2,2009231,43,1,1,1,0,302.04750776657295
20260810,125,3,3009234,43,1,1,1,0,302.04750776657295
20260810,126,0,9226,128,2,1,1,0,438.1415909852068
20260810,126,1,1009229,119,2,1,1,0,409.29548786553653
20260810,126,2,2009232,120,2,1,1,0,449.02846258655427
20260810,126,3,3009235,95,2,1,1,0,402.2528958065567
20260810,127,0,9227,26,1,1,1,0,362.5627157712985
20260810,127,1,1009230,26,1,1,1,0,362.5627157712985
20260810,127,2,2009233,26,1,1,1,0,362.5627157712985
20260810,127,3,3009236,26,1,1,1,0,362.5627157712985
20260811,0,0,9100,38,1,1,1,0,262.72411758213116
20260811,0,1,1009103,38,1,1,1,0,262.72411758213116
20260811,0,2,2009106,38,1,1,1,0,262.72411758213116
20260811,0,3,3009109,38,1,1,1,0,262.72411758213116
20260811,1,0,9101,1182,20,1,1,0,382.13052073966344
20260811,1,1,1009104,231,4,1,1,0,387.96458763921237
20260811,1,2,2009107,178,3,1,1,0,372.6143304177706
20260811,1,3,3009110,481,8,1,1,0,374.1957228850121
20260811,2,0,9102,51,1,1,1,0,301.131114823069
20260811,2,1,1009105,51,1,1,1,0,301.131114823069
20260811,2,2,2009108,51,1,1,1,0,301.131114823069
20260811,2,3,3009111,51,1,1,1,0,301.131114823069
20260811,3,0,9103,45,1,1,1,0,346.12024981797845
20260811,3,1,1009106,45,1,1,1,0,346.12024981797845
20260811,3,2,2009109,45,1,1,1,0,346.12024981797845
20260811,3,3,3009112,45,1,1,1,0,346.12024981797845
20260811,4,0,9104,195,3,1,1,0,282.26192151324915
20260811,4,1,1009107,115,2,1,1,0,312.8585054800849
20260811,4,2,2009110,137,2,1,1,0,284.6538949782208
20260811,4,3,3009113,111,2,1,1,0,293.4020096493244
20260811,5,0,9105,112,2,1,1,0,328.25603983697135
20260811,5,1,1009108,129,2,1,1,0,336.9947733721746
20260811,5,2,2009111,127,2,1,1,0,353.09940042628295
20260811,5,3,3009114,102,2,1,1,0,332.791384780573
20260811,6,0,9106,21,1,1,1,0,270.52824890805505
20260811,6,1,1009109,21,1,1,1,0,270.52824890805505
20260811,6,2,2009112,21,1,1,1,0,270.52824890805505
20260811,6,3,3009115,21,1,1,1,0,270.52824890805505
20260811,7,0,9107,78,1,1,1,0,373.69719295653067
20260811,7,1,1009110,78,1,1,1,0,373.69719295653067
20260811,7,2,2009113,78,1,1,1,0,373.69719295653067
20260811,7,3,3009116,78,1,1,1,0,373.69719295653067
20260811,8,0,9108,164,3,1,1,0,280.13387339751944
20260811,8,1,1009111,90,2,1,1,0,254.5467512994269
20260811,8,2,2009114,187,3,1,1,0,269.818971702226
20260811,8,3,3009117,105,2,1,1,0,265.9770960829595
20260811,9,0,9109,74,1,1,1,0,281.26795917260876
20260811,9,1,1009112,74,1,1,1,0,281.26795917260876
20260811,9,2,2009115,74,1,1,1,0,281.26795917260876
20260811,9,3,3009118,74,1,1,1,0,281.26795917260876
20260811,10,0,9110,32,1,1,1,0,278.2676039972531
20260811,10,1,1009113,32,1,1,1,0,278.2676039972531
20260811,10,2,2009116,32,1,1,1,0,278.2676039972531
20260811,10,3,3009119,32,1,1,1,0,278.2676039972531
20260811,11,0,9111,73,1,1,1,0,334.53197140417876
20260811,11,1,1009114,73,1,1,1,0,334.53197140417876
20260811,11,2,2009117,73,1,1,1,0,334.53197140417876
20260811,11,3,3009120,73,1,1,1,0,334.53197140417876
20260811,12,0,9112,168,3,1,1,0,267.63739073352855
20260811,12,1,1009115,159,3,1,1,0,275.5177115339319
20260811,12,2,2009118,286,5,1,1,0,270.7882325603347
20260811,12,3,3009121,112,2,1,1,0,274.51480931794293
20260811,13,0,9113,186,3,1,1,0,424.4470354522276
20260811,13,1,1009116,100,2,1,1,0,381.0280329923555
20260811,13,2,2009119,118,2,1,1,0,413.89800303047497
20260811,13,3,3009122,131,2,1,1,0,377.62964806143543
20260811,14,0,9114,36,1,1,1,0,309.29812843956813
20260811,14,1,1009117,36,1,1,1,0,309.29812843956813
20260811,14,2,2009120,36,1,1,1,0,309.29812843956813
20260811,14,3,3009123,36,1,1,1,0,309.29812843956813
20260811,15,0,9115,100,2,1,1,0,356.8067888010495
20260811,15,1,1009118,179,3,1,1,0,368.58846749398015
20260811,15,2,2009121,193,3,1,1,0,345.84671310109263
20260811,15,3,3009124,112,2,1,1,0,353.9753453957693
20260811,16,0,9116,109,2,1,1,0,381.45591896909934
20260811,16,1,1009119,126,2,1,1,0,340.77983813946724
20260811,16,2,2009122,118,2,1,1,0,345.6635368521072
20260811,16,3,3009125,110,2,1,1,0,344.27727857788597
20260811,17,0,9117,66,1,1,1,0,310.8063991347773
20260811,17,1,1009120,66,1,1,1,0,310.8063991347773
20260811,17,2,2009123,66,1,1,1,0,310.8063991347773
20260811,17,3,3009126,66,1,1,1,0,310.8063991347773
20260811,18,0,9118,135,2,1,1,0,325.4470063981712
20260811,18,1,1009121,116,2,1,1,0,331.1423900288015
20260811,18,2,2009124,596,10,1,1,0,354.0403490235451
20260811,18,3,3009127,123,2,1,1,0,335.920911619465
20260811,19,0,9119,23,1,1,1,0,316.6001322510972
20260811,19,1,1009122,23,1,1,1,0,316.6001322510972
20260811,19,2,2009125,23,1,1,1,0,316.6001322510972
20260811,19,3,3009128,23,1,1,1,0,316.6001322510972
20260811,20,0,9120,165,3,1,1,0,363.45653704960455
20260811,20,1,1009123,170,3,1,1,0,389.3030896519835
20260811,20,2,2009126,116,2,1,1,0,353.2972428688332
20260811,20,3,3009129,110,2,1,1,0,355.5478573757956
20260811,21,0,9121,224,4,1,1,0,392.44608314794294
20260811,21,1,1009124,193,3,1,1,0,357.46618300252595
20260811,21,2,2009127,216,4,1,1,0,407.30041020346783
20260811,21,3,3009130,298,5,1,1,0,376.6183992584786
20260811,22,0,9122,64,1,1,1,0,335.4195204053038
20260811,22,1,1009125,64,1,1,1,0,335.4195204053038
20260811,22,2,2009128,64,1,1,1,0,335.4195204053038
20260811,22,3,3009131,64,1,1,1,0,335.4195204053038
20260811,23,0,9123,125,2,1,1,0,404.2563965331852
20260811,23,1,1009126,129,2,1,1,0,373.0539526277789
20260811,23,2,2009129,174,3,1,1,0,377.8761783247746
20260811,23,3,3009132,111,2,1,1,0,369.9521821090118
20260811,24,0,9124,73,1,1,1,0,291.222054809026
20260811,24,1,1009127,73,1,1,1,0,291.222054809026
20260811,24,2,2009130,73,1,1,1,0,291.222054809026
20260811,24,3,3009133,73,1,1,1,0,291.222054809026
20260811,25,0,9125,107,2,1,1,0,344.3882184284754
20260811,25,1,1009128,172,3,1,1,0,343.2841409048529
20260811,25,2,2009131,185,3,1,1,0,360.61199493481286
20260811,25,3,3009134,178,3,1,1,0,350.17768686979423
20260811,26,0,9126,1013,17,1,1,0,266.9800728583769
20260811,26,1,1009129,309,5,1,1,0,271.27242409076234
20260811,26,2,2009132,1267,21,1,1,0,287.6966953535938
20260811,26,3,3009135,100,2,1,1,0,268.8520196318476
20260811,27,0,9127,111,2,1,1,0,326.9479451712326
20260811,27,1,1009130,118,2,1,1,0,327.17850320704525
20260811,27,2,2009133,114,2,1,1,0,337.2515972061601
20260811,27,3,3009136,103,2,1,1,0,327.52599093845845
20260811,28,0,9128,101,2,1,1,0,334.3829562794581
20260811,28,1,1009131,130,2,1,1,0,327.65861509230876
20260811,28,2,2009134,119,2,1,1,0,322.4634490487812
20260811,28,3,3009137,119,2,1,1,0,353.58535318681356
20260811,29,0,9129,34,1,1,1,0,226.6341805350745
20260811,29,1,1009132,34,1,1,1,0,226.6341805350745
20260811,29,2,2009135,34,1,1,1,0,226.6341805350745
20260811,29,3,3009138,34,1,1,1,0,226.6341805350745
20260811,30,0,9130,31,1,1,1,0,332.15061678648215
20260811,30,1,1009133,31,1,1,1,0,332.15061678648215
20260811,30,2,2009136,31,1,1,1,0,332.15061678648215
20260811,30,3,3009139,31,1,1,1,0,332.15061678648215
20260811,31,0,9131,57,1,1,1,0,394.7011525225419
20260811,31,1,1009134,57,1,1,1,0,394.7011525225419
20260811,31,2,2009137,57,1,1,1,0,394.7011525225419
20260811,31,3,3009140,57,1,1,1,0,394.7011525225419
20260811,32,0,9132,23,1,1,1,0,215.4102062512727
20260811,32,1,1009135,23,1,1,1,0,215.4102062512727
20260811,32,2,2009138,23,1,1,1,0,215.4102062512727
20260811,32,3,3009141,23,1,1,1,0,215.4102062512727
20260811,33,0,9133,39,1,1,1,0,336.1170316676389
20260811,33,1,1009136,39,1,1,1,0,336.1170316676389
20260811,33,2,2009139,39,1,1,1,0,336.1170316676389
20260811,33,3,3009142,39,1,1,1,0,336.1170316676389
20260811,34,0,9134,67,1,1,1,0,329.3867908013183
20260811,34,1,1009137,67,1,1,1,0,329.3867908013183
20260811,34,2,2009140,67,1,1,1,0,329.3867908013183
20260811,34,3,3009143,67,1,1,1,0,329.3867908013183
20260811,35,0,9135,30,1,1,1,0,288.0016818063665
20260811,35,1,1009138,30,1,1,1,0,288.0016818063665
20260811,35,2,2009141,30,1,1,1,0,288.0016818063665
20260811,35,3,3009144,30,1,1,1,0,288.0016818063665
20260811,36,0,9136,56,1,1,1,0,308.31499240277907
20260811,36,1,1009139,56,1,1,1,0,308.31499240277907
20260811,36,2,2009142,56,1,1,1,0,308.31499240277907
20260811,36,3,3009145,56,1,1,1,0,308.31499240277907
20260811,37,0,9137,60,1,1,1,0,399.8634866343296
20260811,37,1,1009140,60,1,1,1,0,399.8634866343296
20260811,37,2,2009143,60,1,1,1,0,399.8634866343296
20260811,37,3,3009146,60,1,1,1,0,399.8634866343296
20260811,38,0,9138,112,2,1,1,0,305.31626300186343
20260811,38,1,1009141,132,2,1,1,0,304.1174901313394
20260811,38,2,2009144,119,2,1,1,0,317.0877574459095
20260811,38,3,3009147,92,2,1,1,0,300.554938065648
20260811,39,0,9139,132,2,1,1,0,396.5256983209857
20260811,39,1,1009142,104,2,1,1,0,420.1794565039062
20260811,39,2,2009145,243,4,1,1,0,412.97043997568375
20260811,39,3,3009148,104,2,1,1,0,409.262513992447
20260811,40,0,9140,47,1,1,1,0,362.53686602792294
20260811,40,1,1009143,47,1,1,1,0,362.53686602792294
20260811,40,2,2009146,47,1,1,1,0,362.53686602792294
20260811,40,3,3009149,47,1,1,1,0,362.53686602792294
20260811,41,0,9141,122,2,1,1,0,391.22621835281836
20260811,41,1,1009144,237,4,1,1,0,393.78024889051983
20260811,41,2,2009147,133,2,1,1,0,399.19928281790715
20260811,41,3,3009150,170,3,1,1,0,405.4186536665801
20260811,42,0,9142,36,1,1,1,0,387.9954543801733
20260811,42,1,1009145,36,1,1,1,0,387.9954543801733
20260811,42,2,2009148,36,1,1,1,0,387.9954543801733
20260811,42,3,3009151,36,1,1,1,0,387.9954543801733
20260811,43,0,9143,177,3,1,1,0,337.6085161816063
20260811,43,1,1009146,104,2,1,1,0,320.35712677732886
20260811,43,2,2009149,97,2,1,1,0,307.8712674354049
20260811,43,3,3009152,118,2,1,1,0,319.05614886337224
20260811,44,0,9144,38,1,1,1,0,327.6861491539229
20260811,44,1,1009147,38,1,1,1,0,327.6861491539229
20260811,44,2,2009150,38,1,1,1,0,327.6861491539229
20260811,44,3,3009153,38,1,1,1,0,327.6861491539229
20260811,45,0,9145,110,2,1,1,0,358.26739343797703
20260811,45,1,1009148,111,2,1,1,0,367.8151955406852
20260811,45,2,2009151,100,2,1,1,0,372.65376892029843
20260811,45,3,3009154,108,2,1,1,0,350.8495301356069
20260811,46,0,9146,100,2,1,1,0,301.61205853105434
20260811,46,1,1009149,119,2,1,1,0,290.688124510807
20260811,46,2,2009152,105,2,1,1,0,280.0579283636758
20260811,46,3,3009155,111,2,1,1,0,298.93555933530433
20260811,47,0,9147,25,1,1,1,0,247.78860179454477
20260811,47,1,1009150,25,1,1,1,0,247.78860179454477
20260811,47,2,2009153,25,1,1,1,0,247.78860179454477
20260811,47,3,3009156,25,1,1,1,0,247.78860179454477
20260811,48,0,9148,112,2,1,1,0,347.7112089617388
20260811,48,1,1009151,103,2,1,1,0,350.0600931965814
20260811,48,2,2009154,96,2,1,1,0,371.86891322758805
20260811,48,3,3009157,112,2,1,1,0,335.04103739754544
20260811,49,0,9149,185,3,1,1,0,466.24430633038685
20260811,49,1,1009152,97,2,1,1,0,440.5808197955658
20260811,49,2,2009155,129,2,1,1,0,483.690368763925
20260811,49,3,3009158,113,2,1,1,0,444.7116121926371
20260811,50,0,9150,37,1,1,1,0,387.9443357714109
20260811,50,1,1009153,37,1,1,1,0,387.9443357714109
20260811,50,2,2009156,37,1,1,1,0,387.9443357714109
20260811,50,3,3009159,37,1,1,1,0,387.9443357714109
20260811,51,0,9151,662,11,1,1,0,469.06076152501385
20260811,51,1,1009154,516,9,1,1,0,465.34678866973445
20260811,51,2,2009157,496,8,1,1,0,480.73287090370957
20260811,51,3,3009160,183,3,1,1,0,503.44845060465224
20260811,52,0,9152,52,1,1,1,0,382.80360607743546
20260811,52,1,1009155,52,1,1,1,0,382.80360607743546
20260811,52,2,2009158,52,1,1,1,0,382.80360607743546
20260811,52,3,3009161,52,1,1,1,0,382.80360607743546
20260811,53,0,9153,36,1,1,1,0,303.91476913247425
20260811,53,1,1009156,36,1,1,1,0,303.91476913247425
20260811,53,2,2009159,36,1,1,1,0,303.91476913247425
20260811,53,3,3009162,36,1,1,1,0,303.91476913247425
20260811,54,0,9154,108,2,1,1,0,287.562299385035
20260811,54,1,1009157,117,2,1,1,0,283.14465503490203
20260811,54,2,2009160,94,2,1,1,0,272.32287657241767
20260811,54,3,3009163,122,2,1,1,0,320.49116027335026
20260811,55,0,9155,60,1,1,1,0,287.7967043305675
20260811,55,1,1009158,60,1,1,1,0,287.7967043305675
20260811,55,2,2009161,60,1,1,1,0,287.7967043305675
20260811,55,3,3009164,60,1,1,1,0,287.7967043305675
20260811,56,0,9156,43,1,1,1,0,423.0388808782376
20260811,56,1,1009159,43,1,1,1,0,423.0388808782376
20260811,56,2,2009162,43,1,1,1,0,423.0388808782376
20260811,56,3,3009165,43,1,1,1,0,423.0388808782376
20260811,57,0,9157,38,1,1,1,0,353.02400256085264
20260811,57,1,1009160,38,1,1,1,0,353.02400256085264
20260811,57,2,2009163,38,1,1,1,0,353.02400256085264
20260811,57,3,3009166,38,1,1,1,0,353.02400256085264
20260811,58,0,9158,41,1,1,1,0,323.6594997170548
20260811,58,1,1009161,41,1,1,1,0,323.6594997170548
20260811,58,2,2009164,41,1,1,1,0,323.6594997170548
20260811,58,3,3009167,41,1,1,1,0,323.6594997170548
20260811,59,0,9159,80,1,1,1,0,378.5582317248951
20260811,59,1,1009162,80,1,1,1,0,378.5582317248951
20260811,59,2,2009165,80,1,1,1,0,378.5582317248951
20260811,59,3,3009168,80,1,1,1,0,378.5582317248951
20260811,60,0,9160,52,1,1,1,0,344.44423786503944
20260811,60,1,1009163,52,1,1,1,0,344.44423786503944
20260811,60,2,2009166,52,1,1,1,0,344.44423786503944
20260811,60,3,3009169,52,1,1,1,0,344.44423786503944
20260811,61,0,9161,42,1,1,1,0,285.8554624869321
20260811,61,1,1009164,42,1,1,1,0,285.8554624869321
20260811,61,2,2009167,42,1,1,1,0,285.8554624869321
20260811,61,3,3009170,42,1,1,1,0,285.8554624869321
20260811,62,0,9162,63,1,1,1,0,357.04138853092513
20260811,62,1,1009165,63,1,1,1,0,357.04138853092513
20260811,62,2,2009168,63,1,1,1,0,357.04138853092513
20260811,62,3,3009171,63,1,1,1,0,357.04138853092513
20260811,63,0,9163,351,6,1,1,0,454.7126534911856
20260811,63,1,1009166,118,2,1,1,0,437.78503636913285
20260811,63,2,2009169,127,2,1,1,0,402.93510317963893
20260811,63,3,3009172,228,4,1,1,0,439.6867243888288
20260811,64,0,9164,41,1,1,1,0,303.6858328432943
20260811,64,1,1009167,41,1,1,1,0,303.6858328432943
20260811,64,2,2009170,41,1,1,1,0,303.6858328432943
20260811,64,3,3009173,41,1,1,1,0,303.6858328432943
20260811,65,0,9165,66,1,1,1,0,422.47965912491935
20260811,65,1,1009168,66,1,1,1,0,422.47965912491935
20260811,65,2,2009171,66,1,1,1,0,422.47965912491935
20260811,65,3,3009174,66,1,1,1,0,422.47965912491935
20260811,66,0,9166,56,1,1,1,0,331.3369314313147
20260811,66,1,1009169,56,1,1,1,0,331.3369314313147
20260811,66,2,2009172,56,1,1,1,0,331.3369314313147
20260811,66,3,3009175,56,1,1,1,0,331.3369314313147
20260811,67,0,9167,74,1,1,1,0,342.2232546798244
20260811,67,1,1009170,74,1,1,1,0,342.2232546798244
20260811,67,2,2009173,74,1,1,1,0,342.2232546798244
20260811,67,3,3009176,74,1,1,1,0,342.2232546798244
20260811,68,0,9168,99,2,1,1,0,343.7111782192994
20260811,68,1,1009171,105,2,1,1,0,352.42906396874764
20260811,68,2,2009174,88,2,1,1,0,340.42285229145807
20260811,68,3,3009177,113,2,1,1,0,369.09512995825867
20260811,69,0,9169,65,1,1,1,0,391.72253545393215
20260811,69,1,1009172,65,1,1,1,0,391.72253545393215
20260811,69,2,2009175,65,1,1,1,0,391.72253545393215
20260811,69,3,3009178,65,1,1,1,0,391.72253545393215
20260811,70,0,9170,166,3,1,1,0,380.71951560007983
20260811,70,1,1009173,124,2,1,1,0,400.996035777128
20260811,70,2,2009176,109,2,1,1,0,376.24721734047546
20260811,70,3,3009179,127,2,1,1,0,379.93455797805996
20260811,71,0,9171,25,1,1,1,0,310.01490580566326
20260811,71,1,1009174,25,1,1,1,0,310.01490580566326
20260811,71,2,2009177,25,1,1,1,0,310.01490580566326
20260811,71,3,3009180,25,1,1,1,0,310.01490580566326
20260811,72,0,9172,41,1,1,1,0,352.84321601808324
20260811,72,1,1009175,41,1,1,1,0,352.84321601808324
20260811,72,2,2009178,41,1,1,1,0,352.84321601808324
20260811,72,3,3009181,41,1,1,1,0,352.84321601808324
20260811,73,0,9173,25,1,1,1,0,310.44466236312
20260811,73,1,1009176,25,1,1,1,0,310.44466236312
20260811,73,2,2009179,25,1,1,1,0,310.44466236312
20260811,73,3,3009182,25,1,1,1,0,310.44466236312
20260811,74,0,9174,120,2,1,1,0,363.2658452784738
20260811,74,1,1009177,287,5,1,1,0,353.05224137343663
20260811,74,2,2009180,107,2,1,1,0,344.5514949490679
20260811,74,3,3009183,165,3,1,1,0,378.2198424836628
20260811,75,0,9175,52,1,1,1,0,342.8312505552352
20260811,75,1,1009178,52,1,1,1,0,342.8312505552352
20260811,75,2,2009181,52,1,1,1,0,342.8312505552352
20260811,75,3,3009184,52,1,1,1,0,342.8312505552352
20260811,76,0,9176,34,1,1,1,0,297.42338731005077
20260811,76,1,1009179,34,1,1,1,0,297.42338731005077
20260811,76,2,2009182,34,1,1,1,0,297.42338731005077
20260811,76,3,3009185,34,1,1,1,0,297.42338731005077
20260811,77,0,9177,24,1,1,1,0,229.30055294741283
20260811,77,1,1009180,24,1,1,1,0,229.30055294741283
20260811,77,2,2009183,24,1,1,1,0,229.30055294741283
20260811,77,3,3009186,24,1,1,1,0,229.30055294741283
20260811,78,0,9178,47,1,1,1,0,344.03162911500544
20260811,78,1,1009181,47,1,1,1,0,344.03162911500544
20260811,78,2,2009184,47,1,1,1,0,344.03162911500544
20260811,78,3,3009187,47,1,1,1,0,344.03162911500544
20260811,79,0,9179,120,2,1,1,0,310.3692356642646
20260811,79,1,1009182,232,4,1,1,0,312.9000212520117
20260811,79,2,2009185,107,2,1,1,0,294.0379031243918
20260811,79,3,3009188,114,2,1,1,0,308.57482357368855
20260811,80,0,9180,60,1,1,1,0,334.5720061584315
20260811,80,1,1009183,60,1,1,1,0,334.5720061584315
20260811,80,2,2009186,60,1,1,1,0,334.5720061584315
20260811,80,3,3009189,60,1,1,1,0,334.5720061584315
20260811,81,0,9181,49,1,1,1,0,325.8422271087139
20260811,81,1,1009184,49,1,1,1,0,325.8422271087139
20260811,81,2,2009187,49,1,1,1,0,325.8422271087139
20260811,81,3,3009190,49,1,1,1,0,325.8422271087139
20260811,82,0,9182,98,2,1,1,0,365.2403982125019
20260811,82,1,1009185,108,2,1,1,0,348.9662314598107
20260811,82,2,2009188,162,3,1,1,0,368.7071753909187
20260811,82,3,3009191,171,3,1,1,0,418.08878357396895
20260811,83,0,9183,44,1,1,1,0,315.3372443972505
20260811,83,1,1009186,44,1,1,1,0,315.3372443972505
20260811,83,2,2009189,44,1,1,1,0,315.3372443972505
20260811,83,3,3009192,44,1,1,1,0,315.3372443972505
20260811,84,0,9184,218,4,1,1,0,375.1351725573759
20260811,84,1,1009187,176,3,1,1,0,364.0514535307948
20260811,84,2,2009190,122,2,1,1,0,381.34092883447556
20260811,84,3,3009193,124,2,1,1,0,353.99781562580483
20260811,85,0,9185,37,1,1,1,0,354.48362219517344
20260811,85,1,1009188,37,1,1,1,0,354.48362219517344
20260811,85,2,2009191,37,1,1,1,0,354.48362219517344
20260811,85,3,3009194,37,1,1,1,0,354.48362219517344
20260811,86,0,9186,63,1,1,1,0,407.9533747461918
20260811,86,1,1009189,63,1,1,1,0,407.9533747461918
20260811,86,2,2009192,63,1,1,1,0,407.9533747461918
20260811,86,3,3009195,63,1,1,1,0,407.9533747461918
20260811,87,0,9187,97,2,1,1,0,357.671357131497
20260811,87,1,1009190,95,2,1,1,0,359.74126997634687
20260811,87,2,2009193,99,2,1,1,0,336.58565687278485
20260811,87,3,3009196,108,2,1,1,0,359.15797000350426
20260811,88,0,9188,109,2,1,1,0,354.1444872600301
20260811,88,1,1009191,736,12,1,1,0,365.2194892243083
20260811,88,2,2009194,98,2,1,1,0,343.3950199234805
20260811,88,3,3009197,155,3,1,1,0,342.85081300711397
20260811,89,0,9189,191,3,1,1,0,428.41220851087405
20260811,89,1,1009192,297,5,1,1,0,425.32222493718496
20260811,89,2,2009195,140,2,1,1,0,420.37031695035023
20260811,89,3,3009198,169,3,1,1,0,396.3239239810217
20260811,90,0,9190,25,1,1,1,0,246.74639515316642
20260811,90,1,1009193,25,1,1,1,0,246.74639515316642
20260811,90,2,2009196,25,1,1,1,0,246.74639515316642
20260811,90,3,3009199,25,1,1,1,0,246.74639515316642
20260811,91,0,9191,29,1,1,1,0,313.27848194620765
20260811,91,1,1009194,29,1,1,1,0,313.27848194620765
20260811,91,2,2009197,29,1,1,1,0,313.27848194620765
20260811,91,3,3009200,29,1,1,1,0,313.27848194620765
